window_id,run_slug,cell_id,source_arm,backend_role,repeat,feature_bag,feature_bag_sha256,canonical_config,canonical_config_sha256,camera_config,camera_config_sha256,source_contract,vins_node_sha256,vins_lib_sha256,status
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_gmrv2_afrl_bus_s180_d045_router_xfeat/features.bag,34ec601a13843c7a39d53a95eb7bedc8db4086b1e6683921b2507cd7a5356442,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_gmrv2_afrl_bus_s180_d045_router_xfeat/features.bag,34ec601a13843c7a39d53a95eb7bedc8db4086b1e6683921b2507cd7a5356442,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_gmrv2_afrl_bus_s180_d045_router_xfeat/features.bag,34ec601a13843c7a39d53a95eb7bedc8db4086b1e6683921b2507cd7a5356442,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,0b1e6b1abaccf2faa127a4de74a18d727c097767b5c4ef14a2443fa292715dcc,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,0b1e6b1abaccf2faa127a4de74a18d727c097767b5c4ef14a2443fa292715dcc,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,0b1e6b1abaccf2faa127a4de74a18d727c097767b5c4ef14a2443fa292715dcc,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,klt,fresh_klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/vins_same_backend.yaml,783f5c621c79c1c02da2c9719d5a3c3fbb4900e42ae59437af627d4b05ca675d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,klt,fresh_klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/vins_same_backend.yaml,783f5c621c79c1c02da2c9719d5a3c3fbb4900e42ae59437af627d4b05ca675d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,klt,fresh_klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/vins_same_backend.yaml,783f5c621c79c1c02da2c9719d5a3c3fbb4900e42ae59437af627d4b05ca675d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:cemetery:0003,afrl_cemetery_s135_d045,klt,klt,fresh_klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,47a9e75a9c2076276d0068c2d3d38da697d931a1311138794842a9e1c388f23e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:cemetery:0003,afrl_cemetery_s135_d045,klt,klt,fresh_klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,47a9e75a9c2076276d0068c2d3d38da697d931a1311138794842a9e1c388f23e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
afrl:cemetery:0003,afrl_cemetery_s135_d045,klt,klt,fresh_klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,47a9e75a9c2076276d0068c2d3d38da697d931a1311138794842a9e1c388f23e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_harbor:H07:historical_0_1000,h07_0_1000,klt,klt,fresh_klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_real_vins/external_klt_every2_gmrv2_h07_0_1000_klt/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/vins_same_backend.yaml,e5aa86735aec32e7e118947dc6d72935aceb93e27e4c33c4a595117d18e222ab,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_harbor:H07:historical_0_1000,h07_0_1000,klt,klt,fresh_klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_real_vins/external_klt_every2_gmrv2_h07_0_1000_klt/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/vins_same_backend.yaml,e5aa86735aec32e7e118947dc6d72935aceb93e27e4c33c4a595117d18e222ab,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
aqualoc_harbor:H07:historical_0_1000,h07_0_1000,klt,klt,fresh_klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_real_vins/external_klt_every2_gmrv2_h07_0_1000_klt/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/vins_same_backend.yaml,e5aa86735aec32e7e118947dc6d72935aceb93e27e4c33c4a595117d18e222ab,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/h07_0_1000/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,PENDING
