window_id,public_id,source_id,public_observations,first_stamp_ns,last_stamp_ns,observed_span_s,exact_private_termination_reason
coe1_a04_00000_00900,10002629,5305,1,1455212902175467968,1455212902175467968,0.0,Unknown
coe1_a04_00000_00900,10002630,5312,3,1455212902175467968,1455212902375360032,0.199892064,Unknown
coe1_a04_00000_00900,10002631,5313,12,1455212902175467968,1455212903274879776,1.099411808,Unknown
coe1_a04_00000_00900,10002632,5314,3,1455212902175467968,1455212902375360032,0.199892064,Unknown
coe1_a04_00000_00900,10002633,5315,7,1455212902175467968,1455212902775847776,0.600379808,Unknown
coe1_a04_00000_00900,10002634,5316,1,1455212902175467968,1455212902175467968,0.0,Unknown
coe1_a04_00000_00900,10002635,5318,10,1455212902175467968,1455212903082550272,0.907082304,Unknown
coe1_a04_00000_00900,10002636,5319,10,1455212902175467968,1455212903082550272,0.907082304,Unknown
coe1_a04_00000_00900,10002637,5321,4,1455212902175467968,1455212902474974336,0.299506368,Unknown
coe1_a04_00000_00900,10002638,5322,62,1455212902175467968,1455212908275618304,6.100150336,Unknown
coe1_a04_00000_00900,10002639,5323,1,1455212902175467968,1455212902175467968,0.0,Unknown
coe1_a04_00000_00900,10002640,5324,1,1455212902175467968,1455212902175467968,0.0,Unknown
coe1_a04_00000_00900,10002641,146,24,1455212902275379008,1455212904576424928,2.30104592,Unknown
coe1_a04_00000_00900,10002642,3882,2,1455212902275379008,1455212902375360032,0.099981024,Unknown
coe1_a04_00000_00900,10002643,4812,17,1455212902275379008,1455212903875124064,1.599745056,Unknown
coe1_a04_00000_00900,10002644,5064,4,1455212902275379008,1455212902576696224,0.301317216,Unknown
coe1_a04_00000_00900,10002645,5140,1,1455212902275379008,1455212902275379008,0.0,Unknown
coe1_a04_00000_00900,10002646,5330,4,1455212902275379008,1455212902576696224,0.301317216,Unknown
coe1_a04_00000_00900,10002647,5337,16,1455212902275379008,1455212903775320512,1.499941504,Unknown
coe1_a04_00000_00900,10002648,5341,16,1455212902275379008,1455212903775320512,1.499941504,Unknown
coe1_a04_00000_00900,10002649,5342,19,1455212902275379008,1455212904077294688,1.80191568,Unknown
coe1_a04_00000_00900,10002650,5343,4,1455212902275379008,1455212902576696224,0.301317216,Unknown
coe1_a04_00000_00900,10002651,5344,2,1455212902275379008,1455212902375360032,0.099981024,Unknown
coe1_a04_00000_00900,10002652,5349,4,1455212902275379008,1455212902576696224,0.301317216,Unknown
coe1_a04_00000_00900,10002653,5350,4,1455212902275379008,1455212902576696224,0.301317216,Unknown
coe1_a04_00000_00900,10002654,5351,9,1455212902275379008,1455212903082550272,0.807171264,Unknown
coe1_a04_00000_00900,10002655,5353,43,1455212902275379008,1455212906475259616,4.199880608,Unknown
coe1_a04_00000_00900,10002656,5356,10,1455212902275379008,1455212903175171744,0.899792736,Unknown
coe1_a04_00000_00900,10002657,5358,2,1455212902275379008,1455212902375360032,0.099981024,Unknown
coe1_a04_00000_00900,10002658,1414,3,1455212902375360032,1455212902576696224,0.201336192,Unknown
coe1_a04_00000_00900,10002659,3903,2,1455212902375360032,1455212902474974336,0.099614304,Unknown
coe1_a04_00000_00900,10002660,5323,1,1455212902375360032,1455212902375360032,0.0,Unknown
coe1_a04_00000_00900,10002661,5360,3,1455212902375360032,1455212902576696224,0.201336192,Unknown
coe1_a04_00000_00900,10002662,5363,29,1455212902375360032,1455212905174669120,2.799309088,Unknown
coe1_a04_00000_00900,10002663,5369,4,1455212902375360032,1455212902675115680,0.299755648,Unknown
coe1_a04_00000_00900,10002664,5370,15,1455212902375360032,1455212903775320512,1.39996048,Unknown
coe1_a04_00000_00900,10002665,5371,1,1455212902375360032,1455212902375360032,0.0,Unknown
coe1_a04_00000_00900,10002666,5374,9,1455212902375360032,1455212903175171744,0.799811712,Unknown
coe1_a04_00000_00900,10002667,5380,33,1455212902375360032,1455212905576303424,3.200943392,Unknown
coe1_a04_00000_00900,10002668,5384,5,1455212902375360032,1455212902775847776,0.400487744,Unknown
coe1_a04_00000_00900,10002669,5386,1,1455212902375360032,1455212902375360032,0.0,Unknown
coe1_a04_00000_00900,10002670,543,7,1455212902474974336,1455212903082550272,0.607575936,Unknown
coe1_a04_00000_00900,10002671,1812,2,1455212902474974336,1455212902576696224,0.101721888,Unknown
coe1_a04_00000_00900,10002672,2032,11,1455212902474974336,1455212903476004608,1.001030272,Unknown
coe1_a04_00000_00900,10002673,2624,27,1455212902474974336,1455212905076104032,2.601129696,Unknown
coe1_a04_00000_00900,10002674,4836,2,1455212902474974336,1455212902576696224,0.101721888,Unknown
coe1_a04_00000_00900,10002675,5120,5,1455212902474974336,1455212902875195392,0.400221056,Unknown
coe1_a04_00000_00900,10002676,5167,11,1455212902474974336,1455212903476004608,1.001030272,Unknown
coe1_a04_00000_00900,10002677,5297,2,1455212902474974336,1455212902576696224,0.101721888,Unknown
coe1_a04_00000_00900,10002678,5389,2,1455212902474974336,1455212902576696224,0.101721888,Unknown
coe1_a04_00000_00900,10002679,5392,8,1455212902474974336,1455212903175171744,0.700197408,Unknown
coe1_a04_00000_00900,10002680,5394,1,1455212902474974336,1455212902474974336,0.0,Unknown
coe1_a04_00000_00900,10002681,5397,1,1455212902474974336,1455212902474974336,0.0,Unknown
coe1_a04_00000_00900,10002682,5398,1,1455212902474974336,1455212902474974336,0.0,Unknown
coe1_a04_00000_00900,10002683,5399,13,1455212902474974336,1455212903681235328,1.206260992,Unknown
coe1_a04_00000_00900,10002684,5400,16,1455212902474974336,1455212903975928096,1.50095376,Unknown
coe1_a04_00000_00900,10002685,5403,7,1455212902474974336,1455212903082550272,0.607575936,Unknown
coe1_a04_00000_00900,10002686,5405,1,1455212902474974336,1455212902474974336,0.0,Unknown
coe1_a04_00000_00900,10002687,5407,34,1455212902474974336,1455212905775580128,3.300605792,Unknown
coe1_a04_00000_00900,10002688,5413,14,1455212902474974336,1455212903775320512,1.300346176,Unknown
coe1_a04_00000_00900,10002689,5415,12,1455212902474974336,1455212903576599424,1.101625088,Unknown
coe1_a04_00000_00900,10002690,5418,9,1455212902474974336,1455212903274879776,0.79990544,Unknown
coe1_a04_00000_00900,10002691,5419,4,1455212902474974336,1455212902775847776,0.30087344,Unknown
coe1_a04_00000_00900,10002692,1656,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002693,3992,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002694,4378,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002695,5056,10,1455212902576696224,1455212903476004608,0.899308384,Unknown
coe1_a04_00000_00900,10002696,5428,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002697,5429,28,1455212902576696224,1455212905274875488,2.698179264,Unknown
coe1_a04_00000_00900,10002698,5430,4,1455212902576696224,1455212902875195392,0.298499168,Unknown
coe1_a04_00000_00900,10002699,5432,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002700,5435,16,1455212902576696224,1455212904077294688,1.500598464,Unknown
coe1_a04_00000_00900,10002701,5440,15,1455212902576696224,1455212903975928096,1.399231872,Unknown
coe1_a04_00000_00900,10002702,5446,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002703,5447,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002704,5450,7,1455212902576696224,1455212903175171744,0.59847552,Unknown
coe1_a04_00000_00900,10002705,5451,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002706,5452,1,1455212902576696224,1455212902576696224,0.0,Unknown
coe1_a04_00000_00900,10002707,5453,25,1455212902576696224,1455212904974937024,2.3982408,Unknown
coe1_a04_00000_00900,10002708,5456,13,1455212902576696224,1455212903775320512,1.198624288,Unknown
coe1_a04_00000_00900,10002709,5463,5,1455212902576696224,1455212902975388352,0.398692128,Unknown
coe1_a04_00000_00900,10002710,1535,3,1455212902675115680,1455212902875195392,0.200079712,Unknown
coe1_a04_00000_00900,10002711,2336,1,1455212902675115680,1455212902675115680,0.0,Unknown
coe1_a04_00000_00900,10002712,2924,2,1455212902675115680,1455212902775847776,0.100732096,Unknown
coe1_a04_00000_00900,10002713,3411,1,1455212902675115680,1455212902675115680,0.0,Unknown
coe1_a04_00000_00900,10002714,5246,14,1455212902675115680,1455212903975928096,1.300812416,Unknown
coe1_a04_00000_00900,10002715,5470,18,1455212902675115680,1455212904374717376,1.699601696,Unknown
coe1_a04_00000_00900,10002716,5475,26,1455212902675115680,1455212905174669120,2.49955344,Unknown
coe1_a04_00000_00900,10002717,5478,1,1455212902675115680,1455212902675115680,0.0,Unknown
coe1_a04_00000_00900,10002718,5480,1,1455212902675115680,1455212902675115680,0.0,Unknown
coe1_a04_00000_00900,10002719,5482,14,1455212902675115680,1455212903975928096,1.300812416,Unknown
coe1_a04_00000_00900,10002720,5486,47,1455212902675115680,1455212907274623904,4.599508224,Unknown
coe1_a04_00000_00900,10002721,5489,1,1455212902675115680,1455212902675115680,0.0,Unknown
coe1_a04_00000_00900,10002722,291,1,1455212902775847776,1455212902775847776,0.0,Unknown
coe1_a04_00000_00900,10002723,2445,6,1455212902775847776,1455212903274879776,0.499032,Unknown
coe1_a04_00000_00900,10002724,3323,7,1455212902775847776,1455212903375343104,0.599495328,Unknown
coe1_a04_00000_00900,10002725,3489,4,1455212902775847776,1455212903082550272,0.306702496,Unknown
coe1_a04_00000_00900,10002726,3682,1,1455212902775847776,1455212902775847776,0.0,Unknown
coe1_a04_00000_00900,10002727,3882,4,1455212902775847776,1455212903082550272,0.306702496,Unknown
coe1_a04_00000_00900,10002728,4343,11,1455212902775847776,1455212903775320512,0.999472736,Unknown
coe1_a04_00000_00900,10002729,4655,27,1455212902775847776,1455212905374890752,2.599042976,Unknown
coe1_a04_00000_00900,10002730,4680,5,1455212902775847776,1455212903175171744,0.399323968,Unknown
coe1_a04_00000_00900,10002731,4684,4,1455212902775847776,1455212903082550272,0.306702496,Unknown
coe1_a04_00000_00900,10002732,4836,2,1455212902775847776,1455212902875195392,0.099347616,Unknown
coe1_a04_00000_00900,10002733,4900,8,1455212902775847776,1455212903476004608,0.700156832,Unknown
coe1_a04_00000_00900,10002734,5010,1,1455212902775847776,1455212902775847776,0.0,Unknown
coe1_a04_00000_00900,10002735,5064,11,1455212902775847776,1455212903775320512,0.999472736,Unknown
coe1_a04_00000_00900,10002736,5065,13,1455212902775847776,1455212903975928096,1.20008032,Unknown
coe1_a04_00000_00900,10002737,5360,11,1455212902775847776,1455212903775320512,0.999472736,Unknown
coe1_a04_00000_00900,10002738,5446,1,1455212902775847776,1455212902775847776,0.0,Unknown
coe1_a04_00000_00900,10002739,5447,14,1455212902775847776,1455212904077294688,1.301446912,Unknown
coe1_a04_00000_00900,10002740,5495,1,1455212902775847776,1455212902775847776,0.0,Unknown
coe1_a04_00000_00900,10002741,5497,43,1455212902775847776,1455212906974516160,4.198668384,Unknown
coe1_a04_00000_00900,10002742,5498,74,1455212902775847776,1455212910075512480,7.299664704,Unknown
coe1_a04_00000_00900,10002743,5499,57,1455212902775847776,1455212908374514528,5.598666752,Unknown
coe1_a04_00000_00900,10002744,5500,11,1455212902775847776,1455212903775320512,0.999472736,Unknown
coe1_a04_00000_00900,10002745,5507,8,1455212902775847776,1455212903476004608,0.700156832,Unknown
coe1_a04_00000_00900,10002746,5508,23,1455212902775847776,1455212904974937024,2.199089248,Unknown
coe1_a04_00000_00900,10002747,5510,8,1455212902775847776,1455212903476004608,0.700156832,Unknown
coe1_a04_00000_00900,10002748,5512,74,1455212902775847776,1455212910075512480,7.299664704,Unknown
coe1_a04_00000_00900,10002749,5516,4,1455212902775847776,1455212903082550272,0.306702496,Unknown
coe1_a04_00000_00900,10002750,2272,1,1455212902875195392,1455212902875195392,0.0,Unknown
coe1_a04_00000_00900,10002751,5471,1,1455212902875195392,1455212902875195392,0.0,Unknown
coe1_a04_00000_00900,10002752,5478,2,1455212902875195392,1455212902975388352,0.10019296,Unknown
coe1_a04_00000_00900,10002753,5523,13,1455212902875195392,1455212904077294688,1.202099296,Unknown
coe1_a04_00000_00900,10002754,5526,3,1455212902875195392,1455212903082550272,0.20735488,Unknown
coe1_a04_00000_00900,10002755,5528,1,1455212902875195392,1455212902875195392,0.0,Unknown
coe1_a04_00000_00900,10002756,5535,2,1455212902875195392,1455212902975388352,0.10019296,Unknown
coe1_a04_00000_00900,10002757,5539,78,1455212902875195392,1455212910575181184,7.699985792,Unknown
coe1_a04_00000_00900,10002758,5540,16,1455212902875195392,1455212904374717376,1.499521984,Unknown
coe1_a04_00000_00900,10002759,5541,53,1455212902875195392,1455212908074765344,5.199569952,Unknown
coe1_a04_00000_00900,10002760,5542,10,1455212902875195392,1455212903775320512,0.90012512,Unknown
coe1_a04_00000_00900,10002761,5544,9,1455212902875195392,1455212903681235328,0.806039936,Unknown
coe1_a04_00000_00900,10002762,5545,20,1455212902875195392,1455212904774911264,1.899715872,Unknown
coe1_a04_00000_00900,10002763,1825,5,1455212902975388352,1455212903375343104,0.399954752,Unknown
coe1_a04_00000_00900,10002764,2971,7,1455212902975388352,1455212903576599424,0.601211072,Unknown
coe1_a04_00000_00900,10002765,3684,1,1455212902975388352,1455212902975388352,0.0,Unknown
coe1_a04_00000_00900,10002766,5496,2,1455212902975388352,1455212903082550272,0.10716192,Unknown
coe1_a04_00000_00900,10002767,5548,2,1455212902975388352,1455212903082550272,0.10716192,Unknown
coe1_a04_00000_00900,10002768,5549,3,1455212902975388352,1455212903175171744,0.199783392,Unknown
coe1_a04_00000_00900,10002769,5551,43,1455212902975388352,1455212907174319104,4.198930752,Unknown
coe1_a04_00000_00900,10002770,5556,1,1455212902975388352,1455212902975388352,0.0,Unknown
coe1_a04_00000_00900,10002771,5557,6,1455212902975388352,1455212903476004608,0.500616256,Unknown
coe1_a04_00000_00900,10002772,5559,1,1455212902975388352,1455212902975388352,0.0,Unknown
coe1_a04_00000_00900,10002773,5562,25,1455212902975388352,1455212905374890752,2.3995024,Unknown
coe1_a04_00000_00900,10002774,5564,9,1455212902975388352,1455212903775320512,0.79993216,Unknown
coe1_a04_00000_00900,10002775,5569,10,1455212902975388352,1455212903875124064,0.899735712,Unknown
coe1_a04_00000_00900,10002776,5572,17,1455212902975388352,1455212904576424928,1.601036576,Unknown
coe1_a04_00000_00900,10002777,5575,5,1455212902975388352,1455212903375343104,0.399954752,Unknown
coe1_a04_00000_00900,10002778,1388,1,1455212903082550272,1455212903082550272,0.0,Unknown
coe1_a04_00000_00900,10002779,5389,3,1455212903082550272,1455212903274879776,0.192329504,Unknown
coe1_a04_00000_00900,10002780,5580,8,1455212903082550272,1455212903775320512,0.69277024,Unknown
coe1_a04_00000_00900,10002781,5581,3,1455212903082550272,1455212903274879776,0.192329504,Unknown
coe1_a04_00000_00900,10002782,5585,8,1455212903082550272,1455212903775320512,0.69277024,Unknown
coe1_a04_00000_00900,10002783,5586,22,1455212903082550272,1455212905174669120,2.092118848,Unknown
coe1_a04_00000_00900,10002784,5589,1,1455212903082550272,1455212903082550272,0.0,Unknown
coe1_a04_00000_00900,10002785,5597,28,1455212903082550272,1455212905775580128,2.693029856,Unknown
coe1_a04_00000_00900,10002786,5598,30,1455212903082550272,1455212905974580768,2.892030496,Unknown
coe1_a04_00000_00900,10002787,5599,1,1455212903082550272,1455212903082550272,0.0,Unknown
coe1_a04_00000_00900,10002788,5603,6,1455212903082550272,1455212903576599424,0.494049152,Unknown
coe1_a04_00000_00900,10002789,1380,3,1455212903175171744,1455212903375343104,0.20017136,Unknown
coe1_a04_00000_00900,10002790,1674,1,1455212903175171744,1455212903175171744,0.0,Unknown
coe1_a04_00000_00900,10002791,3411,5,1455212903175171744,1455212903576599424,0.40142768,Unknown
coe1_a04_00000_00900,10002792,4688,1,1455212903175171744,1455212903175171744,0.0,Unknown
coe1_a04_00000_00900,10002793,5240,2,1455212903175171744,1455212903274879776,0.099708032,Unknown
coe1_a04_00000_00900,10002794,5531,5,1455212903175171744,1455212903576599424,0.40142768,Unknown
coe1_a04_00000_00900,10002795,5612,3,1455212903175171744,1455212903375343104,0.20017136,Unknown
coe1_a04_00000_00900,10002796,5618,8,1455212903175171744,1455212903875124064,0.69995232,Unknown
coe1_a04_00000_00900,10002797,5621,1,1455212903175171744,1455212903175171744,0.0,Unknown
coe1_a04_00000_00900,10002798,5623,10,1455212903175171744,1455212904077294688,0.902122944,Unknown
coe1_a04_00000_00900,10002799,5624,2,1455212903175171744,1455212903274879776,0.099708032,Unknown
coe1_a04_00000_00900,10002800,5625,6,1455212903175171744,1455212903681235328,0.506063584,Unknown
coe1_a04_00000_00900,10002801,5627,4,1455212903175171744,1455212903476004608,0.300832864,Unknown
coe1_a04_00000_00900,10002802,5634,7,1455212903175171744,1455212903775320512,0.600148768,Unknown
coe1_a04_00000_00900,10002803,5635,5,1455212903175171744,1455212903576599424,0.40142768,Unknown
coe1_a04_00000_00900,10002804,5636,16,1455212903175171744,1455212904675234752,1.500063008,Unknown
coe1_a04_00000_00900,10002805,1282,6,1455212903274879776,1455212903775320512,0.500440736,Unknown
coe1_a04_00000_00900,10002806,3058,9,1455212903274879776,1455212904077294688,0.802414912,Unknown
coe1_a04_00000_00900,10002807,3882,18,1455212903274879776,1455212904974937024,1.700057248,Unknown
coe1_a04_00000_00900,10002808,4745,1,1455212903274879776,1455212903274879776,0.0,Unknown
coe1_a04_00000_00900,10002809,5639,9,1455212903274879776,1455212904077294688,0.802414912,Unknown
coe1_a04_00000_00900,10002810,5641,23,1455212903274879776,1455212905474711776,2.199832,Unknown
coe1_a04_00000_00900,10002811,5643,6,1455212903274879776,1455212903775320512,0.500440736,Unknown
coe1_a04_00000_00900,10002812,5648,26,1455212903274879776,1455212905775580128,2.500700352,Unknown
coe1_a04_00000_00900,10002813,5653,7,1455212903274879776,1455212903875124064,0.600244288,Unknown
coe1_a04_00000_00900,10002814,5654,49,1455212903274879776,1455212908074765344,4.799885568,Unknown
coe1_a04_00000_00900,10002815,5656,2,1455212903274879776,1455212903375343104,0.100463328,Unknown
coe1_a04_00000_00900,10002816,4680,2,1455212903375343104,1455212903476004608,0.100661504,Unknown
coe1_a04_00000_00900,10002817,5116,5,1455212903375343104,1455212903775320512,0.399977408,Unknown
coe1_a04_00000_00900,10002818,5441,12,1455212903375343104,1455212904474673632,1.099330528,Unknown
coe1_a04_00000_00900,10002819,5450,9,1455212903375343104,1455212904174643872,0.799300768,Unknown
coe1_a04_00000_00900,10002820,5621,1,1455212903375343104,1455212903375343104,0.0,Unknown
coe1_a04_00000_00900,10002821,5664,5,1455212903375343104,1455212903775320512,0.399977408,Unknown
coe1_a04_00000_00900,10002822,5669,17,1455212903375343104,1455212904974937024,1.59959392,Unknown
coe1_a04_00000_00900,10002823,5673,9,1455212903375343104,1455212904174643872,0.799300768,Unknown
coe1_a04_00000_00900,10002824,5674,1,1455212903375343104,1455212903375343104,0.0,Unknown
coe1_a04_00000_00900,10002825,5675,5,1455212903375343104,1455212903775320512,0.399977408,Unknown
coe1_a04_00000_00900,10002826,5677,22,1455212903375343104,1455212905474711776,2.099368672,Unknown
coe1_a04_00000_00900,10002827,5678,25,1455212903375343104,1455212905775580128,2.400237024,Unknown
coe1_a04_00000_00900,10002828,5682,21,1455212903375343104,1455212905374890752,1.999547648,Unknown
coe1_a04_00000_00900,10002829,5684,1,1455212903375343104,1455212903375343104,0.0,Unknown
coe1_a04_00000_00900,10002830,5685,11,1455212903375343104,1455212904374717376,0.999374272,Unknown
coe1_a04_00000_00900,10002831,5686,13,1455212903375343104,1455212904576424928,1.201081824,Unknown
coe1_a04_00000_00900,10002832,5687,6,1455212903375343104,1455212903875124064,0.49978096,Unknown
coe1_a04_00000_00900,10002833,5690,7,1455212903375343104,1455212903975928096,0.600584992,Unknown
coe1_a04_00000_00900,10002834,957,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002835,3271,14,1455212903476004608,1455212904774911264,1.298906656,Unknown
coe1_a04_00000_00900,10002836,4189,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002837,5323,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002838,5692,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002839,5694,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002840,5695,11,1455212903476004608,1455212904474673632,0.998669024,Unknown
coe1_a04_00000_00900,10002841,5696,18,1455212903476004608,1455212905174669120,1.698664512,Unknown
coe1_a04_00000_00900,10002842,5697,1,1455212903476004608,1455212903476004608,0.0,Unknown
coe1_a04_00000_00900,10002843,5700,35,1455212903476004608,1455212906874110976,3.398106368,Unknown
coe1_a04_00000_00900,10002844,5701,31,1455212903476004608,1455212906475259616,2.999255008,Unknown
coe1_a04_00000_00900,10002845,5708,4,1455212903476004608,1455212903775320512,0.299315904,Unknown
coe1_a04_00000_00900,10002846,5710,17,1455212903476004608,1455212905076104032,1.600099424,Unknown
coe1_a04_00000_00900,10002847,3791,1,1455212903576599424,1455212903576599424,0.0,Unknown
coe1_a04_00000_00900,10002848,5364,2,1455212903576599424,1455212903681235328,0.104635904,Unknown
coe1_a04_00000_00900,10002849,5717,2,1455212903576599424,1455212903681235328,0.104635904,Unknown
coe1_a04_00000_00900,10002850,5719,3,1455212903576599424,1455212903775320512,0.198721088,Unknown
coe1_a04_00000_00900,10002851,5720,73,1455212903576599424,1455212910773640608,7.197041184,Unknown
coe1_a04_00000_00900,10002852,5723,39,1455212903576599424,1455212907374584288,3.797984864,Unknown
coe1_a04_00000_00900,10002853,5726,8,1455212903576599424,1455212904274894112,0.698294688,Unknown
coe1_a04_00000_00900,10002854,5728,23,1455212903576599424,1455212905775580128,2.198980704,Unknown
coe1_a04_00000_00900,10002855,5730,3,1455212903576599424,1455212903775320512,0.198721088,Unknown
coe1_a04_00000_00900,10002856,5731,3,1455212903576599424,1455212903775320512,0.198721088,Unknown
coe1_a04_00000_00900,10002857,5736,33,1455212903576599424,1455212906775105728,3.198506304,Unknown
coe1_a04_00000_00900,10002858,5737,3,1455212903576599424,1455212903775320512,0.198721088,Unknown
coe1_a04_00000_00900,10002859,5738,18,1455212903576599424,1455212905274875488,1.698276064,Unknown
coe1_a04_00000_00900,10002860,232,15,1455212903681235328,1455212905076104032,1.394868704,Unknown
coe1_a04_00000_00900,10002861,4680,1,1455212903681235328,1455212903681235328,0.0,Unknown
coe1_a04_00000_00900,10002862,4900,2,1455212903681235328,1455212903775320512,0.094085184,Unknown
coe1_a04_00000_00900,10002863,5171,13,1455212903681235328,1455212904874974656,1.193739328,Unknown
coe1_a04_00000_00900,10002864,5323,14,1455212903681235328,1455212904974937024,1.293701696,Unknown
coe1_a04_00000_00900,10002865,5611,5,1455212903681235328,1455212904077294688,0.39605936,Unknown
coe1_a04_00000_00900,10002866,5684,2,1455212903681235328,1455212903775320512,0.094085184,Unknown
coe1_a04_00000_00900,10002867,5743,2,1455212903681235328,1455212903775320512,0.094085184,Unknown
coe1_a04_00000_00900,10002868,5744,1,1455212903681235328,1455212903681235328,0.0,Unknown
coe1_a04_00000_00900,10002869,5754,20,1455212903681235328,1455212905576303424,1.895068096,Unknown
coe1_a04_00000_00900,10002870,5757,7,1455212903681235328,1455212904274894112,0.593658784,Unknown
coe1_a04_00000_00900,10002871,5761,9,1455212903681235328,1455212904474673632,0.793438304,Unknown
coe1_a04_00000_00900,10002872,5763,7,1455212903681235328,1455212904274894112,0.593658784,Unknown
coe1_a04_00000_00900,10002873,5764,1,1455212903681235328,1455212903681235328,0.0,Unknown
coe1_a04_00000_00900,10002874,5765,2,1455212903681235328,1455212903775320512,0.094085184,Unknown
coe1_a04_00000_00900,10002875,5766,15,1455212903681235328,1455212905076104032,1.394868704,Unknown
coe1_a04_00000_00900,10002876,5767,16,1455212903681235328,1455212905174669120,1.493433792,Unknown
coe1_a04_00000_00900,10002877,5770,2,1455212903681235328,1455212903775320512,0.094085184,Unknown
coe1_a04_00000_00900,10002878,5771,6,1455212903681235328,1455212904174643872,0.493408544,Unknown
coe1_a04_00000_00900,10002879,1090,112,1455212903775320512,1455212914872977568,11.097657056,Unknown
coe1_a04_00000_00900,10002880,1129,20,1455212903775320512,1455212905675264224,1.899943712,Unknown
coe1_a04_00000_00900,10002881,5557,5,1455212903775320512,1455212904174643872,0.39932336,Unknown
coe1_a04_00000_00900,10002882,5773,3,1455212903775320512,1455212903975928096,0.200607584,Unknown
coe1_a04_00000_00900,10002883,5774,6,1455212903775320512,1455212904274894112,0.4995736,Unknown
coe1_a04_00000_00900,10002884,5777,2,1455212903775320512,1455212903875124064,0.099803552,Unknown
coe1_a04_00000_00900,10002885,5778,1,1455212903775320512,1455212903775320512,0.0,Unknown
coe1_a04_00000_00900,10002886,5780,3,1455212903775320512,1455212903975928096,0.200607584,Unknown
coe1_a04_00000_00900,10002887,5781,24,1455212903775320512,1455212906074477216,2.299156704,Unknown
coe1_a04_00000_00900,10002888,5782,17,1455212903775320512,1455212905374890752,1.59957024,Unknown
coe1_a04_00000_00900,10002889,5790,9,1455212903775320512,1455212904576424928,0.801104416,Unknown
coe1_a04_00000_00900,10002890,5791,2,1455212903775320512,1455212903875124064,0.099803552,Unknown
coe1_a04_00000_00900,10002891,828,12,1455212903875124064,1455212904974937024,1.09981296,Unknown
coe1_a04_00000_00900,10002892,1929,8,1455212903875124064,1455212904576424928,0.701300864,Unknown
coe1_a04_00000_00900,10002893,2592,1,1455212903875124064,1455212903875124064,0.0,Unknown
coe1_a04_00000_00900,10002894,4634,1,1455212903875124064,1455212903875124064,0.0,Unknown
coe1_a04_00000_00900,10002895,4687,1,1455212903875124064,1455212903875124064,0.0,Unknown
coe1_a04_00000_00900,10002896,5798,5,1455212903875124064,1455212904274894112,0.399770048,Unknown
coe1_a04_00000_00900,10002897,5803,3,1455212903875124064,1455212904077294688,0.202170624,Unknown
coe1_a04_00000_00900,10002898,5804,3,1455212903875124064,1455212904077294688,0.202170624,Unknown
coe1_a04_00000_00900,10002899,5806,21,1455212903875124064,1455212905874588736,1.999464672,Unknown
coe1_a04_00000_00900,10002900,5811,14,1455212903875124064,1455212905174669120,1.299545056,Unknown
coe1_a04_00000_00900,10002901,5814,4,1455212903875124064,1455212904174643872,0.299519808,Unknown
coe1_a04_00000_00900,10002902,5816,33,1455212903875124064,1455212907074490112,3.199366048,Unknown
coe1_a04_00000_00900,10002903,1219,9,1455212903975928096,1455212904774911264,0.798983168,Unknown
coe1_a04_00000_00900,10002904,3475,21,1455212903975928096,1455212905974580768,1.998652672,Unknown
coe1_a04_00000_00900,10002905,4284,27,1455212903975928096,1455212906576458272,2.600530176,Unknown
coe1_a04_00000_00900,10002906,4314,3,1455212903975928096,1455212904174643872,0.198715776,Unknown
coe1_a04_00000_00900,10002907,4343,10,1455212903975928096,1455212904874974656,0.89904656,Unknown
coe1_a04_00000_00900,10002908,4680,11,1455212903975928096,1455212904974937024,0.999008928,Unknown
coe1_a04_00000_00900,10002909,4900,3,1455212903975928096,1455212904174643872,0.198715776,Unknown
coe1_a04_00000_00900,10002910,5341,2,1455212903975928096,1455212904077294688,0.101366592,Unknown
coe1_a04_00000_00900,10002911,5370,9,1455212903975928096,1455212904774911264,0.798983168,Unknown
coe1_a04_00000_00900,10002912,5413,13,1455212903975928096,1455212905174669120,1.198741024,Unknown
coe1_a04_00000_00900,10002913,5580,51,1455212903975928096,1455212908973892992,4.997964896,Unknown
coe1_a04_00000_00900,10002914,5643,35,1455212903975928096,1455212907374584288,3.398656192,Unknown
coe1_a04_00000_00900,10002915,5657,14,1455212903975928096,1455212905274875488,1.298947392,Unknown
