window_id,run_slug,cell_id,source_arm,backend_role,repeat,execution,feature_bag,feature_bag_sha256,canonical_config,canonical_config_sha256,camera_config,camera_config_sha256,vins_node_sha256,vins_lib_sha256,replay_dir,source_experiment
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,router_xfeat,router_xfeat,learned_active,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_dnr3_a09_6000_6800_router_xfeat/features.bag,dfdfaa516dbad164f503f82b7d82bc666a73d9d7e900cf2fedcac4b3fb4f08b2,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_xfeat/repeat1,EXP-20260905-008
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,router_xfeat,router_xfeat,learned_active,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_dnr3_a09_6000_6800_router_xfeat/features.bag,dfdfaa516dbad164f503f82b7d82bc666a73d9d7e900cf2fedcac4b3fb4f08b2,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_xfeat/repeat2,EXP-20260905-008
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,router_xfeat,router_xfeat,learned_active,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_dnr3_a09_6000_6800_router_xfeat/features.bag,dfdfaa516dbad164f503f82b7d82bc666a73d9d7e900cf2fedcac4b3fb4f08b2,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_xfeat/repeat3,EXP-20260905-008
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a09_6000_6800/router_xfeat/features_matched_gftt.bag,50f40f5dc3ce72e3c32eacb1ea96fa42358b24988884123bfc4d27eb01f831ea,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/matched_gftt_for_router_xfeat/repeat1,EXP-20260905-008
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a09_6000_6800/router_xfeat/features_matched_gftt.bag,50f40f5dc3ce72e3c32eacb1ea96fa42358b24988884123bfc4d27eb01f831ea,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/matched_gftt_for_router_xfeat/repeat2,EXP-20260905-008
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a09_6000_6800/router_xfeat/features_matched_gftt.bag,50f40f5dc3ce72e3c32eacb1ea96fa42358b24988884123bfc4d27eb01f831ea,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/matched_gftt_for_router_xfeat/repeat3,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,1,REUSED_FROZEN_V2_REPLAY,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/afrl_bus_s180_d045/klt/repeat1,EXP-20260904-005
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,2,REUSED_FROZEN_V2_REPLAY,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/afrl_bus_s180_d045/klt/repeat2,EXP-20260904-005
afrl:bus_outside:0004,afrl_bus_s180_d045,klt,klt,fresh_klt,3,REUSED_FROZEN_V2_REPLAY,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_bus_s180_d045_klt/features.bag,9e4d546cb799f516d933944e9715d1551affe381ab2f0171876cebb95d01ae84,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/afrl_bus_s180_d045/klt/repeat3,EXP-20260904-005
afrl:bus_outside:0004,afrl_bus_s180_d045,router_splg,router_splg,learned_active,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_dnr3_afrl_bus_s180_d045_router_splg/features.bag,b8ea9621538fc9909f90072ed3e2519a237af786a632eb3e972e7f052cfb0697,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_splg/repeat1,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,router_splg,router_splg,learned_active,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_dnr3_afrl_bus_s180_d045_router_splg/features.bag,b8ea9621538fc9909f90072ed3e2519a237af786a632eb3e972e7f052cfb0697,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_splg/repeat2,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,router_splg,router_splg,learned_active,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_dnr3_afrl_bus_s180_d045_router_splg/features.bag,b8ea9621538fc9909f90072ed3e2519a237af786a632eb3e972e7f052cfb0697,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_splg/repeat3,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_splg,router_splg,matched_classical,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_splg/features_matched_gftt.bag,087425e08b6c0bf89b241af9db6a4d04f7de603ef7f14df130961ac337852a1d,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_splg/repeat1,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_splg,router_splg,matched_classical,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_splg/features_matched_gftt.bag,087425e08b6c0bf89b241af9db6a4d04f7de603ef7f14df130961ac337852a1d,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_splg/repeat2,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_splg,router_splg,matched_classical,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_splg/features_matched_gftt.bag,087425e08b6c0bf89b241af9db6a4d04f7de603ef7f14df130961ac337852a1d,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_splg/repeat3,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_dnr3_afrl_bus_s180_d045_router_xfeat/features.bag,4cef717519a16f87f6e4da37c7456bbb0e4048ac74d4733704146474b75c5e00,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_xfeat/repeat1,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_dnr3_afrl_bus_s180_d045_router_xfeat/features.bag,4cef717519a16f87f6e4da37c7456bbb0e4048ac74d4733704146474b75c5e00,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_xfeat/repeat2,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,router_xfeat,router_xfeat,learned_active,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_dnr3_afrl_bus_s180_d045_router_xfeat/features.bag,4cef717519a16f87f6e4da37c7456bbb0e4048ac74d4733704146474b75c5e00,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/router_xfeat/repeat3,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,1,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,7c01d24b5ef2b54ae16fb110757f8d5109ebb9ee4049840d1987203b376ce07a,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_xfeat/repeat1,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,2,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,7c01d24b5ef2b54ae16fb110757f8d5109ebb9ee4049840d1987203b376ce07a,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_xfeat/repeat2,EXP-20260905-008
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,3,NEW_V3_REPLAY,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/afrl_bus_s180_d045/router_xfeat/features_matched_gftt.bag,7c01d24b5ef2b54ae16fb110757f8d5109ebb9ee4049840d1987203b376ce07a,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/afrl_bus_s180_d045/matched_gftt_for_router_xfeat/repeat3,EXP-20260905-008
afrl:cemetery:0003,afrl_cemetery_s135_d045,klt,klt,fresh_klt,1,REUSED_FROZEN_V2_REPLAY,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,47a9e75a9c2076276d0068c2d3d38da697d931a1311138794842a9e1c388f23e,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat1,EXP-20260904-005
afrl:cemetery:0003,afrl_cemetery_s135_d045,klt,klt,fresh_klt,2,REUSED_FROZEN_V2_REPLAY,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/afrl_cave_v31/external_klt_every2_gmrv2_afrl_cemetery_s135_d045_klt/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,47a9e75a9c2076276d0068c2d3d38da697d931a1311138794842a9e1c388f23e,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat2,EXP-20260904-005
