window_id,run_slug,cell_id,source_arm,backend_role,repeat,execution,feature_bag,feature_bag_sha256,canonical_config,canonical_config_sha256,camera_config,camera_config_sha256,vins_node_sha256,vins_lib_sha256,replay_dir,source_experiment
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_slot_splg,slot_splg,matched_classical,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a02_0_900/slot_splg/features_matched_gftt.bag,ba8770da7f7a9f6582e9ad3b2cfe95d94e916b03cbd09f476a48ef494f0bcc6e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/matched_gftt_for_slot_splg/repeat2,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_slot_splg,slot_splg,matched_classical,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a02_0_900/slot_splg/features_matched_gftt.bag,ba8770da7f7a9f6582e9ad3b2cfe95d94e916b03cbd09f476a48ef494f0bcc6e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/matched_gftt_for_slot_splg/repeat3,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,slot_xfeat,slot_xfeat,learned_active,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a02_0_900_slot_xfeat/features.bag,ce364493e963963cac968d5bf796e0b365b1d6a20ba97753cc870a12360e5051,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/slot_xfeat/repeat1,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,slot_xfeat,slot_xfeat,learned_active,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a02_0_900_slot_xfeat/features.bag,ce364493e963963cac968d5bf796e0b365b1d6a20ba97753cc870a12360e5051,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/slot_xfeat/repeat2,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,slot_xfeat,slot_xfeat,learned_active,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a02_0_900_slot_xfeat/features.bag,ce364493e963963cac968d5bf796e0b365b1d6a20ba97753cc870a12360e5051,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/slot_xfeat/repeat3,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a02_0_900/slot_xfeat/features_matched_gftt.bag,006b63bfbfaebbdd96fbdbfaaef15d984cbc2d447527b7c545057d6c3c2a57ed,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/matched_gftt_for_slot_xfeat/repeat1,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a02_0_900/slot_xfeat/features_matched_gftt.bag,006b63bfbfaebbdd96fbdbfaaef15d984cbc2d447527b7c545057d6c3c2a57ed,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/matched_gftt_for_slot_xfeat/repeat2,EXP-20260906-009
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a02_0_900/slot_xfeat/features_matched_gftt.bag,006b63bfbfaebbdd96fbdbfaaef15d984cbc2d447527b7c545057d6c3c2a57ed,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a02_0_900/matched_gftt_for_slot_xfeat/repeat3,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,slot_xfeat,slot_xfeat,learned_active,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a09_6000_6800_slot_xfeat/features.bag,0a6bc1845b347b3105f1bb1b8a85499ceea9377fe6d3ce2d5c6eae712677de17,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/slot_xfeat/repeat1,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,slot_xfeat,slot_xfeat,learned_active,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a09_6000_6800_slot_xfeat/features.bag,0a6bc1845b347b3105f1bb1b8a85499ceea9377fe6d3ce2d5c6eae712677de17,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/slot_xfeat/repeat2,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,slot_xfeat,slot_xfeat,learned_active,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_ppsv1_a09_6000_6800_slot_xfeat/features.bag,0a6bc1845b347b3105f1bb1b8a85499ceea9377fe6d3ce2d5c6eae712677de17,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/slot_xfeat/repeat3,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a09_6000_6800/slot_xfeat/features_matched_gftt.bag,9ac5040f91cbfcd980cf4262d8cb14c84f3b860ccfe012e8505acbb9e8cbafc7,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/matched_gftt_for_slot_xfeat/repeat1,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a09_6000_6800/slot_xfeat/features_matched_gftt.bag,9ac5040f91cbfcd980cf4262d8cb14c84f3b860ccfe012e8505acbb9e8cbafc7,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/matched_gftt_for_slot_xfeat/repeat2,EXP-20260906-009
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/a09_6000_6800/slot_xfeat/features_matched_gftt.bag,9ac5040f91cbfcd980cf4262d8cb14c84f3b860ccfe012e8505acbb9e8cbafc7,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/aqualoc_archaeo09_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/a09_6000_6800/matched_gftt_for_slot_xfeat/repeat3,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,slot_xfeat,slot_xfeat,learned_active,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_ppsv1_afrl_bus_s180_d045_slot_xfeat/features.bag,ee4cd80ec33c955b3f133d2e2746239feb8d2199aff88e17d6238b079048905e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/slot_xfeat/repeat1,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,slot_xfeat,slot_xfeat,learned_active,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_ppsv1_afrl_bus_s180_d045_slot_xfeat/features.bag,ee4cd80ec33c955b3f133d2e2746239feb8d2199aff88e17d6238b079048905e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/slot_xfeat/repeat2,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,slot_xfeat,slot_xfeat,learned_active,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_ppsv1_afrl_bus_s180_d045_slot_xfeat/features.bag,ee4cd80ec33c955b3f133d2e2746239feb8d2199aff88e17d6238b079048905e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/slot_xfeat/repeat3,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,1,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/afrl_bus_s180_d045/slot_xfeat/features_matched_gftt.bag,9394549f52938329ed5f3b73ce798cda487e4e8752fc535e971c249e155685bb,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/matched_gftt_for_slot_xfeat/repeat1,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,2,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/afrl_bus_s180_d045/slot_xfeat/features_matched_gftt.bag,9394549f52938329ed5f3b73ce798cda487e4e8752fc535e971c249e155685bb,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/matched_gftt_for_slot_xfeat/repeat2,EXP-20260906-009
afrl:bus_outside:0004,afrl_bus_s180_d045,matched_gftt_for_slot_xfeat,slot_xfeat,matched_classical,3,NEW_PROTECTED_PREFILL_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/matched_controls/afrl_bus_s180_d045/slot_xfeat/features_matched_gftt.bag,9394549f52938329ed5f3b73ce798cda487e4e8752fc535e971c249e155685bb,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/vins_same_backend.yaml,cb9a252cdb0864aad843b7c6ad050f74ce0c1c07760df8963238d188364052f1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_canonical/afrl_bus_s180_d045/afrl_cave_cam0_pinhole.yaml,5856ee4b261d5b0d67021ef81ad0a0c5e8e6aa885184c68591530224b3645aee,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_protected_prefill_slot_v1/backend_replays/afrl_bus_s180_d045/matched_gftt_for_slot_xfeat/repeat3,EXP-20260906-009
