pair_id,sequence,case,track_id,previous_x,previous_y,truth_x,truth_y,visible,B_failed,B_x,B_y,C_x,C_y,S_x,S_y,B_mask,C_common,C_production,S_common,C_fb,S_fb,S_info_0,S_info_1,S_info_2,S_info_3
A02_0_small,A02,small,299,797.0,333.0,800.2411514485385,328.26749015786993,True,False,800.2368774414062,328.26953125,800.255126953125,328.2742004394531,800.2338647842407,328.2406463623047,True,True,False,True,0.0005925441845381958,0.039727835658740274,-6.261770248413086,6.249664306640625,3.296558141708374,-0.02865440770983696
A02_0_small,A02,small,300,875.0,412.0,878.9275777519155,406.5838123110663,True,False,878.9165649414062,406.5716857910156,878.9190673828125,406.59698486328125,878.8991148471832,406.5612621307373,True,True,False,True,0.002157055303597692,0.07298656560912684,-6.802878379821777,6.780233860015869,3.509141445159912,-0.03133688494563103
A02_0_small,A02,small,301,608.0,60.0,608.8660037983541,56.92720037054383,True,False,608.8252563476562,56.95935821533203,608.8343505859375,56.97382354736328,608.8773453235626,56.91448974609375,True,True,False,True,0.00170135498046875,0.017841833725938915,-6.439701080322266,6.425756454467773,3.3878579139709473,-0.03405580669641495
A02_0_small,A02,small,302,820.0,492.0,824.6277948232558,487.06072560861054,True,False,824.6661376953125,486.9725036621094,824.69482421875,487.033935546875,824.6272211074829,487.0591073036194,True,True,False,True,0.003717136225240506,0.023807958580284456,-6.88551664352417,6.867386817932129,3.5422325134277344,-0.030777519568800926
A02_0_small,A02,small,303,782.0,142.0,783.5749543223865,137.40566088508882,True,False,783.5894165039062,137.43026733398438,783.5592041015625,137.4236602783203,783.5924506187439,137.35929584503174,True,True,False,True,0.0010447535869521295,0.006575905235010853,-6.207187175750732,6.191179275512695,3.276233196258545,-0.027997106313705444
A02_0_small,A02,small,304,536.0,59.0,536.8600188022353,56.555549003362586,True,False,536.8428955078125,56.550697326660156,536.8412475585938,56.55408477783203,536.8626455068588,56.546462297439575,True,True,False,True,0.0005299546809940264,0.017317078595626506,-6.390740394592285,6.370598316192627,3.3523387908935547,-0.03265804424881935
A02_0_small,A02,small,305,842.0,176.0,843.8693719131815,170.88077413936819,True,False,843.8549194335938,170.887939453125,843.8613891601562,170.8896942138672,843.8782804012299,170.82120513916016,True,True,False,True,0.00037407381201572457,0.02478017517704465,-6.730533599853516,6.712902545928955,3.483708143234253,-0.03221806138753891
A02_0_small,A02,small,306,799.0,545.0,804.0911008203221,540.2419647764775,True,False,804.0977172851562,540.2211303710938,804.07568359375,540.190673828125,804.0864477157593,540.2400598526001,True,True,False,True,0.001591602149707678,0.032389077877911086,-7.053829669952393,7.036293029785156,3.6204934120178223,-0.03530574217438698
A02_0_small,A02,small,307,674.0,532.0,678.9824154758218,528.33327671394,True,False,678.97314453125,528.337646484375,678.98291015625,528.3077392578125,678.9901213645935,528.3339304924011,True,True,False,True,0.0012161168728742234,0.024858661191168408,-5.588996887207031,5.576113700866699,3.197608470916748,-0.03949763998389244
A02_0_small,A02,small,308,298.0,532.0,302.99673240369333,531.6144540613286,True,False,303.0176696777344,531.6160278320312,302.9998779296875,531.5963134765625,302.9722499847412,531.6061778962612,True,True,False,True,0.0009935803586486637,0.007543003181074369,-6.344409942626953,6.332191467285156,3.3314268589019775,-0.03180466964840889
A02_0_small,A02,small,309,768.0,540.0,773.048648527841,535.5126777616063,True,False,772.996826171875,535.504150390625,772.9744262695312,535.4891967773438,773.044499874115,535.5222458839417,True,True,False,True,0.00046482990148095146,0.024811048725180907,-6.835452556610107,6.821236610412598,3.5228805541992188,-0.03435139358043671
A02_0_small,A02,small,310,386.0,377.0,389.6407686310925,375.85242086252515,True,False,389.65997314453125,375.8130798339844,389.6826477050781,375.83282470703125,389.64375400543213,375.8450789451599,True,True,False,True,0.0009420989404561237,0.010407448938804692,-6.50523567199707,6.493922233581543,3.4063985347747803,-0.03342396020889282
A02_0_small,A02,small,311,695.0,495.0,699.6587340467296,491.1514283150998,True,False,699.6320190429688,491.161376953125,699.6180419921875,491.1773376464844,699.6677136421204,491.1599774360657,True,True,False,True,0.0022006538546533137,0.00700132483569137,-5.584653377532959,5.568990707397461,3.2369301319122314,-0.03956010565161705
A02_0_small,A02,small,312,895.0,389.0,898.7261058967363,383.41015737062287,True,False,898.7997436523438,383.4228820800781,898.7490844726562,383.4637145996094,898.6801977157593,383.3959484100342,True,True,False,True,0.0032446371728520537,0.10352790551583171,-6.884828567504883,6.865502834320068,3.5422275066375732,-0.03274780511856079
A02_0_small,A02,small,313,502.0,94.0,503.16674216049654,91.8509185175533,True,False,503.15203857421875,91.84929656982422,503.1675109863281,91.84242248535156,503.1652377843857,91.84329748153687,True,True,False,True,0.0028222676214455272,0.007338902453621669,-6.78701114654541,6.7694854736328125,3.5127906799316406,-0.03143095225095749
A02_0_small,A02,small,314,363.0,480.0,367.54047755694904,479.0492092545974,True,False,367.5166015625,479.02923583984375,367.49041748046875,479.02117919921875,367.53032541275024,479.0444452762604,True,True,False,True,0.0006885079451097704,0.01422998672381523,-6.164297580718994,6.147061347961426,3.346498727798462,-0.03522490710020065
A02_0_small,A02,small,315,403.0,572.0,408.3417957453663,570.6966447565662,True,False,408.351318359375,570.6522827148438,408.3343200683594,570.7085571289062,408.315137386322,570.7001078128815,True,True,False,True,0.0022217132230470333,0.01880410588393891,-6.228877544403076,6.207218170166016,3.4621522426605225,-0.0421774797141552
A02_0_small,A02,small,316,443.0,499.0,447.7032355765519,497.35036295294674,True,False,447.6831970214844,497.3000183105469,447.6772155761719,497.33782958984375,447.69046354293823,497.3565810918808,True,True,False,True,0.0018505331952875406,0.00935677089762156,-6.081581115722656,6.070110321044922,3.268616199493408,-0.032197147607803345
A02_0_small,A02,small,317,608.0,20.0,608.5169423784191,16.92872344797698,True,False,608.5084228515625,17.10812759399414,608.5175170898438,17.072805404663086,608.5551084280014,16.940778732299805,True,True,False,True,0.0033551319663006575,0.025570365826628007,-6.370452404022217,6.349579811096191,3.3438351154327393,-0.036695320159196854
A02_0_small,A02,small,318,806.0,445.0,810.2181807319339,440.1846867215717,True,False,810.1482543945312,440.1902770996094,810.1970825195312,440.2107238769531,810.2170753479004,440.1819248199463,True,True,False,True,0.00152587890625,0.02300705038055545,-6.3558173179626465,6.338418483734131,3.3392863273620605,-0.028015222400426865
A02_0_small,A02,small,319,561.0,337.0,564.2850437473876,334.32680022774286,True,False,564.226806640625,334.3514404296875,564.2263793945312,334.3069152832031,564.2889187335968,334.3180456161499,True,True,False,True,0.003030320211744729,0.018580331069529627,-6.071416854858398,6.057679176330566,3.231779098510742,-0.029197070747613907
A02_0_small,A02,small,320,504.0,168.0,505.81242963350456,165.83064775330521,True,False,505.802978515625,165.85208129882812,505.8193664550781,165.8555450439453,505.80501544475555,165.81045770645142,True,True,False,True,0.00023834990466023724,0.014747322736364735,-6.438262939453125,6.4110798835754395,3.3594436645507812,-0.03435930609703064
A02_0_small,A02,small,321,296.0,403.0,299.87108547827484,402.63681905704726,True,False,299.8695373535156,402.6224670410156,299.8795471191406,402.5815124511719,299.86831402778625,402.634353518486,True,True,False,True,0.0012286878747068723,0.013899904672474905,-6.03425407409668,6.02490234375,3.276491403579712,-0.03341871127486229
A02_0_small,A02,small,322,770.0,370.0,773.5650613392457,365.50169776970034,True,False,773.5224609375,365.503173828125,773.5774536132812,365.5259094238281,773.5696852207184,365.489200592041,True,True,False,True,0.0010393912576859377,0.020477559128544518,-5.980334281921387,5.970718860626221,3.2241218090057373,-0.028574541211128235
A02_0_small,A02,small,323,324.0,462.0,328.3848849184757,461.3902295238789,True,False,328.3852233886719,461.39898681640625,328.3767395019531,461.3867492675781,328.3809218406677,461.3821917772293,True,True,False,True,0.0012302029034879378,0.010576432707862831,-6.228986740112305,6.210033416748047,3.2962422370910645,-0.031102214008569717
A02_0_small,A02,small,324,832.0,290.0,834.8645777293544,284.96369872366745,True,False,834.85791015625,284.9792785644531,834.8660278320312,284.9871520996094,834.8560018539429,284.9287657737732,True,True,False,True,0.0006601961563959942,0.05190928956723413,-6.596414566040039,6.581169605255127,3.4359405040740967,-0.029528435319662094
A02_0_small,A02,small,325,773.0,20.0,773.5106596840074,15.48884509074528,True,False,773.5156860351562,15.582616806030273,773.4832153320312,15.625215530395508,773.553378880024,15.534687995910645,True,True,False,True,0.002436683975351042,0.01986275101810824,-6.956225395202637,6.933871269226074,3.538339138031006,-0.036666665226221085
A02_0_small,A02,small,326,600.0,554.0,605.1772169500374,550.9782026482314,True,False,605.1982421875,550.9442749023438,605.2034301757812,550.923583984375,605.1815543174744,550.9908912181854,True,True,False,True,0.0022384180689565734,0.007878357208695681,-5.965600967407227,5.937747955322266,3.462711811065674,-0.052544571459293365
A02_0_small,A02,small,327,441.0,186.0,442.9719061194325,184.37973410485785,True,False,442.9759521484375,184.38314819335938,443.00872802734375,184.37948608398438,442.9634362459183,184.36800944805145,True,True,False,True,0.0005627163365046928,0.012976366802523592,-6.569543838500977,6.551680564880371,3.417473077774048,-0.03068426623940468
A02_0_small,A02,small,328,651.0,377.0,654.6306782430979,373.53988895545604,True,False,654.6498413085938,373.56048583984375,654.6399536132812,373.5742492675781,654.6377167701721,373.5358281135559,True,True,False,True,0.0023355419755429056,0.012730155308067011,-6.100956916809082,6.088205337524414,3.2630443572998047,-0.031825870275497437
A02_0_small,A02,small,329,795.0,521.0,799.8818162761045,516.2777847649309,True,False,799.8675537109375,516.281005859375,799.883056640625,516.2845458984375,799.8769402503967,516.2889375686646,True,True,False,True,0.0025165439609482793,0.030099371246184038,-6.93108606338501,6.912940979003906,3.561492919921875,-0.03426320105791092
A02_0_small,A02,small,330,446.0,343.0,449.3417818079981,341.3301233484409,True,False,449.3132019042969,341.3369140625,449.30535888671875,341.33038330078125,449.34553480148315,341.3297389745712,True,True,False,True,0.001367854909119566,0.015838703310076377,-6.512296199798584,6.501893520355225,3.398463249206543,-0.03384072706103325
A02_0_small,A02,small,331,366.0,233.0,368.38490905804326,232.03243465125195,True,False,368.38409423828125,232.0312957763672,368.385986328125,232.04104614257812,368.3694474697113,232.03048062324524,True,True,False,True,0.0008301678777304348,0.017583758744097042,-6.725314140319824,6.697379112243652,3.475489377975464,-0.03418959677219391
A02_0_small,A02,small,332,751.0,563.0,756.2500061522126,558.6601530955545,True,False,756.1841430664062,558.6800537109375,756.2146606445312,558.717041015625,756.2686905860901,558.6500506401062,True,True,False,True,0.0036150129138088007,0.04059628158064965,-6.384170055389404,6.370476722717285,3.3934359550476074,-0.0378553569316864
A02_0_small,A02,small,333,830.0,106.0,831.2589713515254,100.9881579508567,True,False,831.2442626953125,100.97369384765625,831.252197265625,100.9922103881836,831.2807309627533,100.94662094116211,True,True,False,True,0.0006013202055431528,0.009904814882021029,-6.278957843780518,6.264214038848877,3.3016011714935303,-0.029827918857336044
A02_0_small,A02,small,334,491.0,525.0,495.9282978065898,522.9304992486932,True,False,495.9163513183594,522.9364013671875,495.9122314453125,522.929443359375,495.9198999404907,522.9355480670929,True,True,False,True,0.0005179004745018658,0.0035644478930785847,-5.980456352233887,5.959507942199707,3.2701241970062256,-0.03631608188152313
A02_0_small,A02,small,335,324.0,546.0,329.1179139003391,545.3870310612692,True,False,329.1169738769531,545.3562622070312,329.1227722167969,545.3734741210938,329.08636379241943,545.3788523674011,True,True,False,True,0.0005758045124546267,0.018232777368180172,-6.6762213706970215,6.654253005981445,3.4653830528259277,-0.033827926963567734
A02_0_small,A02,small,336,534.0,260.0,536.6141285912801,257.5653486102578,True,False,536.6571044921875,257.58740234375,536.631591796875,257.5396423339844,536.6070446968079,257.5474376678467,True,True,False,True,0.0010393912576859377,0.008773865414494063,-6.545351028442383,6.520354270935059,3.4037246704101562,-0.0340038426220417
A02_0_small,A02,small,337,377.0,520.0,381.8890058997824,518.925514680187,True,False,381.9122009277344,518.884033203125,381.91259765625,518.9002685546875,381.8694429397583,518.9278191328049,True,True,False,True,0.0006011265748166567,0.015300131644993725,-6.099853038787842,6.074013710021973,3.3183863162994385,-0.0378383994102478
A02_0_small,A02,small,338,286.0,204.0,288.1348856834567,203.7316617222609,True,False,288.1439208984375,203.73074340820312,288.1533508300781,203.72315979003906,288.124737739563,203.73674684762955,True,True,False,True,0.0019880978362917883,0.02396852431874731,-6.566892147064209,6.544744491577148,3.4149529933929443,-0.031121421605348587
A02_0_small,A02,small,339,714.0,37.0,714.6612573266935,33.00306337724026,True,False,714.6859130859375,33.11027526855469,714.6742553710938,33.09914016723633,714.7113953232765,33.03366208076477,True,True,False,True,0.014683522487344662,0.03826124417928567,-6.724509239196777,6.704876899719238,3.473231315612793,-0.030922211706638336
A02_0_small,A02,small,340,424.0,478.0,428.52070179286676,476.5169667430682,True,False,428.5324401855469,476.474365234375,428.5433654785156,476.4901428222656,428.5147223472595,476.52003371715546,True,True,False,True,0.0028355083823990764,0.015262818900000173,-6.25200891494751,6.241546630859375,3.3090877532958984,-0.031629569828510284
A02_0_small,A02,small,341,288.0,577.0,293.38980727047846,576.7000059542,True,False,293.3946228027344,576.6627807617188,293.36956787109375,576.664794921875,293.3345308303833,576.6787370443344,True,True,False,True,0.00067138671875,0.014058875805773599,-6.535808086395264,6.511082649230957,3.446690797805786,-0.03609134256839752
A02_0_small,A02,small,342,358.0,438.0,362.1741534506965,437.09444116339404,True,False,362.1734619140625,437.12823486328125,362.1884460449219,437.110595703125,362.17656326293945,437.09032809734344,True,True,False,True,0.002435677482816762,0.024341444072556256,-6.435612201690674,6.423538684844971,3.371436595916748,-0.03263148292899132
A02_0_small,A02,small,343,368.0,377.0,371.64145401593737,376.0094985014959,True,False,371.62518310546875,376.0456237792969,371.6580505371094,376.005615234375,371.6460175514221,376.00085163116455,True,True,False,True,0.001490058058561243,0.014836121520936245,-6.4807963371276855,6.464289665222168,3.3991055488586426,-0.03326791897416115
A02_0_small,A02,small,344,879.0,317.0,882.0984045718266,311.55252347797654,True,False,882.0883178710938,311.53143310546875,882.1260375976562,311.5086975097656,882.0678908824921,311.5212802886963,True,True,False,True,0.003005632874083284,0.07648759711720352,-6.998244762420654,6.9739766120910645,3.5919036865234375,-0.03342720866203308
A02_0_small,A02,small,345,852.0,137.0,853.5286562593867,131.79499378488177,True,False,853.5396118164062,131.7899169921875,853.5687866210938,131.80996704101562,853.5449974536896,131.73401165008545,True,True,False,True,0.0030815199124424653,0.020100780260068642,-6.661402225494385,6.643691062927246,3.451953411102295,-0.032757531851530075
A02_0_small,A02,small,346,757.0,151.0,758.6544450652676,146.62348158012568,True,False,758.6893920898438,146.63706970214844,758.6881713867188,146.64044189453125,758.6730962991714,146.57393217086792,True,True,False,True,0.0007580409148177625,0.0032407094421728773,-6.073723793029785,6.061155319213867,3.246558666229248,-0.029330456629395485
A02_0_small,A02,small,347,670.0,464.0,674.3891633696758,460.37077208756983,True,False,674.3701171875,460.3968811035156,674.390869140625,460.3881530761719,674.3918495178223,460.38090205192566,True,True,False,True,0.0017100739411769897,0.011026745084310736,-5.961426258087158,5.947728157043457,3.2560739517211914,-0.03482900187373161
A02_0_small,A02,small,348,344.0,252.0,346.55155092510057,251.22369497043545,True,False,346.5462646484375,251.26168823242188,346.5799560546875,251.2405242919922,346.5409212112427,251.22459745407104,True,True,False,True,0.0006020941057418475,0.02051614778952676,-6.666865348815918,6.650086402893066,3.455141067504883,-0.03056386485695839
A02_0_small,A02,small,349,338.0,488.0,342.61124176433174,487.2670680265701,True,False,342.5960693359375,487.30242919921875,342.6010437011719,487.29876708984375,342.5958833694458,487.26188468933105,True,True,False,True,0.0017794652999405824,0.008736070608264873,-6.102190017700195,6.079990386962891,3.2776243686676025,-0.03310354799032211
A02_0_large,A02,large,0,642.0,321.0,725.9769995945964,262.05580732290207,True,True,nan,nan,725.844482421875,261.8712463378906,725.8310394287109,262.0390205383301,False,True,True,True,0.008487179343637059,0.04302754709847579,-6.280754089355469,6.21995210647583,3.543633222579956,-0.06689537316560745
A02_0_large,A02,large,1,698.0,385.0,787.511560751454,323.192298743599,True,True,nan,nan,787.5120849609375,323.0469970703125,787.4833221435547,323.0506706237793,False,False,False,True,nan,0.10447556971394252,-5.90565299987793,5.880018711090088,3.2571473121643066,-0.05407383292913437
A02_0_large,A02,large,2,614.0,243.0,691.9367452680932,184.68185637436272,True,True,nan,nan,692.1806640625,184.7487030029297,691.8088607788086,184.55580139160156,False,True,True,True,0.03369688252157357,0.07764778312728927,-5.734888553619385,5.727750778198242,3.190774917602539,-0.05797523260116577
A02_0_large,A02,large,3,666.0,262.0,746.1994229550354,200.31476430100972,True,True,nan,nan,746.4647216796875,200.21347045898438,746.089973449707,200.23705673217773,False,True,True,True,0.009456510646881239,0.03978596386208952,-5.68505859375,5.662086486816406,3.383059024810791,-0.06586146354675293
A02_0_large,A02,large,4,770.0,265.0,852.2344722162546,195.96754356002796,True,False,852.0918579101562,196.1038360595703,852.01806640625,196.02545166015625,852.1995086669922,195.8257293701172,True,True,False,True,0.027118092325380747,0.08906579303974292,-5.8069915771484375,5.77406120300293,3.2761430740356445,-0.07358961552381516
A02_0_large,A02,large,5,735.0,280.0,817.6887096702641,213.72057964166854,True,True,nan,nan,817.5840454101562,213.83673095703125,817.6112365722656,213.63068389892578,False,True,True,True,0.009802367707254617,0.09745989452819154,-5.603816986083984,5.593511581420898,3.3094725608825684,-0.08210590481758118
A02_0_large,A02,large,6,716.0,394.0,806.4672011431956,331.06920786704205,True,True,nan,nan,806.496337890625,331.1246643066406,806.4371643066406,330.95992279052734,False,False,False,True,nan,0.09929829986868449,-6.048801422119141,6.012600898742676,3.2437946796417236,-0.05632777512073517
A02_0_large,A02,large,7,793.0,198.0,870.8701674196766,126.15752949123441,True,False,870.7579345703125,126.18116760253906,870.8699340820312,126.18535614013672,870.835090637207,126.05540466308594,True,True,False,True,0.017477815575881347,0.03573717223464594,-6.133269786834717,6.129369735717773,3.2634823322296143,-0.0612059012055397
A02_0_large,A02,large,8,597.0,204.0,671.8640721110465,146.20833570975006,True,True,nan,nan,672.1566162109375,146.23455810546875,671.8589248657227,146.05419158935547,False,True,True,True,0.03419483734617365,0.12596120470490083,-5.743021011352539,5.715381622314453,3.1404404640197754,-0.05195339396595955
A02_0_large,A02,large,9,622.0,454.0,715.0898561974241,398.80837844553,True,True,nan,nan,715.10205078125,398.9373779296875,714.9941101074219,398.8812370300293,False,False,False,True,nan,0.07080603339203068,-6.022760391235352,5.995225429534912,3.254840850830078,-0.06855950504541397
A02_0_large,A02,large,10,681.0,322.0,765.7312491171513,260.2984101286258,True,True,nan,nan,765.6134643554688,260.1645812988281,765.6812896728516,260.16604232788086,False,True,True,True,0.02648989065794305,0.03943509972301887,-5.865017890930176,5.82370662689209,3.292302370071411,-0.06943151354789734
A02_0_large,A02,large,11,692.0,414.0,783.4698652572152,353.1271529695986,True,True,nan,nan,783.7435302734375,352.8392028808594,783.3762664794922,353.03810119628906,False,False,False,True,nan,0.06566518761975845,-5.883183479309082,5.874023914337158,3.1632981300354004,-0.05515473335981369
A02_0_large,A02,large,12,655.0,302.0,737.8528184398805,241.79804518701965,True,True,nan,nan,738.1176147460938,241.7930908203125,737.6838531494141,241.73533630371094,False,True,True,True,0.0380831619620728,0.0813100268978704,-5.852521896362305,5.810839653015137,3.4687037467956543,-0.06926268339157104
A02_0_large,A02,large,13,780.0,385.0,870.9478179151857,317.35786727964035,True,True,nan,nan,871.09765625,317.3481750488281,870.8978729248047,317.3235397338867,False,False,False,True,nan,0.05466753982468762,-6.170399188995361,6.1550092697143555,3.2893810272216797,-0.07263430207967758
A02_0_large,A02,large,14,742.0,340.0,829.0804131822596,274.2734382950367,True,True,nan,nan,829.3200073242188,274.1998596191406,829.0820846557617,274.13865661621094,False,True,True,True,0.008685723064703757,0.05048402620827106,-6.336635589599609,6.297964096069336,3.459562063217163,-0.06166066229343414
A02_0_large,A02,large,15,655.0,494.0,751.51392625793,437.16098878990357,True,True,nan,nan,751.718994140625,437.00408935546875,751.452507019043,437.1549491882324,False,False,False,True,nan,0.13030562816850796,-4.868138790130615,4.824550151824951,3.3253533840179443,-0.0855541005730629
A02_0_large,A02,large,16,570.0,297.0,651.0082572662587,242.7583548043102,True,True,nan,nan,650.9015502929688,242.3642578125,650.8991088867188,242.66961288452148,False,True,True,True,0.038711220059869655,0.03651204005038193,-5.7528076171875,5.722967147827148,3.207200288772583,-0.04882395640015602
A02_0_large,A02,large,17,819.0,166.0,895.0487147295588,91.74709720705954,True,True,nan,nan,nan,nan,894.945556640625,91.77838134765625,False,False,False,True,nan,0.21687386590136185,-6.020937442779541,6.001955032348633,3.1904213428497314,-0.05459665134549141
A02_0_large,A02,large,18,712.0,482.0,808.6584809014081,420.8951634312399,True,True,nan,nan,808.2188720703125,421.1572265625,808.5615081787109,420.78594970703125,False,False,False,True,nan,0.05594413625875342,-5.1624531745910645,5.139161586761475,3.320145845413208,-0.0881018191576004
A02_0_large,A02,large,19,661.0,555.0,761.9592660418797,498.8025143777558,True,True,nan,nan,762.2652587890625,498.9066467285156,761.9388885498047,498.7539482116699,False,False,False,True,nan,0.08222462158532187,-5.297391891479492,5.248075008392334,3.2525646686553955,-0.09597435593605042
A02_0_large,A02,large,20,693.0,180.0,767.8379054352324,114.95741385036482,True,False,767.7945556640625,115.19391632080078,767.8106689453125,115.34504699707031,767.7442092895508,114.74559783935547,True,True,False,True,0.025968737606821418,0.06978473609722739,-6.466388702392578,6.451262474060059,3.3805489540100098,-0.04245169460773468
A02_0_large,A02,large,21,595.0,333.0,679.0075982637686,277.6101166493757,True,True,nan,nan,678.983642578125,277.5686950683594,678.8924102783203,277.5657272338867,False,True,True,True,0.029664985376147392,0.07450313296496386,-6.168746471405029,6.116861820220947,3.3123345375061035,-0.05182815343141556
A02_0_large,A02,large,22,763.0,315.0,848.6694450583498,247.34137134581206,True,True,nan,nan,848.6002197265625,247.24488830566406,848.6712188720703,247.19303131103516,False,True,True,True,0.02939805995000262,0.08104071400827599,-6.187342643737793,6.168885707855225,3.4354326725006104,-0.07835620641708374
A02_0_large,A02,large,23,576.0,416.0,665.5803900369108,363.41576960553357,True,True,nan,nan,665.4840698242188,363.2342834472656,665.4711685180664,363.42759704589844,False,False,False,True,nan,0.11529938178012497,-5.673981666564941,5.64059591293335,3.34647798538208,-0.07447364181280136
A02_0_large,A02,large,24,732.0,414.0,824.170478507816,350.2810888408383,True,True,nan,nan,824.2806396484375,350.20660400390625,824.114990234375,350.19931411743164,False,False,False,True,nan,0.1043301211939859,-5.933182239532471,5.919794082641602,3.13008975982666,-0.05959482118487358
A02_0_large,A02,large,25,592.0,120.0,660.7997607843248,61.09280589958335,True,True,nan,nan,nan,nan,660.8720397949219,61.058570861816406,False,False,False,True,nan,0.08060330455941188,-6.273993968963623,6.2502312660217285,3.541273593902588,-0.06459197402000427
A02_0_large,A02,large,26,689.0,251.0,768.8196079387218,187.4856087830573,True,False,719.3807983398438,220.24508666992188,768.7766723632812,187.5206298828125,768.7192840576172,187.42364883422852,True,True,False,True,0.019396033723455344,0.09974380170748876,-5.800533294677734,5.790432453155518,3.3748726844787598,-0.06584200263023376
A02_0_large,A02,large,27,708.0,278.0,790.0734925196704,213.60664226605172,True,True,nan,nan,790.2780151367188,213.69064331054688,789.9924621582031,213.53956604003906,False,True,True,True,0.006329142641729681,0.09936866129701219,-5.584993362426758,5.572553634643555,3.3496124744415283,-0.07665525376796722
A02_0_large,A02,large,28,808.0,370.0,898.3709731423212,300.10289242053284,True,True,nan,nan,898.2635498046875,300.4896545410156,898.3065338134766,300.10984802246094,False,True,True,True,0.017079077462862007,0.07253255570992644,-5.8079986572265625,5.778861045837402,3.230839252471924,-0.08220961689949036
A02_0_large,A02,large,29,666.0,239.0,744.5629360809983,176.91191168191423,True,True,nan,nan,744.376953125,176.6360626220703,744.4330825805664,176.80016326904297,False,True,True,True,0.025579524692566972,0.06880838718133506,-5.891880035400391,5.868994235992432,3.307180166244507,-0.05684260278940201
A02_0_large,A02,large,30,637.0,172.0,710.2878340586392,110.80178098050908,True,True,nan,nan,710.7721557617188,110.57439422607422,710.2590026855469,110.67943954467773,False,True,True,True,0.016531516009896507,0.04647836434409241,-6.262726783752441,6.243371963500977,3.3148365020751953,-0.04508860036730766
A02_0_large,A02,large,31,561.0,471.0,654.2309982449809,420.44638687339483,True,True,nan,nan,654.2296142578125,420.4252014160156,654.0764617919922,420.44156646728516,False,False,False,True,nan,0.1634022933442342,-5.009344577789307,4.947463035583496,3.3499667644500732,-0.10004725307226181
A02_0_large,A02,large,32,605.0,349.0,690.3211772279229,293.178845917426,True,True,nan,nan,690.3076782226562,293.4181213378906,690.2101287841797,293.1849021911621,False,True,True,True,0.03553400802392617,0.03856498710721382,-6.486884593963623,6.450226783752441,3.369575023651123,-0.0512806698679924
A02_0_large,A02,large,33,622.0,435.0,713.7379757362629,379.4755871514946,True,True,nan,nan,713.6927490234375,379.52862548828125,713.6562042236328,379.5820503234863,False,False,False,True,nan,0.04343743490800708,-5.966114521026611,5.953996181488037,3.2615156173706055,-0.06623247265815735
A02_0_large,A02,large,34,730.0,525.0,830.0332758025958,463.36759381769366,True,True,nan,nan,830.0162353515625,463.1759948730469,829.8966217041016,463.2638397216797,False,False,False,True,nan,0.07321250191860855,-6.202698707580566,6.169397354125977,3.566269636154175,-0.08184782415628433
A02_0_large,A02,large,35,707.0,368.0,795.4596214781161,305.2541736831226,True,True,nan,nan,795.8189086914062,305.20135498046875,795.3960342407227,305.1377258300781,False,True,True,True,0.022990271191287586,0.05989018488706498,-6.103982925415039,6.087183475494385,3.338832139968872,-0.05233542621135712
A02_0_large,A02,large,36,400.0,340.0,481.09016988962253,298.60728659593735,True,True,nan,nan,481.128173828125,298.53839111328125,481.0010452270508,298.5784225463867,False,True,True,True,0.008305996770995689,0.03318690852079882,-6.006980895996094,5.979432582855225,3.1846070289611816,-0.050150249153375626
A02_0_large,A02,large,37,654.0,401.0,743.8793118272972,342.60321458547565,True,True,nan,nan,743.7415771484375,342.6239929199219,743.8431167602539,342.64136505126953,False,False,False,True,nan,0.03358230677888612,-6.437112331390381,6.435309410095215,3.3939361572265625,-0.0432136207818985
A02_0_large,A02,large,38,677.0,223.0,754.6171790734094,159.8489987462648,True,True,nan,nan,754.6449584960938,159.82009887695312,754.5128631591797,159.70057678222656,False,True,True,True,0.008576742595881233,0.03082675688992888,-6.365052700042725,6.341878890991211,3.420470714569092,-0.05390724912285805
A02_0_large,A02,large,39,561.0,500.0,656.2943947383321,449.95433148008044,True,False,656.24853515625,449.7077941894531,656.2659301757812,449.5510559082031,656.1280364990234,449.9735641479492,True,False,False,True,nan,0.12711089305170625,-4.4227118492126465,4.352557182312012,3.7363030910491943,-0.136793315410614
A02_0_large,A02,large,40,743.0,367.0,832.0190218004378,301.6752006359733,True,True,nan,nan,832.0742797851562,301.5562438964844,831.9797210693359,301.54002380371094,False,True,True,True,0.018802716732363587,0.10099918557397258,-6.965547561645508,6.907262325286865,3.5948991775512695,-0.055859994143247604
A02_0_large,A02,large,41,559.0,377.0,645.5077168798641,324.94224894092093,True,True,nan,nan,645.6513061523438,324.6632995605469,645.4236831665039,324.95922088623047,False,False,False,True,nan,0.01120573150719063,-6.297425270080566,6.255632400512695,3.3984761238098145,-0.06193481385707855
A02_0_large,A02,large,42,677.0,170.0,750.846144102802,105.92068618921871,True,False,750.9362182617188,105.71009063720703,750.8460083007812,105.6583023071289,750.7634582519531,105.72315979003906,True,True,False,True,0.027388195972487775,0.06873338009199119,-6.489360809326172,6.466673851013184,3.382582426071167,-0.04351557791233063
A02_0_large,A02,large,43,618.0,402.0,707.3199115049755,346.18218763262496,True,True,nan,nan,707.4586181640625,346.2056884765625,707.2809448242188,346.21617889404297,False,False,False,True,nan,0.04823672019599194,-6.223527908325195,6.2072577476501465,3.3977627754211426,-0.06757193058729172
