window_id,run_slug,arm,repeat,feature_bag_path,feature_bag_sha256,config_path,config_sha256,camera_path,camera_sha256,vins_node_sha256,vins_lib_sha256,source_contract,same_config_all_arms_repeats,status
aqualoc_archaeology:A07:0007,a07_6300_7200,klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a07_6300_7200_klt/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a07_6300_7200_klt/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,splg,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a07_6300_7200_splg/features.bag,261b95cd759f511d3ce34b945e280cff0d909a87b0207427dc1aeeb50cf8fe7d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a07_6300_7200_splg/features.bag,261b95cd759f511d3ce34b945e280cff0d909a87b0207427dc1aeeb50cf8fe7d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a07_6300_7200_splg/features.bag,261b95cd759f511d3ce34b945e280cff0d909a87b0207427dc1aeeb50cf8fe7d,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A07:0007,a07_6300_7200,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a07_6300_7200_xfeat_v3/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,xfeat_v3,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a07_6300_7200_xfeat_v3/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A07:0007,a07_6300_7200,xfeat_v3,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a07_6300_7200_xfeat_v3/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a08_2700_3600_klt/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,splg,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a08_2700_3600_splg/features.bag,536c5ceadfcd0f6b2439b973320fd6d14132e8328411b20ff0209aee840263b0,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a08_2700_3600_splg/features.bag,536c5ceadfcd0f6b2439b973320fd6d14132e8328411b20ff0209aee840263b0,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a08_2700_3600_splg/features.bag,536c5ceadfcd0f6b2439b973320fd6d14132e8328411b20ff0209aee840263b0,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a08_2700_3600_xfeat_v3/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,xfeat_v3,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a08_2700_3600_xfeat_v3/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A08:0003,a08_2700_3600,xfeat_v3,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a08_2700_3600_xfeat_v3/features.bag,17305db38262a2ed4c7fa05b6269c9ea50592de07387517dfec798cf086ceae9,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/vins_same_backend.yaml,78cf7142d7747be86dcc96e1f3e495055c785c53fa4158d0e831bf47bbfcea22,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a08_2700_3600/aqualoc_archaeo08_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a10_10800_11700_klt/features.bag,cc6848755ccea87208e10ec9c13f22bad9e6848040f0343b61cf6c7e65e13b43,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a10_10800_11700_klt/features.bag,cc6848755ccea87208e10ec9c13f22bad9e6848040f0343b61cf6c7e65e13b43,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a10_10800_11700_klt/features.bag,cc6848755ccea87208e10ec9c13f22bad9e6848040f0343b61cf6c7e65e13b43,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,splg,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a10_10800_11700_splg/features.bag,857ff270a1a81ae963cc3cb6ccc6232e7dd6b20f5de3fedd95e2bbb387118866,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a10_10800_11700_splg/features.bag,857ff270a1a81ae963cc3cb6ccc6232e7dd6b20f5de3fedd95e2bbb387118866,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a10_10800_11700_splg/features.bag,857ff270a1a81ae963cc3cb6ccc6232e7dd6b20f5de3fedd95e2bbb387118866,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A10:0012,a10_10800_11700,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a10_10800_11700_xfeat_v3/features.bag,cc6848755ccea87208e10ec9c13f22bad9e6848040f0343b61cf6c7e65e13b43,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/vins_same_backend.yaml,0068845584e4c58c4f4fe673f5c201f41688a7a9a4c962ee5c9dc14fc40a0fcd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a10_10800_11700/aqualoc_archaeo10_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
