schema_version,protocol_version,dataset_family,sequence,window_index,window_start_s,window_end_s,absolute_start_s,absolute_end_s,evaluation_rate_hz,max_reference_gap_s,grid_count,supported_grid_count,coverage,supported_span_s,worst_bracket_gap_s,reference_support_pass,reference_support_reason,outcome_boundary
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,0,0.0,45.0,0.0,45.0,1.0,2.5,46,44,0.9565217391304348,45.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,1,45.0,90.0,45.0,90.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,2,90.0,135.0,90.0,135.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,3,135.0,180.0,135.0,180.0,1.0,2.5,46,44,0.9565217391304348,45.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,4,180.0,225.0,180.0,225.0,1.0,2.5,46,38,0.8260869565217391,45.0,9.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,5,225.0,270.0,225.0,270.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,6,270.0,315.0,270.0,315.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,7,315.0,360.0,315.0,360.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,8,360.0,405.0,360.0,405.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,9,405.0,450.0,405.0,450.0,1.0,2.5,46,44,0.9565217391304348,43.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,10,450.0,495.0,450.0,495.0,1.0,2.5,46,40,0.8695652173913043,44.0,6.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A07,11,495.0,540.0,495.0,540.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,0,0.0,45.0,0.0,45.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,1,45.0,90.0,45.0,90.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,2,90.0,135.0,90.0,135.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,3,135.0,180.0,135.0,180.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,4,180.0,225.0,180.0,225.0,1.0,2.5,46,46,1.0,45.0,2.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,5,225.0,270.0,225.0,270.0,1.0,2.5,46,32,0.6956521739130435,45.0,13.0,false,REFERENCE_COVERAGE_LT_0P70,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,6,270.0,315.0,270.0,315.0,1.0,2.5,46,24,0.5217391304347826,37.0,38.0,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,7,315.0,360.0,315.0,360.0,1.0,2.5,46,12,0.2608695652173913,15.0,38.0,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,8,360.0,405.0,360.0,405.0,1.0,2.5,46,34,0.7391304347826086,45.0,5.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A08,9,405.0,450.0,405.0,450.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,0,0.0,45.0,0.0,45.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,1,45.0,90.0,45.0,90.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,2,90.0,135.0,90.0,135.0,1.0,2.5,46,41,0.8913043478260869,45.0,6.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,3,135.0,180.0,135.0,180.0,1.0,2.5,46,44,0.9565217391304348,45.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,4,180.0,225.0,180.0,225.0,1.0,2.5,46,44,0.9565217391304348,43.0,16.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,5,225.0,270.0,225.0,270.0,1.0,2.5,46,26,0.5652173913043478,31.0,16.0,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A09,6,270.0,315.0,270.0,315.0,1.0,2.5,46,41,0.8913043478260869,45.0,6.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,0,0.0,45.0,0.0,45.0,1.0,2.5,46,44,0.9565217391304348,43.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,1,45.0,90.0,45.0,90.0,1.0,2.5,46,45,0.9782608695652174,44.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,2,90.0,135.0,90.0,135.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,3,135.0,180.0,135.0,180.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,4,180.0,225.0,180.0,225.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,5,225.0,270.0,225.0,270.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,6,270.0,315.0,270.0,315.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,7,315.0,360.0,315.0,360.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,8,360.0,405.0,360.0,405.0,1.0,2.5,46,43,0.9347826086956522,45.0,4.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,9,405.0,450.0,405.0,450.0,1.0,2.5,46,43,0.9347826086956522,42.0,9.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,10,450.0,495.0,450.0,495.0,1.0,2.5,46,40,0.8695652173913043,39.0,9.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,11,495.0,540.0,495.0,540.0,1.0,2.5,46,41,0.8913043478260869,45.0,6.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,12,540.0,585.0,540.0,585.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,13,585.0,630.0,585.0,630.0,1.0,2.5,46,46,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_archaeology,A10,14,630.0,675.0,630.0,675.0,1.0,2.5,46,44,0.9565217391304348,45.0,3.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H01,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H01,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H01,2,90.0,135.0,90.0,135.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H01,3,135.0,180.0,135.0,180.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H01,4,180.0,225.0,180.0,225.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,2,90.0,135.0,90.0,135.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,3,135.0,180.0,135.0,180.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,4,180.0,225.0,180.0,225.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,5,225.0,270.0,225.0,270.0,2.0,0.625,91,90,0.989010989010989,45.0,1.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,6,270.0,315.0,270.0,315.0,2.0,0.625,91,74,0.8131868131868132,45.0,7.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,7,315.0,360.0,315.0,360.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H02,8,360.0,405.0,360.0,405.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H03,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H03,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H03,2,90.0,135.0,90.0,135.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H03,3,135.0,180.0,135.0,180.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H03,4,180.0,225.0,180.0,225.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H04,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H04,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H04,2,90.0,135.0,90.0,135.0,2.0,0.625,91,64,0.7032967032967034,45.0,14.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H04,3,135.0,180.0,135.0,180.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H05,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H05,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H05,2,90.0,135.0,90.0,135.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H06,0,0.0,45.0,0.0,45.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,aqualoc_harbor,H06,1,45.0,90.0,45.0,90.0,2.0,0.625,91,91,1.0,45.0,0.0,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,0,0.0,45.0,1700603707.8582888,1700603752.8582888,10.0,0.05,451,49,0.10864745011086474,4.900000095367432,0.10000252723693848,false,REFERENCE_COVERAGE_LT_0P70;REFERENCE_SPAN_LT_10S,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,1,45.0,90.0,1700603752.8582888,1700603797.8582888,10.0,0.05,451,451,1.0,45.0,0.023000001907348633,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,2,90.0,135.0,1700603797.8582888,1700603842.8582888,10.0,0.05,451,451,1.0,45.0,0.023000001907348633,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,3,135.0,180.0,1700603842.8582888,1700603887.8582888,10.0,0.05,451,451,1.0,45.0,0.02300405502319336,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,4,180.0,225.0,1700603887.8582888,1700603932.8582888,10.0,0.05,451,450,0.9977827050997783,45.0,0.09800410270690918,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,5,225.0,270.0,1700603932.8582888,1700603977.8582888,10.0,0.05,451,449,0.9955654101995566,45.0,0.11800098419189453,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,6,270.0,315.0,1700603977.8582888,1700604022.8582888,10.0,0.05,451,450,0.9977827050997783,45.0,0.09999895095825195,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,7,315.0,360.0,1700604022.8582888,1700604067.8582888,10.0,0.05,451,443,0.9822616407982262,45.0,0.12200021743774414,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,8,360.0,405.0,1700604067.8582888,1700604112.8582888,10.0,0.05,451,436,0.9667405764966741,45.0,0.12201094627380371,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,9,405.0,450.0,1700604112.8582888,1700604157.8582888,10.0,0.05,451,436,0.9667405764966741,45.0,0.12199997901916504,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,10,450.0,495.0,1700604157.8582888,1700604202.8582888,10.0,0.05,451,433,0.9600886917960089,45.0,0.12199997901916504,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,11,495.0,540.0,1700604202.8582888,1700604247.8582888,10.0,0.05,451,438,0.9711751662971175,45.0,0.12000751495361328,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,12,540.0,585.0,1700604247.8582888,1700604292.8582888,10.0,0.05,451,438,0.9711751662971175,45.0,0.12200570106506348,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
isj-p06-reference-window-support-v2,isj-window-selection-v2,ntnu,fjord_6,13,585.0,630.0,1700604292.8582888,1700604337.8582888,10.0,0.05,451,437,0.9689578713968958,45.0,0.14000391960144043,true,PASS_G0_REFERENCE_ONLY,KLT_AND_IMAGE_QUALITY_ONLY_NO_LEARNED_OR_VINS_OUTCOME
