run_slug,arm,frame,stamp_ns,KLT,candidates,total,backbone_exact
a08_2700_3600,L-all,423,1542885138468288304,350,301,651,True
a08_2700_3600,L-all,424,1542885138567494992,350,292,642,True
a08_2700_3600,L-all,425,1542885138668419376,350,297,647,True
a08_2700_3600,L-all,426,1542885138765840080,350,274,624,True
a08_2700_3600,L-all,427,1542885138867598224,350,248,598,True
a08_2700_3600,L-all,428,1542885138966640048,350,293,643,True
a08_2700_3600,L-all,429,1542885139066128144,350,294,644,True
a08_2700_3600,L-all,430,1542885139167224592,350,301,651,True
a08_2700_3600,L-all,431,1542885139265689488,350,297,647,True
a08_2700_3600,L-all,432,1542885139366410800,350,300,650,True
a08_2700_3600,L-all,433,1542885139466418512,350,255,605,True
a08_2700_3600,L-all,434,1542885139566749296,350,302,652,True
a08_2700_3600,L-all,435,1542885139667354704,350,304,654,True
a08_2700_3600,L-all,436,1542885139768751696,350,301,651,True
a08_2700_3600,L-all,437,1542885139866232720,350,305,655,True
a08_2700_3600,L-all,438,1542885139966102736,350,304,654,True
a08_2700_3600,L-all,439,1542885140067834448,350,297,647,True
a08_2700_3600,L-all,440,1542885140166521040,350,305,655,True
a08_2700_3600,L-all,441,1542885140265728528,350,306,656,True
a08_2700_3600,L-all,442,1542885140365690736,350,307,657,True
a08_2700_3600,L-all,443,1542885140468568944,350,306,656,True
a08_2700_3600,L-all,444,1542885140567192080,350,305,655,True
a08_2700_3600,L-all,445,1542885140668127408,350,281,631,True
a08_2700_3600,L-all,446,1542885140767008496,350,304,654,True
a08_2700_3600,L-all,447,1542885140866750128,350,283,633,True
a08_2700_3600,L-all,448,1542885140965891312,350,300,650,True
a08_2700_3600,L-all,449,1542885141066554000,350,205,555,True
a08_2700_3600,C-all,0,1542885096173673520,350,0,350,True
a08_2700_3600,C-all,1,1542885096273069392,350,0,350,True
a08_2700_3600,C-all,2,1542885096374347024,350,0,350,True
a08_2700_3600,C-all,3,1542885096474130480,350,0,350,True
a08_2700_3600,C-all,4,1542885096574320336,350,3,353,True
a08_2700_3600,C-all,5,1542885096674193680,350,11,361,True
a08_2700_3600,C-all,6,1542885096773356240,350,31,381,True
a08_2700_3600,C-all,7,1542885096873023696,350,59,409,True
a08_2700_3600,C-all,8,1542885096974322384,350,93,443,True
a08_2700_3600,C-all,9,1542885097073770064,350,120,470,True
a08_2700_3600,C-all,10,1542885097172932976,350,102,452,True
a08_2700_3600,C-all,11,1542885097274559408,350,120,470,True
a08_2700_3600,C-all,12,1542885097373145360,350,148,498,True
a08_2700_3600,C-all,13,1542885097474413360,350,150,500,True
a08_2700_3600,C-all,14,1542885097574035152,350,152,502,True
a08_2700_3600,C-all,15,1542885097673784560,350,155,505,True
a08_2700_3600,C-all,16,1542885097772758864,350,154,504,True
a08_2700_3600,C-all,17,1542885097873542800,350,160,510,True
a08_2700_3600,C-all,18,1542885097974655760,350,166,516,True
a08_2700_3600,C-all,19,1542885098073724496,350,169,519,True
a08_2700_3600,C-all,20,1542885098173871120,350,175,525,True
a08_2700_3600,C-all,21,1542885098274575344,350,171,521,True
a08_2700_3600,C-all,22,1542885098373119696,350,168,518,True
a08_2700_3600,C-all,23,1542885098473684560,350,178,528,True
a08_2700_3600,C-all,24,1542885098572477104,350,181,531,True
a08_2700_3600,C-all,25,1542885098673667280,350,185,535,True
a08_2700_3600,C-all,26,1542885098773154352,350,190,540,True
a08_2700_3600,C-all,27,1542885098873066096,350,192,542,True
a08_2700_3600,C-all,28,1542885098973876336,350,191,541,True
a08_2700_3600,C-all,29,1542885099073088624,350,186,536,True
a08_2700_3600,C-all,30,1542885099172629808,350,185,535,True
a08_2700_3600,C-all,31,1542885099272533904,350,147,497,True
a08_2700_3600,C-all,32,1542885099373593360,350,191,541,True
a08_2700_3600,C-all,33,1542885099472521872,350,192,542,True
a08_2700_3600,C-all,34,1542885099572487728,350,198,548,True
a08_2700_3600,C-all,35,1542885099672817168,350,194,544,True
a08_2700_3600,C-all,36,1542885099773526384,350,195,545,True
a08_2700_3600,C-all,37,1542885099873097264,350,194,544,True
a08_2700_3600,C-all,38,1542885099974190032,350,199,549,True
a08_2700_3600,C-all,39,1542885100075213296,350,202,552,True
a08_2700_3600,C-all,40,1542885100172577296,350,204,554,True
a08_2700_3600,C-all,41,1542885100273976720,350,203,553,True
a08_2700_3600,C-all,42,1542885100372823056,350,200,550,True
a08_2700_3600,C-all,43,1542885100473538832,350,202,552,True
a08_2700_3600,C-all,44,1542885100573295536,350,204,554,True
a08_2700_3600,C-all,45,1542885100673356304,350,202,552,True
a08_2700_3600,C-all,46,1542885100772791984,350,211,561,True
a08_2700_3600,C-all,47,1542885100873035344,350,215,565,True
a08_2700_3600,C-all,48,1542885100973325424,350,213,563,True
a08_2700_3600,C-all,49,1542885101072232016,350,216,566,True
a08_2700_3600,C-all,50,1542885101172545680,350,214,564,True
a08_2700_3600,C-all,51,1542885101272684592,350,217,567,True
a08_2700_3600,C-all,52,1542885101372495888,350,217,567,True
a08_2700_3600,C-all,53,1542885101473121488,350,221,571,True
a08_2700_3600,C-all,54,1542885101575711440,350,222,572,True
a08_2700_3600,C-all,55,1542885101673161648,350,222,572,True
a08_2700_3600,C-all,56,1542885101772392176,350,222,572,True
a08_2700_3600,C-all,57,1542885101874218032,350,220,570,True
a08_2700_3600,C-all,58,1542885101973215472,350,222,572,True
a08_2700_3600,C-all,59,1542885102071989200,350,226,576,True
a08_2700_3600,C-all,60,1542885102174412912,350,224,574,True
a08_2700_3600,C-all,61,1542885102273173872,350,230,580,True
a08_2700_3600,C-all,62,1542885102373962032,350,227,577,True
a08_2700_3600,C-all,63,1542885102472679856,350,229,579,True
a08_2700_3600,C-all,64,1542885102574848144,350,230,580,True
a08_2700_3600,C-all,65,1542885102671992816,350,230,580,True
a08_2700_3600,C-all,66,1542885102772687984,350,229,579,True
a08_2700_3600,C-all,67,1542885102872097008,350,227,577,True
a08_2700_3600,C-all,68,1542885102973242160,350,230,580,True
a08_2700_3600,C-all,69,1542885103074592912,350,228,578,True
a08_2700_3600,C-all,70,1542885103172078928,350,228,578,True
a08_2700_3600,C-all,71,1542885103272013104,350,234,584,True
a08_2700_3600,C-all,72,1542885103372329872,350,231,581,True
a08_2700_3600,C-all,73,1542885103472163568,350,233,583,True
a08_2700_3600,C-all,74,1542885103573598384,350,237,587,True
a08_2700_3600,C-all,75,1542885103672097872,350,234,584,True
a08_2700_3600,C-all,76,1542885103772380112,350,237,587,True
a08_2700_3600,C-all,77,1542885103871910832,350,237,587,True
a08_2700_3600,C-all,78,1542885103975972272,350,239,589,True
a08_2700_3600,C-all,79,1542885104071679376,350,239,589,True
a08_2700_3600,C-all,80,1542885104174134448,350,218,568,True
a08_2700_3600,C-all,81,1542885104273698192,350,239,589,True
a08_2700_3600,C-all,82,1542885104373122864,350,241,591,True
a08_2700_3600,C-all,83,1542885104471829520,350,208,558,True
a08_2700_3600,C-all,84,1542885104572741936,350,240,590,True
a08_2700_3600,C-all,85,1542885104671813232,350,241,591,True
a08_2700_3600,C-all,86,1542885104771667024,350,240,590,True
a08_2700_3600,C-all,87,1542885104872341616,350,240,590,True
a08_2700_3600,C-all,88,1542885104972724272,350,232,582,True
a08_2700_3600,C-all,89,1542885105071572880,350,238,588,True
a08_2700_3600,C-all,90,1542885105174053296,350,239,589,True
a08_2700_3600,C-all,91,1542885105271626160,350,239,589,True
a08_2700_3600,C-all,92,1542885105372765648,350,240,590,True
a08_2700_3600,C-all,93,1542885105472019536,350,239,589,True
a08_2700_3600,C-all,94,1542885105571674576,350,240,590,True
a08_2700_3600,C-all,95,1542885105672891152,350,236,586,True
a08_2700_3600,C-all,96,1542885105772973552,350,239,589,True
a08_2700_3600,C-all,97,1542885105872822928,350,239,589,True
a08_2700_3600,C-all,98,1542885105972651792,350,239,589,True
a08_2700_3600,C-all,99,1542885106071532624,350,238,588,True
a08_2700_3600,C-all,100,1542885106171718704,350,237,587,True
a08_2700_3600,C-all,101,1542885106272309776,350,238,588,True
a08_2700_3600,C-all,102,1542885106372852528,350,242,592,True
a08_2700_3600,C-all,103,1542885106472372080,350,239,589,True
a08_2700_3600,C-all,104,1542885106572043568,350,240,590,True
a08_2700_3600,C-all,105,1542885106671402224,350,235,585,True
a08_2700_3600,C-all,106,1542885106772442544,350,237,587,True
a08_2700_3600,C-all,107,1542885106871540144,350,242,592,True
a08_2700_3600,C-all,108,1542885106971347216,350,236,586,True
a08_2700_3600,C-all,109,1542885107072592592,350,171,521,True
a08_2700_3600,C-all,110,1542885107171361488,350,238,588,True
a08_2700_3600,C-all,111,1542885107272925360,350,242,592,True
a08_2700_3600,C-all,112,1542885107371620176,350,245,595,True
a08_2700_3600,C-all,113,1542885107472191856,350,248,598,True
a08_2700_3600,C-all,114,1542885107573465904,350,246,596,True
a08_2700_3600,C-all,115,1542885107671467888,350,250,600,True
a08_2700_3600,C-all,116,1542885107771471120,350,251,601,True
a08_2700_3600,C-all,117,1542885107873027536,350,243,593,True
a08_2700_3600,C-all,118,1542885107974111440,350,240,590,True
a08_2700_3600,C-all,119,1542885108071485232,350,236,586,True
a08_2700_3600,C-all,120,1542885108171344080,350,240,590,True
a08_2700_3600,C-all,121,1542885108271161264,350,238,588,True
a08_2700_3600,C-all,122,1542885108372034832,350,232,582,True
a08_2700_3600,C-all,123,1542885108471084816,350,226,576,True
a08_2700_3600,C-all,124,1542885108573420464,350,218,568,True
a08_2700_3600,C-all,125,1542885108672301264,350,213,563,True
a08_2700_3600,C-all,126,1542885108772417712,350,215,565,True
a08_2700_3600,C-all,127,1542885108870990928,350,214,564,True
a08_2700_3600,C-all,128,1542885108972060272,350,219,569,True
a08_2700_3600,C-all,129,1542885109072060144,350,222,572,True
a08_2700_3600,C-all,130,1542885109171137392,350,215,565,True
a08_2700_3600,C-all,131,1542885109272141008,350,219,569,True
a08_2700_3600,C-all,132,1542885109371985808,350,219,569,True
a08_2700_3600,C-all,133,1542885109472024720,350,217,567,True
a08_2700_3600,C-all,134,1542885109571426992,350,217,567,True
a08_2700_3600,C-all,135,1542885109670997008,350,219,569,True
a08_2700_3600,C-all,136,1542885109771256048,350,216,566,True
a08_2700_3600,C-all,137,1542885109870923920,350,217,567,True
a08_2700_3600,C-all,138,1542885109973526064,350,215,565,True
a08_2700_3600,C-all,139,1542885110071164464,350,215,565,True
a08_2700_3600,C-all,140,1542885110171951024,350,208,558,True
a08_2700_3600,C-all,141,1542885110271968080,350,204,554,True
a08_2700_3600,C-all,142,1542885110370945200,350,210,560,True
a08_2700_3600,C-all,143,1542885110472146672,350,209,559,True
a08_2700_3600,C-all,144,1542885110571894256,350,211,561,True
a08_2700_3600,C-all,145,1542885110671066096,350,213,563,True
a08_2700_3600,C-all,146,1542885110770682096,350,213,563,True
a08_2700_3600,C-all,147,1542885110871951920,350,207,557,True
a08_2700_3600,C-all,148,1542885110970314032,350,211,561,True
a08_2700_3600,C-all,149,1542885111069641616,350,212,562,True
a08_2700_3600,C-all,150,1542885111169855344,350,209,559,True
a08_2700_3600,C-all,151,1542885111272664112,350,206,556,True
a08_2700_3600,C-all,152,1542885111371027760,350,206,556,True
a08_2700_3600,C-all,153,1542885111470493872,350,207,557,True
a08_2700_3600,C-all,154,1542885111571586064,350,209,559,True
a08_2700_3600,C-all,155,1542885111670512816,350,210,560,True
a08_2700_3600,C-all,156,1542885111770394256,350,165,515,True
a08_2700_3600,C-all,157,1542885111870769680,350,209,559,True
a08_2700_3600,C-all,158,1542885111970374928,350,205,555,True
a08_2700_3600,C-all,159,1542885112070879728,350,204,554,True
a08_2700_3600,C-all,160,1542885112170392016,350,193,543,True
a08_2700_3600,C-all,161,1542885112271578416,350,205,555,True
a08_2700_3600,C-all,162,1542885112373446224,350,205,555,True
a08_2700_3600,C-all,163,1542885112470674928,350,201,551,True
a08_2700_3600,C-all,164,1542885112571677616,350,203,553,True
a08_2700_3600,C-all,165,1542885112670542256,350,201,551,True
a08_2700_3600,C-all,166,1542885112770342960,350,206,556,True
a08_2700_3600,C-all,167,1542885112870356624,350,207,557,True
a08_2700_3600,C-all,168,1542885112970589968,350,205,555,True
a08_2700_3600,C-all,169,1542885113072942032,350,204,554,True
a08_2700_3600,C-all,170,1542885113171447824,350,207,557,True
a08_2700_3600,C-all,171,1542885113270595760,350,208,558,True
a08_2700_3600,C-all,172,1542885113371489968,350,209,559,True
a08_2700_3600,C-all,173,1542885113470687056,350,206,556,True
a08_2700_3600,C-all,174,1542885113571379984,350,211,561,True
a08_2700_3600,C-all,175,1542885113670656304,350,178,528,True
a08_2700_3600,C-all,176,1542885113771153488,350,215,565,True
a08_2700_3600,C-all,177,1542885113870484112,350,218,568,True
a08_2700_3600,C-all,178,1542885113972065136,350,213,563,True
a08_2700_3600,C-all,179,1542885114071999856,350,210,560,True
a08_2700_3600,C-all,180,1542885114170483696,350,211,561,True
a08_2700_3600,C-all,181,1542885114270408976,350,214,564,True
a08_2700_3600,C-all,182,1542885114370530832,350,218,568,True
a08_2700_3600,C-all,183,1542885114471331056,350,220,570,True
a08_2700_3600,C-all,184,1542885114571156368,350,212,562,True
a08_2700_3600,C-all,185,1542885114671040656,350,208,558,True
a08_2700_3600,C-all,186,1542885114769906352,350,209,559,True
a08_2700_3600,C-all,187,1542885114871477104,350,205,555,True
a08_2700_3600,C-all,188,1542885114969702448,350,204,554,True
a08_2700_3600,C-all,189,1542885115069855504,350,206,556,True
a08_2700_3600,C-all,190,1542885115170112528,350,204,554,True
a08_2700_3600,C-all,191,1542885115272031312,350,204,554,True
a08_2700_3600,C-all,192,1542885115369917392,350,207,557,True
a08_2700_3600,C-all,193,1542885115469897232,350,205,555,True
a08_2700_3600,C-all,194,1542885115571045872,350,202,552,True
a08_2700_3600,C-all,195,1542885115671929712,350,206,556,True
a08_2700_3600,C-all,196,1542885115770899920,350,204,554,True
a08_2700_3600,C-all,197,1542885115872231760,350,200,550,True
a08_2700_3600,C-all,198,1542885115969941328,350,203,553,True
a08_2700_3600,C-all,199,1542885116070170352,350,202,552,True
a08_2700_3600,C-all,200,1542885116171089584,350,204,554,True
a08_2700_3600,C-all,201,1542885116269628464,350,202,552,True
a08_2700_3600,C-all,202,1542885116369528432,350,202,552,True
a08_2700_3600,C-all,203,1542885116469679792,350,202,552,True
a08_2700_3600,C-all,204,1542885116571101808,350,199,549,True
a08_2700_3600,C-all,205,1542885116669831920,350,201,551,True
a08_2700_3600,C-all,206,1542885116770516016,350,201,551,True
a08_2700_3600,C-all,207,1542885116869625616,350,199,549,True
a08_2700_3600,C-all,208,1542885116970337168,350,195,545,True
a08_2700_3600,C-all,209,1542885117072025488,350,200,550,True
a08_2700_3600,C-all,210,1542885117169902288,350,198,548,True
a08_2700_3600,C-all,211,1542885117270657296,350,200,550,True
a08_2700_3600,C-all,212,1542885117370761104,350,206,556,True
a08_2700_3600,C-all,213,1542885117469646352,350,206,556,True
a08_2700_3600,C-all,214,1542885117570188368,350,202,552,True
a08_2700_3600,C-all,215,1542885117671592144,350,200,550,True
a08_2700_3600,C-all,216,1542885117770467536,350,208,558,True
a08_2700_3600,C-all,217,1542885117869685040,350,204,554,True
a08_2700_3600,C-all,218,1542885117969661872,350,205,555,True
a08_2700_3600,C-all,219,1542885118069311856,350,205,555,True
a08_2700_3600,C-all,220,1542885118169659344,350,203,553,True
a08_2700_3600,C-all,221,1542885118270613392,350,179,529,True
a08_2700_3600,C-all,222,1542885118369693648,350,204,554,True
a08_2700_3600,C-all,223,1542885118469922736,350,205,555,True
a08_2700_3600,C-all,224,1542885118570706960,350,207,557,True
a08_2700_3600,C-all,225,1542885118670527536,350,201,551,True
a08_2700_3600,C-all,226,1542885118771242576,350,192,542,True
a08_2700_3600,C-all,227,1542885118869839632,350,191,541,True
a08_2700_3600,C-all,228,1542885118970235664,350,192,542,True
a08_2700_3600,C-all,229,1542885119070432720,350,194,544,True
a08_2700_3600,C-all,230,1542885119169591120,350,194,544,True
a08_2700_3600,C-all,231,1542885119269645136,350,199,549,True
a08_2700_3600,C-all,232,1542885119370326160,350,204,554,True
a08_2700_3600,C-all,233,1542885119469653968,350,207,557,True
a08_2700_3600,C-all,234,1542885119570868816,350,200,550,True
a08_2700_3600,C-all,235,1542885119669245840,350,200,550,True
a08_2700_3600,C-all,236,1542885119771646352,350,198,548,True
a08_2700_3600,C-all,237,1542885119869713392,350,202,552,True
a08_2700_3600,C-all,238,1542885119970184400,350,203,553,True
a08_2700_3600,C-all,239,1542885120071144464,350,208,558,True
a08_2700_3600,C-all,240,1542885120170355088,350,202,552,True
a08_2700_3600,C-all,241,1542885120270114320,350,205,555,True
a08_2700_3600,C-all,242,1542885120369222640,350,197,547,True
a08_2700_3600,C-all,243,1542885120469425680,350,204,554,True
a08_2700_3600,C-all,244,1542885120569317616,350,203,553,True
a08_2700_3600,C-all,245,1542885120669602768,350,202,552,True
a08_2700_3600,C-all,246,1542885120769549872,350,202,552,True
a08_2700_3600,C-all,247,1542885120869081456,350,200,550,True
a08_2700_3600,C-all,248,1542885120970156848,350,193,543,True
a08_2700_3600,C-all,249,1542885121070078576,350,193,543,True
a08_2700_3600,C-all,250,1542885121171177904,350,191,541,True
a08_2700_3600,C-all,251,1542885121269763664,350,189,539,True
a08_2700_3600,C-all,252,1542885121368916848,350,187,537,True
a08_2700_3600,C-all,253,1542885121469134224,350,182,532,True
a08_2700_3600,C-all,254,1542885121570326832,350,184,534,True
a08_2700_3600,C-all,255,1542885121670306640,350,184,534,True
a08_2700_3600,C-all,256,1542885121768803568,350,181,531,True
a08_2700_3600,C-all,257,1542885121869193392,350,175,525,True
a08_2700_3600,C-all,258,1542885121969787952,350,178,528,True
a08_2700_3600,C-all,259,1542885122070613680,350,178,528,True
a08_2700_3600,C-all,260,1542885122169112304,350,181,531,True
a08_2700_3600,C-all,261,1542885122269815760,350,178,528,True
a08_2700_3600,C-all,262,1542885122368776176,350,177,527,True
a08_2700_3600,C-all,263,1542885122469889488,350,182,532,True
a08_2700_3600,C-all,264,1542885122568663536,350,181,531,True
a08_2700_3600,C-all,265,1542885122669638192,350,183,533,True
a08_2700_3600,C-all,266,1542885122768848080,350,181,531,True
a08_2700_3600,C-all,267,1542885122869712880,350,183,533,True
a08_2700_3600,C-all,268,1542885122969931888,350,178,528,True
a08_2700_3600,C-all,269,1542885123068645104,350,185,535,True
a08_2700_3600,C-all,270,1542885123170151344,350,184,534,True
a08_2700_3600,C-all,271,1542885123268839152,350,184,534,True
a08_2700_3600,C-all,272,1542885123368945680,350,186,536,True
a08_2700_3600,C-all,273,1542885123469064016,350,184,534,True
a08_2700_3600,C-all,274,1542885123571137936,350,185,535,True
a08_2700_3600,C-all,275,1542885123668825424,350,189,539,True
a08_2700_3600,C-all,276,1542885123769076240,350,187,537,True
a08_2700_3600,C-all,277,1542885123869640464,350,187,537,True
a08_2700_3600,C-all,278,1542885123968378288,350,189,539,True
a08_2700_3600,C-all,279,1542885124068638448,350,196,546,True
a08_2700_3600,C-all,280,1542885124168995568,350,191,541,True
a08_2700_3600,C-all,281,1542885124268407152,350,195,545,True
a08_2700_3600,C-all,282,1542885124371087792,350,191,541,True
a08_2700_3600,C-all,283,1542885124468922384,350,191,541,True
a08_2700_3600,C-all,284,1542885124568574640,350,190,540,True
a08_2700_3600,C-all,285,1542885124669525008,350,193,543,True
a08_2700_3600,C-all,286,1542885124769142512,350,189,539,True
a08_2700_3600,C-all,287,1542885124870330448,350,191,541,True
a08_2700_3600,C-all,288,1542885124968610096,350,195,545,True
a08_2700_3600,C-all,289,1542885125070987920,350,196,546,True
a08_2700_3600,C-all,290,1542885125168923728,350,197,547,True
a08_2700_3600,C-all,291,1542885125268781744,350,198,548,True
a08_2700_3600,C-all,292,1542885125370276080,350,196,546,True
a08_2700_3600,C-all,293,1542885125469190992,350,197,547,True
a08_2700_3600,C-all,294,1542885125569651312,350,196,546,True
a08_2700_3600,C-all,295,1542885125669268784,350,199,549,True
a08_2700_3600,C-all,296,1542885125769714032,350,201,551,True
a08_2700_3600,C-all,297,1542885125869704688,350,198,548,True
a08_2700_3600,C-all,298,1542885125970504560,350,196,546,True
a08_2700_3600,C-all,299,1542885126068174256,350,195,545,True
a08_2700_3600,C-all,300,1542885126168750224,350,197,547,True
a08_2700_3600,C-all,301,1542885126268838800,350,203,553,True
a08_2700_3600,C-all,302,1542885126369241904,350,210,560,True
a08_2700_3600,C-all,303,1542885126469319824,350,210,560,True
a08_2700_3600,C-all,304,1542885126568615184,350,220,570,True
a08_2700_3600,C-all,305,1542885126668851504,350,213,563,True
a08_2700_3600,C-all,306,1542885126769334640,350,209,559,True
a08_2700_3600,C-all,307,1542885126869246832,350,208,558,True
a08_2700_3600,C-all,308,1542885126969164656,350,208,558,True
a08_2700_3600,C-all,309,1542885127067945680,350,204,554,True
a08_2700_3600,C-all,310,1542885127170180496,350,204,554,True
a08_2700_3600,C-all,311,1542885127268274512,350,202,552,True
a08_2700_3600,C-all,312,1542885127368078032,350,203,553,True
a08_2700_3600,C-all,313,1542885127469530480,350,209,559,True
a08_2700_3600,C-all,314,1542885127568459792,350,206,556,True
a08_2700_3600,C-all,315,1542885127669182096,350,210,560,True
a08_2700_3600,C-all,316,1542885127769213008,350,213,563,True
a08_2700_3600,C-all,317,1542885127867679184,350,211,561,True
a08_2700_3600,C-all,318,1542885127969970224,350,214,564,True
a08_2700_3600,C-all,319,1542885128070736624,350,210,560,True
a08_2700_3600,C-all,320,1542885128168064752,350,208,558,True
a08_2700_3600,C-all,321,1542885128270816656,350,209,559,True
a08_2700_3600,C-all,322,1542885128368152336,350,209,559,True
a08_2700_3600,C-all,323,1542885128467602064,350,215,565,True
a08_2700_3600,C-all,324,1542885128567982352,350,222,572,True
a08_2700_3600,C-all,325,1542885128667709232,350,224,574,True
a08_2700_3600,C-all,326,1542885128767732784,350,222,572,True
a08_2700_3600,C-all,327,1542885128867680656,350,222,572,True
a08_2700_3600,C-all,328,1542885128967642224,350,219,569,True
a08_2700_3600,C-all,329,1542885129068932144,350,223,573,True
a08_2700_3600,C-all,330,1542885129167854768,350,217,567,True
a08_2700_3600,C-all,331,1542885129267804592,350,218,568,True
a08_2700_3600,C-all,332,1542885129368289936,350,217,567,True
a08_2700_3600,C-all,333,1542885129468794512,350,214,564,True
a08_2700_3600,C-all,334,1542885129567825136,350,213,563,True
a08_2700_3600,C-all,335,1542885129667629552,350,215,565,True
a08_2700_3600,C-all,336,1542885129767576240,350,218,568,True
a08_2700_3600,C-all,337,1542885129868159792,350,218,568,True
a08_2700_3600,C-all,338,1542885129967541040,350,218,568,True
a08_2700_3600,C-all,339,1542885130068367504,350,219,569,True
a08_2700_3600,C-all,340,1542885130167740240,350,218,568,True
a08_2700_3600,C-all,341,1542885130267779792,350,215,565,True
a08_2700_3600,C-all,342,1542885130368559632,350,167,517,True
a08_2700_3600,C-all,343,1542885130468588048,350,219,569,True
a08_2700_3600,C-all,344,1542885130568628240,350,217,567,True
a08_2700_3600,C-all,345,1542885130667840720,350,218,568,True
a08_2700_3600,C-all,346,1542885130768445136,350,218,568,True
a08_2700_3600,C-all,347,1542885130870180048,350,216,566,True
a08_2700_3600,C-all,348,1542885130967280272,350,219,569,True
a08_2700_3600,C-all,349,1542885131068700912,350,215,565,True
a08_2700_3600,C-all,350,1542885131169214320,350,213,563,True
a08_2700_3600,C-all,351,1542885131267764432,350,212,562,True
a08_2700_3600,C-all,352,1542885131368058960,350,208,558,True
a08_2700_3600,C-all,353,1542885131467255952,350,206,556,True
a08_2700_3600,C-all,354,1542885131567559792,350,201,551,True
a08_2700_3600,C-all,355,1542885131668376208,350,202,552,True
a08_2700_3600,C-all,356,1542885131770665360,350,202,552,True
a08_2700_3600,C-all,357,1542885131868273840,350,203,553,True
a08_2700_3600,C-all,358,1542885131969232336,350,202,552,True
a08_2700_3600,C-all,359,1542885132067480560,350,201,551,True
a08_2700_3600,C-all,360,1542885132168019952,350,197,547,True
a08_2700_3600,C-all,361,1542885132267525776,350,199,549,True
a08_2700_3600,C-all,362,1542885132367025520,350,204,554,True
a08_2700_3600,C-all,363,1542885132466986000,350,199,549,True
a08_2700_3600,C-all,364,1542885132568336560,350,195,545,True
a08_2700_3600,C-all,365,1542885132667198576,350,190,540,True
a08_2700_3600,C-all,366,1542885132767366960,350,187,537,True
a08_2700_3600,C-all,367,1542885132867572144,350,185,535,True
a08_2700_3600,C-all,368,1542885132969229456,350,183,533,True
a08_2700_3600,C-all,369,1542885133068129040,350,183,533,True
a08_2700_3600,C-all,370,1542885133167361264,350,178,528,True
a08_2700_3600,C-all,371,1542885133266958608,350,171,521,True
a08_2700_3600,C-all,372,1542885133368173488,350,172,522,True
a08_2700_3600,C-all,373,1542885133467788368,350,169,519,True
a08_2700_3600,C-all,374,1542885133569836688,350,167,517,True
a08_2700_3600,C-all,375,1542885133666940144,350,165,515,True
a08_2700_3600,C-all,376,1542885133768483728,350,162,512,True
a08_2700_3600,C-all,377,1542885133868973840,350,155,505,True
a08_2700_3600,C-all,378,1542885133966867120,350,157,507,True
a08_2700_3600,C-all,379,1542885134066948848,350,158,508,True
a08_2700_3600,C-all,380,1542885134168226640,350,158,508,True
a08_2700_3600,C-all,381,1542885134266810096,350,158,508,True
a08_2700_3600,C-all,382,1542885134368124528,350,162,512,True
a08_2700_3600,C-all,383,1542885134468063376,350,167,517,True
a08_2700_3600,C-all,384,1542885134568705488,350,168,518,True
a08_2700_3600,C-all,385,1542885134666932240,350,170,520,True
a08_2700_3600,C-all,386,1542885134766898704,350,175,525,True
a08_2700_3600,C-all,387,1542885134867574576,350,169,519,True
a08_2700_3600,C-all,388,1542885134967814800,350,166,516,True
a08_2700_3600,C-all,389,1542885135067313616,350,171,521,True
a08_2700_3600,C-all,390,1542885135167774576,350,173,523,True
a08_2700_3600,C-all,391,1542885135267678064,350,172,522,True
a08_2700_3600,C-all,392,1542885135367135568,350,169,519,True
a08_2700_3600,C-all,393,1542885135467046224,350,170,520,True
a08_2700_3600,C-all,394,1542885135567349648,350,168,518,True
a08_2700_3600,C-all,395,1542885135669204848,350,169,519,True
a08_2700_3600,C-all,396,1542885135766825168,350,168,518,True
a08_2700_3600,C-all,397,1542885135867021168,350,164,514,True
a08_2700_3600,C-all,398,1542885135967617200,350,162,512,True
a08_2700_3600,C-all,399,1542885136068251792,350,160,510,True
a08_2700_3600,C-all,400,1542885136167020720,350,164,514,True
a08_2700_3600,C-all,401,1542885136265807184,350,169,519,True
a08_2700_3600,C-all,402,1542885136367893584,350,163,513,True
a08_2700_3600,C-all,403,1542885136466639664,350,160,510,True
a08_2700_3600,C-all,404,1542885136569649744,350,161,511,True
a08_2700_3600,C-all,405,1542885136667545200,350,157,507,True
a08_2700_3600,C-all,406,1542885136769111184,350,156,506,True
a08_2700_3600,C-all,407,1542885136868797200,350,155,505,True
a08_2700_3600,C-all,408,1542885136966902960,350,156,506,True
a08_2700_3600,C-all,409,1542885137066477552,350,155,505,True
a08_2700_3600,C-all,410,1542885137166683952,350,158,508,True
a08_2700_3600,C-all,411,1542885137267167760,350,156,506,True
a08_2700_3600,C-all,412,1542885137366345424,350,160,510,True
a08_2700_3600,C-all,413,1542885137467421744,350,160,510,True
a08_2700_3600,C-all,414,1542885137566791376,350,163,513,True
a08_2700_3600,C-all,415,1542885137666943600,350,161,511,True
a08_2700_3600,C-all,416,1542885137766829104,350,158,508,True
a08_2700_3600,C-all,417,1542885137866494192,350,158,508,True
a08_2700_3600,C-all,418,1542885137966103312,350,156,506,True
a08_2700_3600,C-all,419,1542885138067824304,350,157,507,True
a08_2700_3600,C-all,420,1542885138166117776,350,155,505,True
a08_2700_3600,C-all,421,1542885138267376848,350,153,503,True
a08_2700_3600,C-all,422,1542885138366167376,350,160,510,True
