index,timestamp,event,reference_index,keypoints,octave0,nmatches,disp_q10_px,disp_median_px,disp_q90_px,H_inliers,F_inliers,E_inliers,recover_pose_inliers,initializer_success,triangulated,official_SH,official_SF,official_RH,official_H_inliers,official_F_inliers,official_H_reconstruct,official_F_reconstruct,official_H_relaxed00,official_F_relaxed00,H_best_good,H_second_good,H_best_parallax_deg,H_d1_d2,H_d2_d3,H_svd_ok,H_ambiguity_ok,H_parallax_ok,H_min_good_ok,H_fraction_ok
266,1542829029.9980578,reset_too_few_matches,265,1271,127,94,0.13514346592176724,1.0271532651786628,1.4751249082544697,86,85,92,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
267,1542829030.0474243,set_reference,267,1236,126,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
268,1542829030.097796,reset_too_few_matches,267,1238,117,88,0.46280986700136156,1.0499131095721661,1.9683536932584471,85,81,83,2,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
269,1542829030.1475468,set_reference,269,1225,118,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
270,1542829030.1980419,reset_too_few_matches,269,1187,114,87,0.84485915132669043,1.3826270814281081,2.1072035481484992,79,77,82,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
271,1542829030.2484908,set_reference,271,1228,114,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
272,1542829030.2994888,reset_too_few_matches,271,1235,117,80,1.0042744650569764,1.1209832564513831,1.8187135685723741,70,71,78,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
273,1542829030.3469334,set_reference,273,1227,109,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
274,1542829030.398073,reset_too_few_matches,273,1212,112,88,0,1.4222651980949115,2.1676550319830183,73,79,84,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
275,1542829030.4483948,set_reference,275,1200,102,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
276,1542829030.4976382,reset_too_few_matches,275,1180,104,77,1.01903741555385,1.4440642214775969,2.3183538771711127,75,70,75,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
277,1542829030.5473173,set_reference,277,1158,106,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
278,1542829030.5971601,reset_too_few_matches,277,1177,113,80,1.0136073627179512,1.4426393658357042,2.3193787096850285,76,76,78,3,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
279,1542829030.6471567,set_reference,279,1164,111,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
280,1542829030.6971784,reset_too_few_matches,279,1233,136,88,1.032421160920914,1.4549935772985896,2.3285463509968967,83,83,87,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
281,1542829030.7481821,set_reference,281,1245,118,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
282,1542829030.7973223,reset_too_few_matches,281,1266,123,86,1.0855990552347989,1.562073428160665,2.363168157330926,81,81,83,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
283,1542829030.8484404,set_reference,283,1262,119,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
284,1542829030.8968103,reset_too_few_matches,283,1314,128,92,1.0200382117778437,1.4722900433837183,2.3349075497262382,82,82,90,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
285,1542829030.9469857,set_reference,285,1297,126,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
286,1542829030.9970114,reset_too_few_matches,285,1301,126,95,1.4168679900526482,2.0227470529422034,2.9003817844494648,93,87,92,3,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
287,1542829031.0470085,set_reference,287,1339,133,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
288,1542829031.0993195,reset_too_few_matches,287,1327,138,95,1.030748192416479,2.0598505742544639,2.3456095659049869,94,85,94,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
289,1542829031.1494069,set_reference,289,1291,133,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
290,1542829031.1969988,initializer_geometry_reject,289,1260,130,102,1.4164324143910156,2.2516712006217698,2.573899732591002,84,90,98,2,0,0,1050.36181640625,1143.4892578125,0.47877535223960876,100,100,0,0,0,0,100,100,0.048456642776727676,1.0017008781433105,1.0050569772720337,1,0,0,1,1
291,1542829031.2470672,reset_too_few_matches,289,1301,128,94,2.9772230385606524,3.6830919290759065,5.1840090268363559,93,89,92,2,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
292,1542829031.2977901,set_reference,292,1339,145,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
293,1542829031.3468387,initializer_geometry_reject,292,1380,150,111,1.4166525076075014,2.250966582255467,2.9077360521663302,109,100,106,7,0,0,1160.735107421875,1248.75244140625,0.48173525929450989,108,110,0,0,0,0,108,108,0.18767185509204865,1.0028859376907349,1.0015517473220825,1,0,0,1,1
294,1542829031.396663,initializer_geometry_reject,292,1368,140,107,2.926896483327142,4.134887080983237,5.2062092438532241,93,95,102,5,0,0,1098.2890625,1176.454833984375,0.48281878232955933,104,105,0,0,0,0,104,104,0.39712852239608765,1.0051397085189819,1.0024540424346924,1,0,0,1,1
295,1542829031.4473062,initializer_geometry_reject,292,1339,137,102,4.4965697681020353,6.1416074914569121,7.4209141219474146,97,94,100,2,0,0,1077.4691162109375,1152.9749755859375,0.48307380080223083,100,101,0,0,0,0,100,100,0.64437347650527954,1.0061242580413818,1.0064325332641602,1,0,0,1,1
296,1542829031.4967098,initializer_geometry_reject,292,1340,145,102,5.8636565081476082,8.1754455174322356,9.6771481102830368,95,89,97,6,0,0,1059.499755859375,1147.0672607421875,0.48015755414962769,100,100,0,0,0,0,100,100,0.33861958980560303,1.0043344497680664,1.0028632879257202,1,0,0,1,1
297,1542829031.5479112,reset_too_few_matches,292,1311,130,93,7.6708260472484389,10.173063917848939,11.934903192140718,86,86,90,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
298,1542829031.5979936,set_reference,298,1369,149,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
299,1542829031.6473544,initializer_geometry_reject,298,1358,149,111,1.4303119815324781,2.265290749491887,2.9418055851339107,96,101,108,0,0,0,1185.586181640625,1258.23583984375,0.48513606190681458,109,111,0,0,0,0,109,109,0.46267122030258179,1.0054531097412109,1.0032052993774414,1,0,0,1,1
300,1542829031.6967237,initializer_geometry_reject,298,1349,148,117,2.9876396843342672,4.1478997239364457,5.3236370103152195,110,99,114,0,0,0,1240.3983154296875,1316.522705078125,0.48511406779289246,114,115,0,0,0,0,114,114,0.055952906608581543,1.0010441541671753,1.0021121501922607,1,0,0,1,1
301,1542829031.7465763,initializer_geometry_reject,298,1371,143,110,4.4712077582979761,5.9861041776239805,7.636125717077606,108,100,107,2,0,0,1166.8292236328125,1247.834716796875,0.48322632908821106,108,109,0,0,0,0,108,108,0.62557560205459595,1.0053136348724365,1.0062712430953979,1,0,0,1,1
302,1542829031.7971325,reset_too_few_matches,298,1327,137,96,6.4870140454772747,8.157010166664346,10.354940941290096,93,88,94,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
303,1542829031.8472974,set_reference,303,1404,158,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
304,1542829031.8967793,initializer_geometry_reject,303,1403,154,124,1.4253805261961696,2.2834314878625404,2.9650263706824984,111,114,124,2,0,0,1352.6826171875,1416.0396728515625,0.48855844140052795,124,124,0,0,0,0,124,124,0.048456642776727676,1.0011720657348633,1.0022985935211182,1,0,0,1,1
305,1542829031.9472051,initializer_geometry_reject,303,1380,145,120,3.4454954093608299,4.3352138723216527,5.2908086566732608,108,110,117,6,0,0,1303.1417236328125,1376.19287109375,0.48636770248413086,119,119,0,0,0,0,119,119,0.17693869769573212,1.0051823854446411,1.0003052949905396,1,0,0,1,1
306,1542829031.9979434,initializer_geometry_reject,303,1369,153,117,5.0503999950995633,6.6304232438473116,7.9710881436559395,110,106,114,0,0,0,1239.766845703125,1320.5806884765625,0.48421818017959595,117,117,0,0,0,0,117,117,0.052339155226945877,1.0044378042221069,1.0023765563964844,1,0,0,1,1
307,1542829032.0466781,initializer_geometry_reject,303,1423,160,125,6.6611710412415999,8.6686407652720678,10.401696669861478,115,113,125,3,0,0,1372.5909423828125,1439.7728271484375,0.48805597424507141,125,125,0,0,0,0,125,125,0.55284690856933594,1.004615306854248,1.0051980018615723,1,0,0,1,1
308,1542829032.0970178,initializer_geometry_reject,303,1463,164,115,8.5812065672689943,10.900520195105049,12.820528929305594,103,102,110,0,0,0,1231.76953125,1317.099853515625,0.48326113820075989,114,115,0,0,0,0,114,114,0.2157999724149704,1.0049988031387329,1.004223108291626,1,0,0,1,1
309,1542829032.1467252,initializer_geometry_reject,303,1407,152,118,10.176564140638034,12.91708689961531,15.396907145838496,113,106,116,74,0,0,1269.459716796875,1340.7430419921875,0.48634526133537292,118,118,0,0,0,0,118,118,0.58684158325195312,1.0052750110626221,1.005495548248291,1,0,0,1,1
310,1542829032.1978917,initializer_geometry_reject,303,1437,166,118,11.536632076583977,14.485077179093805,17.88425252274363,114,108,115,2,0,0,1282.3321533203125,1344.4332275390625,0.48817917704582214,117,117,0,0,0,1,117,117,0.06255725771188736,1.0060673952102661,1.0060651302337646,1,0,0,1,1
311,1542829032.2482462,initializer_geometry_reject,303,1405,148,111,13.576675966037874,16.653275707522976,19.721024209520145,108,100,105,0,0,0,1171.9287109375,1253.46533203125,0.48319104313850403,110,110,0,0,0,0,110,110,0.052339155226945877,1.0032427310943604,1.0065703392028809,1,0,0,1,1
312,1542829032.2963979,initializer_geometry_reject,303,1396,153,110,14.712885742180076,18.060367801363558,22.067974098855164,100,97,103,103,0,0,1133.63671875,1237.632080078125,0.47807177901268005,109,109,0,0,0,0,109,109,1.4118075370788574,1.0181151628494263,1.0087482929229736,1,0,1,1,1
313,1542829032.3465931,initializer_geometry_reject,303,1376,146,107,16.600165598665708,20.2273898499731,24.31766243783569,100,93,103,103,0,0,1124.400634765625,1195.884033203125,0.48459598422050476,105,106,0,0,0,0,105,105,0.15825876593589783,1.0137590169906616,1.0058549642562866,1,0,0,1,1
314,1542829032.3993256,initializer_geometry_reject,303,1380,155,108,17.364312614255528,21.925025341947133,26.499555389491338,98,92,104,5,0,0,1146.555419921875,1227.9560546875,0.48285949230194092,108,108,0,0,0,0,108,108,0.083929374814033508,1.0110392570495605,1.0096040964126587,1,0,0,1,1
315,1542829032.4484255,initializer_geometry_reject,303,1355,149,113,19.287070748736511,23.881913632426585,29.036628582190449,111,102,110,6,0,0,1199.9833984375,1294.525146484375,0.48105001449584961,111,112,0,0,0,0,111,111,0.90849077701568604,1.0163369178771973,1.0028467178344727,1,0,0,1,1
316,1542829032.4964974,initializer_geometry_reject,303,1383,163,109,20.393612137545173,25.410940216250552,31.060101782691319,107,100,107,4,0,0,1151.8800048828125,1240.629638671875,0.4814525842666626,107,108,0,0,0,0,107,107,0.25333777070045471,1.0173220634460449,1.0036013126373291,1,0,0,1,1
317,1542829032.5466852,initializer_geometry_reject,303,1346,140,109,22.06649911807212,27.187330865886263,32.808402152886785,104,101,103,103,0,0,1138.121337890625,1232.6259765625,0.48006859421730042,108,109,0,0,0,0,108,108,0.40445175766944885,1.0211323499679565,1.003787636756897,1,0,0,1,1
318,1542829032.5997496,initializer_geometry_reject,303,1326,149,106,23.30888882344389,28.625673284051128,34.515657334899537,101,95,100,10,0,0,1102.1552734375,1191.2603759765625,0.48057374358177185,105,106,0,0,0,0,105,105,0.15576635301113129,1.0206897258758545,1.0070244073867798,1,0,0,1,1
319,1542829032.6464767,initializer_geometry_reject,303,1323,145,109,24.696949002293664,30.16115279200891,36.497452677003686,106,99,100,5,0,0,1180.95751953125,1250.042236328125,0.48579087853431702,109,109,0,0,0,0,109,109,1.1016286611557007,1.0176804065704346,1.005311131477356,1,0,1,1,1
320,1542829032.699887,initializer_geometry_reject,303,1276,137,107,26.166765532473946,32.12300352549871,38.534345495044029,95,95,102,10,0,0,1119.4642333984375,1198.2725830078125,0.48299884796142578,106,107,0,0,0,0,106,106,1.261139988899231,1.0257514715194702,1.0034331083297729,1,0,1,1,1
321,1542829032.7476025,initializer_geometry_reject,303,1277,142,107,26.720022608519695,33.086056798305513,39.874232562366991,97,96,101,0,0,0,1134.734130859375,1216.1787109375,0.48267808556556702,104,106,0,0,0,0,104,104,0.14265252649784088,1.0219229459762573,1.0123478174209595,1,0,0,1,1
322,1542829032.7965291,initializer_geometry_reject,303,1313,149,103,28.646642052814595,35.176158791726877,41.891254717431451,88,97,92,0,0,0,1093.4893798828125,1152.4559326171875,0.48687267303466797,101,101,0,0,0,0,101,101,0.13562092185020447,1.0231766700744629,1.0112332105636597,1,0,0,1,1
323,1542829032.8471408,reset_too_few_matches,303,1296,160,96,30.078555445228616,36.881356003753794,43.357316737307244,84,82,88,13,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
324,1542829032.896934,set_reference,324,1232,128,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
325,1542829032.9496672,initializer_geometry_reject,324,1309,147,104,1.0104234703387402,2.0191892329460011,2.3071008104625781,94,96,104,0,0,0,1115.140869140625,1182.2987060546875,0.48538422584533691,104,104,0,0,0,0,104,104,0.26466989517211914,1.0034607648849487,1.002863883972168,1,0,0,1,1
326,1542829032.9965742,reset_too_few_matches,324,1449,168,98,2.9634879382102035,3.1228634400416944,4.2011292521986068,98,88,97,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0
327,1542829033.0468378,set_reference,327,1483,176,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0
328,1542829033.0978091,initializer_geometry_reject,327,1470,175,138,1.0073283790682817,2.0262622917078406,2.296071235286949,136,122,135,0,0,0,1477.331298828125,1575.781005859375,0.48387715220451355,136,138,0,0,0,0,136,136,0.048456642776727676,1.0019482374191284,1.0040041208267212,1,0,0,1,1
329,1542829033.1468763,initializer_geometry_reject,327,1469,163,125,3.0061167252644641,3.1109317526235545,4.1675977141796423,118,111,119,3,0,0,1331.5205078125,1430.8353271484375,0.48202350735664368,125,124,0,0,0,0,125,125,0.034264020621776581,1.0038402080535889,1.0026639699935913,1,0,0,1,1
330,1542829033.1980505,initializer_geometry_reject,327,1453,176,130,4.0422674653378081,5.1018679341952238,5.7490776376912258,105,113,125,5,0,0,1361.198974609375,1449.9796142578125,0.4842093288898468,125,128,0,0,0,0,125,125,0.36637470126152039,1.0059758424758911,1.0014041662216187,1,0,0,1,1
331,1542829033.2481983,initializer_geometry_reject,327,1429,157,116,5.1490594902937303,6.1814126764026671,7.3700413762888726,103,101,113,6,0,0,1214.6514892578125,1306.772216796875,0.48173236846923828,114,115,0,0,0,0,114,114,0.43700721859931946,1.0062935352325439,1.0020201206207275,1,0,0,1,1
332,1542829033.2992306,initializer_geometry_reject,327,1421,161,119,6.7471253221941776,8.0834729836910402,9.3457147300866001,116,106,113,0,0,0,1245.9859619140625,1338.19677734375,0.48215863108634949,117,117,0,0,0,0,117,117,0.71326696872711182,1.0079203844070435,1.0053176879882812,1,0,0,1,1
333,1542829033.3475456,initializer_geometry_reject,327,1358,159,124,8.1006098305973104,9.2388692607988769,10.476311308315973,100,105,118,2,0,0,1318.773681640625,1415.6561279296875,0.48228472471237183,121,123,0,0,0,0,121,121,0.071326248347759247,1.0128438472747803,1.0032756328582764,1,0,0,1,1
334,1542829033.398906,initializer_geometry_reject,327,1298,146,114,9.1328821452065494,11.158848243603224,12.493695331082307,113,102,113,3,0,0,1196.350341796875,1281.742431640625,0.48277059197425842,112,113,0,0,0,0,112,112,1.3694508075714111,1.0158915519714355,1.0092442035675049,1,0,1,1,1
335,1542829033.4482365,initializer_geometry_reject,327,1325,154,116,10.969173105815816,12.386320313372824,14.344082000526305,112,103,111,5,0,0,1221.8089599609375,1310.5079345703125,0.48248660564422607,112,114,0,0,0,1,112,112,1.3328078985214233,1.0145361423492432,1.0099902153015137,1,0,1,1,1
336,1542829033.4964268,initializer_geometry_reject,327,1318,156,118,12.070727242354568,14.165519450009292,15.801788957841266,108,100,113,1,0,0,1267.7066650390625,1332.65869140625,0.48751100897789001,115,117,0,0,0,1,115,115,0.1153499037027359,1.0110950469970703,1.0020036697387695,1,0,0,1,1
337,1542829033.547929,initializer_geometry_reject,327,1340,157,117,13.180511046043936,15.327222858095158,17.606244240919033,109,104,110,110,0,0,1255.792724609375,1341.327392578125,0.48353278636932373,116,117,0,0,0,0,116,116,0.15065784752368927,1.0157486200332642,1.003309965133667,1,0,0,1,1
338,1542829033.5974948,initializer_geometry_reject,327,1347,148,106,14.757568470256718,17.152232824527513,18.812295294568614,85,92,106,2,0,0,1140.5037841796875,1216.4945068359375,0.48387977480888367,106,106,0,0,0,0,106,106,0.068528041243553162,1.0126632452011108,1.0053210258483887,1,0,0,1,1
339,1542829033.6463113,initializer_geometry_reject,327,1271,142,115,16.10891444469322,18.296273732084007,20.956289077766069,111,108,107,107,0,0,1225.66943359375,1312.4796142578125,0.48289895057678223,114,114,0,0,0,0,114,114,0.29408594965934753,1.0141235589981079,1.0002137422561646,1,0,0,1,1
340,1542829033.698477,initializer_geometry_reject,327,1285,166,112,17.120938024470295,19.940412925287703,21.873991096769252,110,99,100,8,0,0,1207.4542236328125,1284.260009765625,0.48458772897720337,111,111,0,0,0,0,111,111,0.70359975099563599,1.0153039693832397,1.0029462575912476,1,0,0,1,1
341,1542829033.7470658,initializer_geometry_reject,327,1448,172,114,18.50256158608298,21.370686997375763,23.900840147496346,111,99,109,5,0,0,1196.719970703125,1279.7904052734375,0.48322835564613342,112,112,0,0,0,0,112,112,0.10467831790447235,1.0188167095184326,1.0064810514450073,1,0,0,1,1
342,1542829033.7975123,initializer_geometry_reject,327,1414,169,120,19.646061925632132,22.472625656738494,25.252343530141268,116,104,110,2,0,0,1239.546142578125,1326.8895263671875,0.48298355937004089,118,118,0,0,0,0,118,118,1.7914401292800903,1.023287296295166,1.0101876258850098,1,0,1,1,1
343,1542829033.8475485,initializer_geometry_reject,327,1422,175,120,21.059882936166453,24.499262689025446,27.12106417916814,106,103,113,113,0,0,1260.6114501953125,1335.0185546875,0.48566687107086182,118,118,0,0,0,0,118,118,1.7727714776992798,1.0275551080703735,1.0073496103286743,1,0,1,1,1
344,1542829033.8976328,initializer_geometry_reject,327,1449,180,119,22.275288183684527,25.473679054017932,28.307598856610625,114,109,111,111,0,0,1264.572509765625,1343.861083984375,0.48480150103569031,118,118,0,0,0,0,118,118,0.22293579578399658,1.0276323556900024,1.0056363344192505,1,0,0,1,1
345,1542829033.9485528,initializer_geometry_reject,327,1429,178,123,23.187584012385425,26.479541595996032,30.390741491216069,115,114,119,5,0,0,1289.3189697265625,1376.114013671875,0.48371836543083191,120,120,0,0,0,0,120,120,0.25256422162055969,1.0248498916625977,1.0065414905548096,1,0,0,1,1
346,1542829033.9984586,initializer_geometry_reject,327,1447,179,118,24.288514666358548,27.578439448112746,31.341214930835498,115,105,114,13,0,0,1265.05078125,1329.1312255859375,0.48764917254447937,116,116,0,0,0,0,116,116,0.30774137377738953,1.0268839597702026,1.0031979084014893,1,0,0,1,1
347,1542829034.0479846,initializer_geometry_reject,327,1433,182,116,26.06330873095013,29.075719175909057,32.754384756323475,106,101,112,12,0,0,1199.57421875,1293.4581298828125,0.48117077350616455,113,115,0,0,0,0,113,113,2.4323649406433105,1.0337964296340942,1.0129575729370117,1,0,1,1,1
348,1542829034.0993335,initializer_geometry_reject,327,1464,185,118,27.238413965885336,30.687003971765684,34.620586756889963,117,107,111,14,0,0,1255.6949462890625,1335.537109375,0.48459380865097046,117,117,0,0,0,0,117,117,0.22814123332500458,1.0340418815612793,1.008513331413269,1,0,0,1,1
349,1542829034.1462369,initializer_geometry_reject,327,1433,169,121,28.141236287163018,31.692661211475844,35.929185326432581,94,109,115,4,0,0,1242.55517578125,1349.849853515625,0.47930595278739929,119,120,0,0,0,0,119,119,0.37377697229385376,1.0265694856643677,1.0034795999526978,1,0,0,1,1
350,1542829034.1988714,initializer_geometry_reject,327,1402,169,105,29.247810408292839,32.976220262347681,36.804441939185338,104,97,98,2,0,0,1145.971923828125,1202.2012939453125,0.48802697658538818,105,105,0,0,0,0,105,105,0.28599026799201965,1.036953330039978,1.0079349279403687,1,0,0,1,1
351,1542829034.2466826,initializer_geometry_reject,327,1584,219,132,30.202880701432903,34.150022834118317,38.03980885952663,129,116,126,34,0,0,1364.703125,1481.5745849609375,0.47946938872337341,129,132,0,0,0,0,129,129,0.21939690411090851,1.0303921699523926,1.0067707300186157,1,0,0,1,1
352,1542829034.2965932,initializer_geometry_reject,327,1548,209,121,31.275121761332141,35.322879610019768,39.688102906378575,108,108,114,22,0,0,1283.4158935546875,1360.64306640625,0.48539608716964722,119,120,0,1,0,1,119,119,2.9058246612548828,1.0423605442047119,1.0140618085861206,1,0,1,1,1
353,1542829034.3486245,initializer_geometry_reject,327,1551,202,112,32.144920800103748,36.741568416512067,40.830177439535895,104,101,107,15,0,0,1146.10595703125,1244.4632568359375,0.47942802309989929,109,110,0,0,0,0,109,109,0.30390241742134094,1.0363471508026123,1.0066494941711426,1,0,0,1,1
354,1542829034.396281,initializer_geometry_reject,327,1563,196,117,33.313665728027949,37.771791074865128,41.749911323870222,110,100,110,13,0,0,1197.8626708984375,1301.9954833984375,0.47917225956916809,114,116,0,0,0,0,114,114,2.7577567100524902,1.0387160778045654,1.0146864652633667,1,0,1,1,1
355,1542829034.4462802,initializer_geometry_reject,327,1582,204,114,34.555677332748637,38.910075678119085,42.950038510430453,98,94,107,93,0,0,1153.052734375,1236.0545654296875,0.48262909054756165,109,111,0,0,0,0,109,109,0.31527900695800781,1.0362709760665894,1.0063859224319458,1,0,0,1,1
356,1542829034.4977038,initializer_geometry_reject,327,1593,205,123,35.265728657801482,39.799717452333674,43.974680969698262,118,108,111,22,0,0,1265.6539306640625,1381.253662109375,0.4781632125377655,121,123,0,0,0,0,121,121,0.47928959131240845,1.0337895154953003,1.0025337934494019,1,0,0,1,1
357,1542829034.5470486,initializer_geometry_reject,327,1575,208,120,36.283199719755103,40.261198973645136,45.43553056133679,115,106,110,110,0,0,1272.200439453125,1346.876220703125,0.48574388027191162,118,119,0,0,0,1,118,118,0.29408594965934753,1.0430564880371094,1.0106922388076782,1,0,0,1,1
358,1542829034.5964103,initializer_geometry_reject,327,1558,210,116,37.061967620893462,41.787535846992768,46.444053782552913,111,99,108,108,0,0,1212.3851318359375,1309.1431884765625,0.48081362247467041,114,116,0,0,0,0,114,114,1.9753623008728027,1.038393497467041,1.0054209232330322,1,0,1,1,1
359,1542829034.6484611,initializer_geometry_reject,327,1533,203,116,38.110040081116296,42.851072468050319,47.501521592110528,113,101,109,33,0,0,1221.060546875,1314.2757568359375,0.48161676526069641,113,114,0,0,0,0,113,113,0.35608267784118652,1.0405733585357666,1.0092495679855347,1,0,0,1,1
360,1542829034.6968954,initializer_geometry_reject,327,1528,192,112,39.672933522110753,43.896053192355794,49.11020894860944,107,98,107,40,0,0,1156.2684326171875,1249.6580810546875,0.48059174418449402,111,110,0,0,0,0,111,111,0.3981127142906189,1.0453747510910034,1.0081216096878052,1,0,0,1,1
361,1542829034.7467113,initializer_geometry_reject,327,1495,176,109,39.839225282024671,44.925203720474066,50.098358478921874,101,89,98,23,0,0,1072.4437255859375,1177.0804443359375,0.47674247622489929,104,104,0,0,0,0,104,104,0.22028696537017822,1.0392234325408936,1.0111527442932129,1,0,0,1,1
362,1542829034.7974372,initializer_geometry_reject,327,1516,183,113,40.629549612750594,45.527608061360858,50.83789799423468,98,98,105,17,0,0,1137.350830078125,1247.1109619140625,0.47698426246643066,109,111,0,0,0,0,109,109,2.6174840927124023,1.0449097156524658,1.0093569755554199,1,0,1,1,1
363,1542829034.8462875,initializer_geometry_reject,327,1499,203,106,41.210020447258465,46.239648227530751,51.731185248499742,100,97,92,0,0,0,1087.3372802734375,1177.9163818359375,0.48000684380531311,103,103,0,0,0,0,103,103,0.18974563479423523,1.0465378761291504,1.0152769088745117,1,0,0,1,1
364,1542829034.8973043,initializer_geometry_reject,327,1516,189,111,42.106984359660622,47.486632090554615,52.194353641050071,93,99,100,100,0,0,1169.5107421875,1245.6337890625,0.48424047231674194,108,109,0,0,0,1,108,108,3.2481746673583984,1.0478296279907227,1.0157401561737061,1,0,1,1,1
365,1542829034.948962,initializer_geometry_reject,327,1535,204,106,43.480554061074727,48.316649330190884,53.057287070036693,92,88,100,43,0,0,1063.1419677734375,1153.18310546875,0.47968682646751404,102,104,0,0,0,0,102,102,2.706820011138916,1.0408622026443481,1.0142883062362671,1,0,1,1,1
366,1542829034.9960492,initializer_geometry_reject,327,1687,220,104,43.450893441306732,48.55924371095157,53.758643672522417,104,89,102,102,0,0,1108.28515625,1181.188232421875,0.48407864570617676,104,104,0,0,0,0,104,104,0.24787220358848572,1.0430734157562256,1.0161535739898682,1,0,0,1,1
367,1542829035.0471356,initializer_geometry_reject,327,1655,212,106,44.437188679071255,49.664520637197839,54.68726782017356,96,89,92,2,0,0,1081.5224609375,1178.2442626953125,0.4785991907119751,105,104,0,0,0,0,105,105,0.29607528448104858,1.046845555305481,1.0132083892822266,1,0,0,1,1
368,1542829035.0962257,initializer_geometry_reject,327,1689,210,107,45.036429758896318,50.406539246249785,55.192031521502805,105,97,100,32,0,0,1114.106201171875,1186.375244140625,0.48429262638092041,105,106,0,0,0,0,105,105,3.8596553802490234,1.0559577941894531,1.0191545486450195,1,0,1,1,1
