timestamp,reference_valid,klt_r1_valid,klt_r2_valid,klt_r3_valid,splg_r1_valid,splg_r2_valid,splg_r3_valid,xfeat_seed_r1_valid,xfeat_seed_r2_valid,xfeat_seed_r3_valid,common_valid,segment_id
1700603795.007818,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.1078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.207818,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.3078182,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.4078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.507818,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.6078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.707818,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.8078182,1,1,1,1,1,1,1,1,1,1,1,0
1700603795.9078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.007818,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.1078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.207818,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.3078182,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.4078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.507818,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.6078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.707818,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.8078182,1,1,1,1,1,1,1,1,1,1,1,0
1700603796.9078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.007818,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.1078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.207818,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.3078182,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.4078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.507818,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.6078181,1,1,1,1,1,1,1,1,1,1,1,0
1700603797.707818,1,1,1,1,1,1,1,1,1,1,1,0
