index,timestamp,event,reference_index,keypoints,octave0,nmatches,disp_q10_px,disp_median_px,disp_q90_px,H_inliers,F_inliers,E_inliers,recover_pose_inliers,initializer_success,triangulated,official_SH,official_SF,official_RH,official_H_inliers,official_F_inliers,official_H_reconstruct,official_F_reconstruct,official_H_relaxed00,official_F_relaxed00,H_best_good,H_second_good,H_best_parallax_deg,H_d1_d2,H_d2_d3,H_svd_ok,H_ambiguity_ok,H_parallax_ok,H_min_good_ok,H_fraction_ok
89,1542829021.1490047,initializer_geometry_reject,0,4000,4000,1687,97.78576748266002,126.2892004768529,152.38921072634201,1037,964,1133,1132,0,0,7302.54638671875,14410.69140625,0.33631768822669983,925,1366,0,0,0,0,925,917,14.793497085571289,1.1631110906600952,1.1166099309921265,1,0,1,1,1
90,1542829021.1996729,initializer_geometry_reject,0,4000,4000,1658,99.184828787128666,128.44154013313323,153.91748299986739,891,972,1201,1201,0,0,8028.708984375,13901.9931640625,0.36609447002410889,950,1325,0,0,0,0,950,948,16.173828125,1.1615363359451294,1.1462564468383789,1,0,1,1,1
91,1542829021.2481987,initializer_geometry_reject,0,4000,4000,1642,101.20315344300131,130.83335892734669,156.12452443189082,829,974,1060,1058,0,0,7502.509765625,13086.2919921875,0.36439761519432068,920,1267,0,0,0,0,920,920,14.66239070892334,1.1500897407531738,1.126811146736145,1,0,1,1,1
92,1542829021.2983983,initializer_geometry_reject,0,4000,4000,1623,103.24906531565631,132.14793704726333,157.99010560055535,944,1006,1111,1111,0,0,7369.04443359375,12992.970703125,0.36190152168273926,892,1248,0,0,0,0,892,886,15.439556121826172,1.1657582521438599,1.1286458969116211,1,0,1,1,1
93,1542829021.3495591,initializer_geometry_reject,0,4000,4000,1600,104.72810933653658,134.55374504243025,160.87306099872657,915,913,1078,1076,0,0,7269.90576171875,13632.9248046875,0.3477952778339386,870,1301,0,0,0,0,870,865,16.131452560424805,1.1761472225189209,1.1317917108535767,1,0,1,1,1
94,1542829021.400166,initializer_geometry_reject,0,4000,4000,1590,106.42096578381049,136.58104480629288,163.02648320808157,753,930,1014,1014,0,0,7159.638671875,13230.1103515625,0.35113909840583801,888,1274,0,0,0,0,888,888,6.8432660102844238,1.1638493537902832,1.1252058744430542,1,0,1,1,1
95,1542829021.4486523,initializer_geometry_reject,0,4000,4000,1628,108.11727053967881,138.44595388462236,164.56795821910717,823,924,1052,1051,0,0,7621.46337890625,12483.6923828125,0.37908002734184265,907,1205,0,0,0,0,907,906,15.478403091430664,1.1697795391082764,1.1260306835174561,1,0,1,1,1
96,1542829021.4995172,initializer_geometry_reject,0,4000,4000,1553,110.60244910162379,140.23412117455936,166.49167205276927,865,925,1129,1128,0,0,6730.60107421875,13364.2294921875,0.33494192361831665,818,1269,0,0,0,0,818,816,16.315879821777344,1.1766446828842163,1.1358178853988647,1,0,1,1,1
97,1542829021.5494146,initializer_geometry_reject,0,4000,4000,1557,111.77290464162573,141.31382514494365,169.12234753071698,901,912,1086,1085,0,0,6611.71875,13365.96875,0.3309551477432251,833,1263,0,0,0,0,833,833,16.32330322265625,1.156190037727356,1.161216139793396,1,0,1,1,1
98,1542829021.5994761,initializer_geometry_reject,0,4000,4000,1615,113.60490457185432,143.36771263135117,171.60426181412129,882,964,1191,1191,0,0,6953.806640625,13913.583984375,0.33323794603347778,878,1319,0,0,0,0,878,878,7.1915383338928223,1.1719003915786743,1.1275167465209961,1,0,1,1,1
99,1542829021.6496413,initializer_geometry_reject,0,4000,4000,1551,114.28815480583411,145.13100158617985,172.41217544366958,907,999,1055,1055,0,0,6411.08056640625,13079.15625,0.3289380669593811,783,1256,0,0,0,0,783,780,17.518754959106445,1.1850639581680298,1.1532045602798462,1,0,1,1,1
100,1542829021.6988578,initializer_geometry_reject,0,4000,4000,1553,115.27513375734431,146.29326518557011,174.73136852429499,985,945,1142,1140,0,0,6881.390625,12764.3974609375,0.35027307271957397,843,1214,0,0,0,0,843,842,16.299398422241211,1.1737328767776489,1.1391180753707886,1,0,1,1,1
101,1542829021.7489839,initializer_geometry_reject,0,4000,4000,1522,116.35748260570946,148.02424918495115,176.62608329771439,799,885,1084,1084,0,0,6976.87451171875,12971.732421875,0.34974244236946106,833,1221,0,0,0,0,833,833,16.769926071166992,1.1762806177139282,1.1456490755081177,1,0,1,1,1
102,1542829021.7995205,initializer_geometry_reject,0,4000,4000,1532,117.35723973510773,148.77708841449186,177.53372929582378,791,841,1147,1147,0,0,7441.16943359375,12595.5693359375,0.37137627601623535,891,1217,0,0,0,0,891,891,17.088506698608398,1.1833994388580322,1.1450278759002686,1,0,1,1,1
103,1542829021.8490596,initializer_geometry_reject,0,4000,4000,1511,117.98384431821383,150.14642622561686,180.31556318866356,932,850,983,982,0,0,6822.9990234375,11593.80859375,0.37047672271728516,789,1121,0,0,0,0,789,789,17.753416061401367,1.1847400665283203,1.161420464515686,1,0,1,1,1
104,1542829021.899956,initializer_geometry_reject,0,4000,4000,1507,119.93320137423591,151.94449984261419,182.30747898049262,769,914,989,988,0,0,6787.32958984375,12239.2646484375,0.35672858357429504,809,1183,0,0,0,0,809,809,17.625942230224609,1.1900708675384521,1.1497519016265869,1,0,1,1,1
105,1542829021.9482601,initializer_geometry_reject,0,4000,4000,1494,119.76655860293759,152.50537146572844,183.18543412351428,829,888,1049,1047,0,0,6678.7275390625,12623.498046875,0.34600815176963806,822,1194,0,0,0,0,822,822,16.649440765380859,1.1666915416717529,1.1567287445068359,1,0,1,1,1
106,1542829021.9996343,initializer_geometry_reject,0,4000,4000,1519,120.44018313681046,154.21058030957207,184.53451098612922,814,874,1070,1070,0,0,6569.20166015625,13117.666015625,0.33368447422981262,816,1235,0,0,0,0,816,816,16.883358001708984,1.1603877544403076,1.1800363063812256,1,0,1,1,1
107,1542829022.0481386,initializer_geometry_reject,0,4000,4000,1492,121.0022292149945,154.7675996046915,185.52534469127281,805,870,1105,1103,0,0,5955.8515625,12018.255859375,0.33135730028152466,735,1152,0,0,0,0,735,734,17.93098258972168,1.1892877817153931,1.157639741897583,1,0,1,1,1
108,1542829022.098928,initializer_geometry_reject,0,4000,4000,1497,121.03255292596928,154.66816006025232,186.12241788863378,741,804,1083,1083,0,0,6513.9375,12148.21875,0.3490452766418457,800,1163,0,0,0,0,800,800,17.528848648071289,1.1885659694671631,1.1524618864059448,1,0,1,1,1
109,1542829022.1483886,initializer_geometry_reject,0,4000,4000,1482,121.36079158205204,156.46369213473673,188.52003991368662,811,893,1012,1012,0,0,6118.3515625,10894.796875,0.35962489247322083,753,1066,0,0,0,0,753,753,17.46129035949707,1.1599417924880981,1.1871844530105591,1,0,1,1,1
110,1542829022.1990504,initializer_geometry_reject,0,4000,4000,1464,121.00199281133465,155.73493698498436,188.40114340623467,800,802,1029,1027,0,0,5677.9765625,11692.5224609375,0.32687467336654663,688,1116,0,0,0,0,688,688,17.261236190795898,1.1857961416244507,1.1632785797119141,1,0,1,1,1
111,1542829022.2492659,initializer_geometry_reject,0,4000,4000,1430,121.57304898428066,157.24142340718944,189.66675466146916,788,859,990,989,0,0,6405.662109375,11238.57421875,0.36304557323455811,773,1070,0,0,0,0,773,773,17.647619247436523,1.1766359806060791,1.1713131666183472,1,0,1,1,1
112,1542829022.2988365,initializer_geometry_reject,0,4000,4000,1427,121.09838482227477,157.62746914794246,190.8538768648466,849,834,1063,1059,0,0,5857.5654296875,11564.2197265625,0.33622074127197266,729,1106,0,0,0,0,729,729,18.020296096801758,1.176547646522522,1.1740601062774658,1,0,1,1,1
113,1542829022.3484502,initializer_geometry_reject,0,4000,4000,1441,121.13769683905545,157.92758998054984,191.19869431690466,754,800,992,992,0,0,5556.720703125,11532.5673828125,0.32515808939933777,663,1111,0,0,0,0,663,663,19.140911102294922,1.1978328227996826,1.1810024976730347,1,0,1,1,1
114,1542829022.3994546,initializer_geometry_reject,0,4000,4000,1471,119.72352183665897,158.50667258660627,191.89018660425742,708,797,1027,1026,0,0,6103.6689453125,11771.71875,0.34145662188529968,745,1125,0,0,0,0,745,745,18.398406982421875,1.1854614019393921,1.1723984479904175,1,0,1,1,1
115,1542829022.4509168,initializer_geometry_reject,0,4000,4000,1433,120.32299891725708,157.97000851986178,191.38614461156334,817,799,991,990,0,0,5725.810546875,11306.5947265625,0.33617156744003296,732,1070,0,0,0,0,732,732,18.607807159423828,1.1821632385253906,1.1849758625030518,1,0,1,1,1
116,1542829022.4992127,initializer_geometry_reject,0,4000,4000,1460,119.6333854303135,159.31682662345855,193.51620621851364,803,787,1086,1086,0,0,6072.8193359375,11564.2705078125,0.34432095289230347,721,1113,0,0,0,0,721,721,18.755027770996094,1.1825665235519409,1.1943492889404297,1,0,1,1,1
117,1542829022.5486107,initializer_geometry_reject,0,4000,4000,1417,119.70548005261551,158.36873609138689,193.60597065468457,707,742,961,961,0,0,5780.33837890625,11709.4873046875,0.33049717545509338,702,1105,0,0,0,0,702,702,19.245143890380859,1.1887674331665039,1.1868301630020142,1,0,1,1,1
118,1542829022.5996504,initializer_geometry_reject,0,4000,4000,1438,119.05734884540608,158.2938898802517,193.69080912836714,774,838,911,910,0,0,5961.140625,11250.2451171875,0.34634864330291748,725,1075,0,0,0,0,725,725,19.118547439575195,1.1960653066635132,1.1788969039916992,1,0,1,1,1
119,1542829022.6485436,initializer_geometry_reject,0,4000,4000,1438,117.38397554408294,159.00371362769269,194.25423795886084,747,819,972,972,0,0,5883.0068359375,11038.6181640625,0.3476620614528656,715,1044,0,0,0,0,715,715,18.959482192993164,1.1832354068756104,1.1940335035324097,1,0,1,1,1
120,1542829022.699039,initializer_geometry_reject,0,4000,4000,1442,117.80402826016355,158.87854784948223,196.30400288562393,686,799,874,874,0,0,6095.4208984375,12176.9638671875,0.33358651399612427,696,1142,0,0,0,0,696,696,19.418838500976562,1.1937979459762573,1.1932212114334106,1,0,1,1,1
121,1542829022.7497461,initializer_geometry_reject,0,4000,4000,1423,117.28916632195197,158.92745672659004,196.42953619934974,788,770,899,899,0,0,5597.80419921875,12132.3076171875,0.3157230019569397,679,1152,0,0,0,0,679,679,19.777957916259766,1.1958504915237427,1.2025636434555054,1,0,1,1,1
122,1542829022.798249,initializer_geometry_reject,0,4000,4000,1418,115.73808346956528,158.47575754908848,196.49669879864945,677,809,941,940,0,0,5671.1279296875,10762.4228515625,0.34509450197219849,661,1037,0,0,0,0,661,661,9.6426124572753906,1.1892261505126953,1.2170083522796631,1,0,1,1,1
123,1542829022.8493862,initializer_geometry_reject,0,4000,4000,1442,114.73865955118616,158.66070242176227,196.10241410456464,618,813,924,923,0,0,5554.84521484375,10805.4404296875,0.3395322859287262,660,1031,0,0,0,0,660,660,19.713050842285156,1.1786481142044067,1.2241275310516357,1,0,1,1,1
124,1542829022.8985691,initializer_geometry_reject,0,4000,4000,1402,114.61841026366839,159.51432648095528,197.73917246872156,610,848,910,908,0,0,5604.99462890625,11427.625,0.32907414436340332,662,1085,0,0,0,0,662,662,20.740949630737305,1.2039175033569336,1.2090303897857666,1,0,1,1,1
125,1542829022.9499917,initializer_geometry_reject,0,4000,4000,1410,113.97077694410363,158.44777563377136,197.3492171483272,662,753,978,978,0,0,5657.72607421875,10208.19140625,0.3565962016582489,655,967,0,0,0,0,655,655,10.60767650604248,1.1845842599868774,1.2081056833267212,1,0,1,1,1
126,1542829022.9999068,initializer_geometry_reject,0,4000,4000,1395,113.61317644660775,158.95978201449915,197.83260205726245,633,725,902,901,0,0,5438.34814453125,11397.765625,0.32301685214042664,648,1075,0,0,0,0,648,648,20.501380920410156,1.199785590171814,1.2161283493041992,1,0,1,1,1
127,1542829023.048327,initializer_geometry_reject,0,4000,4000,1413,112.92424577812328,159.07565244025008,197.73862890943914,752,778,925,923,0,0,5717.08935546875,11144.517578125,0.33905956149101257,703,1066,0,0,0,0,703,703,20.096513748168945,1.188341498374939,1.2168940305709839,1,0,1,1,1
128,1542829023.098201,initializer_geometry_reject,0,4000,4000,1384,112.36697393649585,159.53579679846732,198.43093441229593,665,766,937,936,0,0,4901.984375,11023.47265625,0.30780807137489319,613,1043,0,0,0,0,613,613,21.087095260620117,1.187897801399231,1.2436909675598145,1,0,1,1,1
129,1542829023.1496389,initializer_geometry_reject,0,4000,4000,1379,111.32584816695437,158.61996920771145,198.04315409097859,655,716,874,874,0,0,5295.25537109375,10513.283203125,0.33496171236038208,639,997,0,0,0,0,639,639,19.807205200195312,1.190406322479248,1.2202290296554565,1,0,1,1,1
130,1542829023.2025688,initializer_geometry_reject,0,4000,4000,1363,110.09193615616033,159.00443567056485,198.71543432987255,656,715,888,887,0,0,5243.0751953125,10447.080078125,0.3341633677482605,631,996,0,0,0,0,631,631,20.530117034912109,1.193090558052063,1.2316955327987671,1,0,1,1,1
131,1542829023.2502041,initializer_geometry_reject,0,4000,4000,1403,110.08913129822645,159.04446352881476,198.71490565194617,599,717,923,923,0,0,4935.166015625,11028.080078125,0.30915805697441101,628,1052,0,0,0,0,628,628,19.506689071655273,1.1773184537887573,1.230993390083313,1,0,1,1,1
132,1542829023.2980838,initializer_geometry_reject,0,4000,4000,1385,109.52500967054193,159.0572868245369,199.50498732681729,705,701,910,909,0,0,4553.34228515625,10834.0556640625,0.29591372609138489,560,1027,0,0,0,0,560,560,21.655832290649414,1.2008113861083984,1.2444366216659546,1,0,1,1,1
133,1542829023.3478191,initializer_geometry_reject,0,4000,4000,1393,108.55945239916664,158.89146862900742,200.32841645303915,626,742,961,960,0,0,5018.32275390625,10886.8408203125,0.31551530957221985,621,1040,0,0,0,0,621,621,20.110610961914062,1.1765024662017822,1.2442328929901123,1,0,1,1,1
134,1542829023.3999634,initializer_geometry_reject,0,4000,4000,1402,108.08274972853681,158.81408648335938,199.40210317461737,739,711,983,983,0,0,5178.25048828125,10911.78125,0.32182973623275757,612,1036,0,0,0,0,612,612,20.78852653503418,1.201680064201355,1.2303986549377441,1,0,1,1,1
135,1542829023.4500892,initializer_geometry_reject,0,4000,4000,1339,109.42644381664789,160.62769402397538,198.91532455335667,641,671,792,791,0,0,4569.220703125,10591.7275390625,0.30138093233108521,545,998,0,0,0,0,545,543,21.118631362915039,1.2085485458374023,1.2407106161117554,1,0,1,1,1
136,1542829023.4997854,initializer_geometry_reject,0,4000,4000,1387,106.04731865899964,158.25459644905203,200.55204875256575,695,701,909,908,0,0,5037.7822265625,10682.7587890625,0.32045859098434448,609,1008,0,0,0,0,609,609,20.065330505371094,1.1870769262313843,1.2385787963867188,1,0,1,1,1
137,1542829023.5487761,initializer_geometry_reject,0,4000,4000,1388,107.30192802071288,160.651263851761,201.83933447993158,650,730,942,941,0,0,5000.62353515625,11359.7275390625,0.30565500259399414,607,1075,0,0,0,0,607,607,22.024944305419922,1.2029139995574951,1.2489012479782104,1,0,1,1,1
138,1542829023.5986838,initializer_geometry_reject,0,4000,4000,1367,106.52234429137877,160.02664789193381,204.12934604104444,655,735,919,917,0,0,5275.9521484375,10674.24609375,0.33077660202980042,620,1003,0,0,0,0,620,620,22.015308380126953,1.2132441997528076,1.2402201890945435,1,0,1,1,1
139,1542829023.6506293,initializer_geometry_reject,0,4000,4000,1360,105.1670628194824,159.86972418706762,201.25052785493284,570,692,961,960,0,0,4961.224609375,10985.6826171875,0.31110888719558716,589,1031,0,0,0,0,589,589,20.625356674194336,1.182612419128418,1.2719869613647461,1,0,1,1,1
140,1542829023.7021136,initializer_geometry_reject,0,4000,4000,1353,106.64460231003109,161.25230426616235,202.56754403875456,589,712,908,907,0,0,4825.3330078125,9993.0703125,0.32563111186027527,588,941,0,0,0,0,588,588,21.815767288208008,1.2047452926635742,1.2503196001052856,1,0,1,1,1
141,1542829023.7490921,initializer_geometry_reject,0,4000,4000,1352,106.85211339566501,161.23137058289538,203.03922168533225,655,689,821,821,0,0,4616.5830078125,10710.5537109375,0.30120322108268738,553,1010,0,0,0,0,553,553,20.711837768554688,1.2009084224700928,1.2541799545288086,1,0,1,1,1
142,1542829023.7993052,initializer_geometry_reject,0,4000,4000,1323,104.77699251116931,161.95919930163825,204.97064615317862,591,697,893,893,0,0,4142.8251953125,10294.064453125,0.28696104884147644,502,975,0,0,0,0,502,502,23.285768508911133,1.21697998046875,1.2674729824066162,1,0,1,1,1
143,1542829023.8492706,initializer_geometry_reject,0,4000,4000,1343,105.05502942639065,162.43591255491216,206.02939544694715,560,682,823,823,0,0,4851.7919921875,9723.126953125,0.33288636803627014,573,916,0,0,0,0,573,573,21.430131912231445,1.2034138441085815,1.2550147771835327,1,0,1,1,1
144,1542829023.8982785,initializer_geometry_reject,0,4000,4000,1320,105.09543718616108,162.97252788313742,205.76718757460705,602,659,825,825,0,0,4744.830078125,9726.1572265625,0.32788571715354919,581,920,0,0,0,0,581,581,21.953657150268555,1.207310676574707,1.2548216581344604,1,0,1,1,1
145,1542829023.9483781,initializer_geometry_reject,0,4000,4000,1347,106.1532692258006,163.54322822612039,205.72724145906724,604,680,880,880,0,0,4849.00048828125,9886.7841796875,0.32906290888786316,562,935,0,0,0,0,562,562,21.935745239257812,1.2041577100753784,1.2624781131744385,1,0,1,1,1
146,1542829023.9983997,initializer_geometry_reject,0,4000,4000,1282,106.58726272621371,165.48877588949847,208.33599101325063,636,637,853,853,0,0,4295.24853515625,10014.298828125,0.30016663670539856,517,953,0,0,0,0,517,517,20.926647186279297,1.2055044174194336,1.2629556655883789,1,0,1,1,1
147,1542829024.0479879,initializer_geometry_reject,0,4000,4000,1277,105.83745727895464,166.40049717044735,209.52554910903143,571,624,842,842,0,0,4488.2490234375,8903.1376953125,0.33515939116477966,533,858,0,0,0,0,533,533,22.489763259887695,1.2092028856277466,1.2770819664001465,1,0,1,1,1
148,1542829024.0983336,initializer_geometry_reject,0,4000,4000,1266,105.4609546365663,166.76843461640652,209.50040345068427,568,618,850,848,0,0,4284.64599609375,9864.9638671875,0.3028101921081543,516,930,0,0,0,0,516,516,22.066017150878906,1.2090600728988647,1.2843577861785889,1,0,1,1,1
149,1542829024.1478522,initializer_geometry_reject,0,4000,4000,1240,107.05614518739401,166.77396167276049,208.64139074963691,524,593,803,802,0,0,4266.837890625,8732.3515625,0.32823875546455383,502,829,0,0,0,0,502,502,22.176847457885742,1.1914632320404053,1.2968654632568359,1,0,1,1,1
150,1542829024.200243,initializer_geometry_reject,0,4000,4000,1281,108.29960259313465,169.05230763364327,212.34890061300212,548,617,784,784,0,0,3804.1767578125,9286.9248046875,0.29059255123138428,458,880,0,0,0,0,458,458,20.931713104248047,1.2080458402633667,1.2597352266311646,1,0,1,1,1
151,1542829024.2493944,initializer_geometry_reject,0,4000,4000,1266,109.67198150373434,170.37336550517924,214.96360372999908,589,673,866,865,0,0,4378.6181640625,9538.3896484375,0.31462353467941284,521,899,0,0,0,0,521,521,23.180904388427734,1.2163010835647583,1.279790997505188,1,0,1,1,1
152,1542829024.2993429,initializer_geometry_reject,0,4000,4000,1257,109.85955027213944,170.82043186210794,217.99396227747019,591,603,759,759,0,0,3638.6962890625,9736.783203125,0.27204230427742004,432,914,0,0,0,0,432,432,12.16727352142334,1.2145369052886963,1.2615189552307129,1,0,1,1,1
153,1542829024.3483498,initializer_geometry_reject,0,4000,4000,1225,111.97279684553622,173.27927712368077,219.0332743649702,555,570,758,758,0,0,4163.5966796875,9213.9384765625,0.31123796105384827,512,872,0,0,0,0,512,512,13.075345039367676,1.2022848129272461,1.2811676263809204,1,0,1,1,1
154,1542829024.399051,initializer_geometry_reject,0,4000,4000,1210,113.41943044048263,174.1000064394662,219.11536265458179,547,628,708,708,0,0,3934.794189453125,9483.166015625,0.29324832558631897,459,889,0,0,0,0,459,459,22.132036209106445,1.2181488275527954,1.2790859937667847,1,0,1,1,1
155,1542829024.4491596,initializer_geometry_reject,0,4000,4000,1221,112.61865612308596,175.39448360261846,221.94676559167917,581,611,729,729,0,0,4278.65234375,9371.1240234375,0.31345951557159424,504,887,0,0,0,0,504,504,21.777755737304688,1.1968079805374146,1.2983194589614868,1,0,1,1,1
156,1542829024.4978671,initializer_geometry_reject,0,4000,4000,1217,112.96289929767229,175.80287944934912,221.2268552266232,522,622,663,663,0,0,4248.03857421875,8771.12109375,0.3262912929058075,492,836,0,0,0,0,492,492,21.791694641113281,1.2057956457138062,1.2935820817947388,1,0,1,1,1
157,1542829024.5480967,initializer_geometry_reject,0,4000,4000,1199,115.42552205538247,176.4170149307181,221.66697886642211,503,596,708,706,0,0,4004.05615234375,8635.533203125,0.31678688526153564,479,818,0,0,0,0,479,479,21.911525726318359,1.2034914493560791,1.2902600765228271,1,0,1,1,1
158,1542829024.5985603,initializer_geometry_reject,0,4000,4000,1156,114.88564223636098,177.21445337141682,218.98739919965186,475,566,694,694,0,0,3374.863037109375,8376.17578125,0.28719699382781982,389,793,0,0,0,0,389,389,22.208454132080078,1.2248390913009644,1.2865092754364014,1,0,1,1,1
159,1542829024.6478319,initializer_geometry_reject,0,4000,4000,1179,117.26556121591052,178.82348905690628,223.34558520440876,512,559,657,656,0,0,3914.97265625,8245.3369140625,0.32194679975509644,462,780,0,0,0,0,462,462,22.861270904541016,1.2354801893234253,1.2755305767059326,1,0,1,1,1
160,1542829024.6990669,initializer_geometry_reject,0,4000,4000,1159,117.59777608349521,180.0755242215408,224.56849976410891,511,568,719,719,0,0,3705.827392578125,8567.341796875,0.30194544792175293,426,816,0,0,0,0,426,426,22.419353485107422,1.2189944982528687,1.3033368587493896,1,0,1,1,1
161,1542829024.7478466,initializer_geometry_reject,0,4000,4000,1153,120.23674327192009,182.35527941504216,224.1429938422867,491,581,682,681,0,0,3853.122314453125,8151.94091796875,0.32095810770988464,452,774,0,0,0,0,452,452,22.737066268920898,1.2190618515014648,1.2990039587020874,1,0,1,1,1
162,1542829024.7994144,initializer_geometry_reject,0,4000,4000,1147,119.60709795963105,184.69214314283715,225.67753323536357,454,591,763,763,0,0,3159.0244140625,8399.384765625,0.2733096182346344,375,797,0,0,0,0,375,375,21.265619277954102,1.2140328884124756,1.2926764488220215,1,0,1,1,1
163,1542829024.8485823,initializer_geometry_reject,0,4000,4000,1153,121.97940146641761,183.08913516362676,229.25800576692555,461,572,654,654,0,0,3403.9091796875,8163.32666015625,0.29427161812782288,409,773,0,0,0,0,409,409,21.669219970703125,1.2130093574523926,1.3035330772399902,1,0,1,1,1
164,1542829024.899364,initializer_geometry_reject,0,4000,4000,1105,122.10010005260698,184.75452976766877,226.390175130356,444,526,701,701,0,0,3425.96484375,7869.47216796875,0.30330517888069153,403,741,0,0,0,0,403,403,21.441539764404297,1.2098898887634277,1.3094072341918945,1,0,1,1,1
165,1542829024.9514332,initializer_geometry_reject,0,4000,4000,1108,123.34151608916071,184.41831328688801,228.17872654936556,436,565,699,699,0,0,2966.8115234375,7451.78759765625,0.28476107120513916,353,713,0,0,0,0,353,353,22.411220550537109,1.2215182781219482,1.3038125038146973,1,0,1,1,1
166,1542829024.9990568,initializer_geometry_reject,0,4000,4000,1078,123.76602680602402,187.7230222586862,230.4913038630169,450,516,691,691,0,0,3243.000244140625,7418.09375,0.30419018864631653,376,691,0,0,0,0,376,376,24.333110809326172,1.2345132827758789,1.3249911069869995,1,0,1,1,1
167,1542829025.0488009,initializer_geometry_reject,0,4000,4000,1147,125.49661155695861,188.50330988787286,232.72465272501555,509,553,670,670,0,0,2894.078857421875,7312.8642578125,0.28354021906852722,346,706,0,0,0,0,346,346,21.72089958190918,1.2192462682723999,1.2904418706893921,1,0,1,1,1
168,1542829025.0981636,initializer_geometry_reject,0,4000,4000,1098,129.76405668848616,192.71154020956996,233.84878038363465,452,526,664,662,0,0,3590.339111328125,7240.24462890625,0.33150005340576172,415,678,0,0,0,0,415,415,22.83232307434082,1.220516562461853,1.3229440450668335,1,0,1,1,1
169,1542829025.1489923,initializer_geometry_reject,0,4000,4000,1085,129.46541834867486,191.96656675921781,235.70522810645701,458,548,672,672,0,0,3281.69873046875,7396.1904296875,0.30733591318130493,383,704,0,0,0,0,383,383,22.494585037231445,1.2206438779830933,1.309269905090332,1,0,1,1,1
170,1542829025.1990573,initializer_geometry_reject,0,4000,4000,1097,133.95967062159255,193.54109427708693,235.61182121407438,441,518,615,614,0,0,3422.04736328125,7863.79833984375,0.30321586132049561,405,742,0,0,0,0,405,405,22.979475021362305,1.2394745349884033,1.3050457239151001,1,0,1,1,1
171,1542829025.2478824,initializer_geometry_reject,0,4000,4000,1070,134.12531325191679,194.91480143895171,237.47925991021586,415,509,667,666,0,0,3088.325439453125,7080.296875,0.30371129512786865,363,668,0,0,0,0,363,363,21.751136779785156,1.21338951587677,1.3293536901473999,1,0,1,1,1
172,1542829025.2976084,initializer_geometry_reject,0,4000,4000,1051,134.55299967843854,197.3491071338297,239.47107600817253,419,499,640,640,0,0,2849.029541015625,7288.04931640625,0.28105035424232483,333,682,0,0,0,0,333,333,22.307147979736328,1.2495706081390381,1.2738369703292847,1,0,1,1,1
173,1542829025.3482318,initializer_geometry_reject,0,4000,4000,1043,134.44497667833051,197.0470300115376,240.64528108503174,384,482,651,651,0,0,3206.588623046875,6981.619140625,0.3147352933883667,371,660,0,0,0,0,371,371,23.930328369140625,1.2268794775009155,1.3454152345657349,1,0,1,1,1
174,1542829025.3988042,initializer_geometry_reject,0,4000,4000,1013,129.4396670385805,200.35248093230908,242.59201458464727,374,482,588,587,0,0,2648.653564453125,7219.6923828125,0.2683989405632019,316,679,0,0,0,0,316,316,23.599533081054688,1.2468913793563843,1.308809757232666,1,0,1,1,1
175,1542829025.448365,initializer_geometry_reject,0,4000,4000,1043,140.47967351858983,202.5583209347858,244.4835051010275,375,500,575,574,0,0,2926.014892578125,6967.8837890625,0.29573932290077209,342,662,0,0,0,0,342,342,22.727716445922852,1.2331738471984863,1.3112679719924927,1,0,1,1,1
176,1542829025.4981987,initializer_geometry_reject,0,4000,4000,1054,129.64139741613232,204.29521081836924,247.09132974066594,407,488,592,591,0,0,2885.323974609375,6894.2607421875,0.29503542184829712,357,655,0,0,0,0,357,357,21.545207977294922,1.2084429264068604,1.3438512086868286,1,0,1,1,1
177,1542829025.5477681,initializer_geometry_reject,0,4000,4000,1025,142.25565229506537,206.28720415268737,248.71588680332735,376,472,645,643,0,0,3076.700439453125,6729.2431640625,0.3137587308883667,368,651,0,0,0,0,368,368,24.704853057861328,1.2550326585769653,1.3135254383087158,1,0,1,1,1
178,1542829025.5995076,initializer_geometry_reject,0,4000,4000,1011,124.35924380692578,205.83233880818813,250.98597163813517,385,482,608,608,0,0,3038.342529296875,6300.77783203125,0.32533499598503113,351,598,0,0,0,0,351,351,22.976682662963867,1.2432898283004761,1.3085019588470459,1,0,1,1,1
179,1542829025.6501856,initializer_geometry_reject,0,4000,4000,999,148.24341891853157,208.28587536878135,253.07557570459662,409,476,537,537,0,0,3216.2958984375,7557.38427734375,0.29853272438049316,380,712,0,0,0,0,380,380,24.849550247192383,1.236666202545166,1.348810076713562,1,0,1,1,1
180,1542829025.6978314,initializer_geometry_reject,0,4000,4000,992,129.22317215740264,209.89250716120637,254.68121393566983,362,433,577,577,0,0,2772.90869140625,6946.4912109375,0.28529626131057739,329,659,0,0,0,0,329,329,22.45936393737793,1.2358499765396118,1.3208941221237183,1,0,1,1,1
181,1542829025.7487972,initializer_geometry_reject,0,4000,4000,1003,139.54483096328337,210.35927726054376,256.56498217678825,427,489,608,608,0,0,3001.512939453125,6953.87939453125,0.30149617791175842,350,662,0,0,0,0,350,350,24.041145324707031,1.2457069158554077,1.3314614295959473,1,0,1,1,1
182,1542829025.798485,initializer_geometry_reject,0,4000,4000,964,131.23346149978082,213.26476705483006,254.88130934932926,376,441,515,515,0,0,2823.880615234375,6793.9375,0.29360926151275635,326,642,0,0,0,0,326,326,24.913707733154297,1.252880334854126,1.3302346467971802,1,0,1,1,1
