schema_version,queue_index,run_id,allocated_at,window_id,dataset_family,sequence,window_start_s,window_end_s,arm,replay_index,algorithmic_slot,backend_replay,source_frontend_queue_index,source_run_id,source_provenance_kind,source_provenance_hash,feature_bag,feature_bag_sha256,attestation_path,attestation_sha256,expected_run_dir,expected_attempt_dir,status,method_lock_hash,backend_queue_lock_hash,outcome_boundary
isj-p07-backend-run-allocation-v1,125,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,M_xfeat_pairwise_nativeq_v1,2,b02,b02,32,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,5cbe931fca1ff1e10d5f39c63e8262a179eef66ab9bb7a17503b201c645169fb,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0013_m_attempt01/features.bag,513e9fd4a94b62a11fb36f8c5b4e94a807bf247f962b5fd413c080255be89e2f,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0013_m_attempt01/features.bag.p05-xfeat-contract.json,9afb7221a767ac7ab719a74a31ae851dd81b1befcc9b253a08d6cfed80e9ffec,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A10-0013_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_125_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,126,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,M_xfeat_pairwise_nativeq_v1,3,b03,b03,32,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,5cbe931fca1ff1e10d5f39c63e8262a179eef66ab9bb7a17503b201c645169fb,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0013_m_attempt01/features.bag,513e9fd4a94b62a11fb36f8c5b4e94a807bf247f962b5fd413c080255be89e2f,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0013_m_attempt01/features.bag.p05-xfeat-contract.json,9afb7221a767ac7ab719a74a31ae851dd81b1befcc9b253a08d6cfed80e9ffec,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A10-0013_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_126_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,127,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B1_klt_nativeq_v3,1,b01,b01,33,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,0c962d2f8e034ef9900250b9b4713374c59f3e5226adaf31d8550445714c0f88,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag,97a6c7b04fc9ea40b4de1a7984c47528a3957e91b1781e567ff97be68a6838cf,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag.quality-contract.json,0a6020635f9871ca6b4e4bf03772a0467fb049fb9ff5d0397dace46262264f7d,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_127_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,128,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B1_klt_nativeq_v3,2,b02,b02,33,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,0c962d2f8e034ef9900250b9b4713374c59f3e5226adaf31d8550445714c0f88,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag,97a6c7b04fc9ea40b4de1a7984c47528a3957e91b1781e567ff97be68a6838cf,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag.quality-contract.json,0a6020635f9871ca6b4e4bf03772a0467fb049fb9ff5d0397dace46262264f7d,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_128_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,129,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B1_klt_nativeq_v3,3,b03,b03,33,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,0c962d2f8e034ef9900250b9b4713374c59f3e5226adaf31d8550445714c0f88,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag,97a6c7b04fc9ea40b4de1a7984c47528a3957e91b1781e567ff97be68a6838cf,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01/features.bag.quality-contract.json,0a6020635f9871ca6b4e4bf03772a0467fb049fb9ff5d0397dace46262264f7d,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_129_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,130,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B0_native_vins_origin_v1,1,b01,b01,,B0_NATIVE_DATA:aqualoc_archaeology:A10:0013,B0_NATIVE_DATA_IDENTITY_V1,3f2e0481f3487a360274180d4c926da1001f22ac10756e5bc69852a33d5a5d84,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_130_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,131,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B0_native_vins_origin_v1,2,b02,b02,,B0_NATIVE_DATA:aqualoc_archaeology:A10:0013,B0_NATIVE_DATA_IDENTITY_V1,3f2e0481f3487a360274180d4c926da1001f22ac10756e5bc69852a33d5a5d84,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_131_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,132,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A10:0013,aqualoc_archaeology,A10,585.0,630.0,B0_native_vins_origin_v1,3,b03,b03,,B0_NATIVE_DATA:aqualoc_archaeology:A10:0013,B0_NATIVE_DATA_IDENTITY_V1,3f2e0481f3487a360274180d4c926da1001f22ac10756e5bc69852a33d5a5d84,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A10-0013_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_132_isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B0_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,133,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,M_xfeat_pairwise_nativeq_v1,1,b01,b01,34,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,1ddedeea9c169792afb6b5eb2d2c40f5788053f09e2b8d732f4dcafa68b3e828,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag,3eb36a505f9caeee97f1fb6f1e6aa56884c90a556e70d139fb086b64bab2a288,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag.p05-xfeat-contract.json,7ae2a5959cc958658517b47d424daade20c371ab4c4513bd4d8437e846cdd7b3,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H02-0007_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_133_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,134,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,M_xfeat_pairwise_nativeq_v1,2,b02,b02,34,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,1ddedeea9c169792afb6b5eb2d2c40f5788053f09e2b8d732f4dcafa68b3e828,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag,3eb36a505f9caeee97f1fb6f1e6aa56884c90a556e70d139fb086b64bab2a288,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag.p05-xfeat-contract.json,7ae2a5959cc958658517b47d424daade20c371ab4c4513bd4d8437e846cdd7b3,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H02-0007_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_134_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,135,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,M_xfeat_pairwise_nativeq_v1,3,b03,b03,34,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,1ddedeea9c169792afb6b5eb2d2c40f5788053f09e2b8d732f4dcafa68b3e828,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag,3eb36a505f9caeee97f1fb6f1e6aa56884c90a556e70d139fb086b64bab2a288,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01/features.bag.p05-xfeat-contract.json,7ae2a5959cc958658517b47d424daade20c371ab4c4513bd4d8437e846cdd7b3,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H02-0007_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_135_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,136,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,B0_native_vins_origin_v1,1,b01,b01,,B0_NATIVE_DATA:aqualoc_harbor:H02:0007,B0_NATIVE_DATA_IDENTITY_V1,0c4137b44902358a116ee959ee6bca183e898ef14e4dc7dd562afc5d331f59e2,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H02-0007_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_136_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,137,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,B0_native_vins_origin_v1,2,b02,b02,,B0_NATIVE_DATA:aqualoc_harbor:H02:0007,B0_NATIVE_DATA_IDENTITY_V1,0c4137b44902358a116ee959ee6bca183e898ef14e4dc7dd562afc5d331f59e2,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H02-0007_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_137_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,138,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,B0_native_vins_origin_v1,3,b03,b03,,B0_NATIVE_DATA:aqualoc_harbor:H02:0007,B0_NATIVE_DATA_IDENTITY_V1,0c4137b44902358a116ee959ee6bca183e898ef14e4dc7dd562afc5d331f59e2,,,,,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H02-0007_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_138_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B0_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,139,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,P_legacy_nativeq_xfeat_seedchain_v3,1,b01,b01,35,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3ca7e9cb95c6907fd19aeaa9f7622a49a4be40d7d417aa754f4490d721d16cb6,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag,73661767f2acb42b07582adf0ee6cec1f2ea21117c3056065d0d68291addb0bc,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,8dd2626f792e018e9ac5174dcb5048a90864171b65594543ac27daebec88ae94,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H02-0007_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_139_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,140,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,35,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3ca7e9cb95c6907fd19aeaa9f7622a49a4be40d7d417aa754f4490d721d16cb6,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag,73661767f2acb42b07582adf0ee6cec1f2ea21117c3056065d0d68291addb0bc,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,8dd2626f792e018e9ac5174dcb5048a90864171b65594543ac27daebec88ae94,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H02-0007_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_140_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,141,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,35,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,3ca7e9cb95c6907fd19aeaa9f7622a49a4be40d7d417aa754f4490d721d16cb6,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag,73661767f2acb42b07582adf0ee6cec1f2ea21117c3056065d0d68291addb0bc,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,8dd2626f792e018e9ac5174dcb5048a90864171b65594543ac27daebec88ae94,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H02-0007_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_141_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,142,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,B1_klt_nativeq_v3,1,b01,b01,36,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,c0031bb83d486256b68a9193c083c33253d6379f52521122700967db8b4dd61a,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_b1_attempt01/features.bag,73661767f2acb42b07582adf0ee6cec1f2ea21117c3056065d0d68291addb0bc,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_b1_attempt01/features.bag.quality-contract.json,85e9750d0409c6c939ffee53ce1b6d43b5165987a0f510bf243759178f8fe9fe,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H02-0007_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_142_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,143,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H02:0007,aqualoc_harbor,H02,315.0,360.0,B1_klt_nativeq_v3,2,b02,b02,36,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,c0031bb83d486256b68a9193c083c33253d6379f52521122700967db8b4dd61a,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_b1_attempt01/features.bag,73661767f2acb42b07582adf0ee6cec1f2ea21117c3056065d0d68291addb0bc,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_b1_attempt01/features.bag.quality-contract.json,85e9750d0409c6c939ffee53ce1b6d43b5165987a0f510bf243759178f8fe9fe,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H02-0007_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_143_isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
