schema_version,queue_index,assignment_rank,pattern_id,arm_order_position,replay_index,algorithmic_slot,run_id,window_id,dataset_family,data_domain,sequence,window_start_s,window_end_s,runner_start,runner_end_or_duration,runner_unit,runner_mode,runner_method,runner_every_n,runner_tag,texture_stratum,selection_tier,arm,arm_role,applicability,source_frontend_queue_index,source_d_slot_index,source_run_id,source_provenance_kind,source_provenance_hash,feature_bag,feature_bag_sha256,attestation_path,attestation_sha256,input_audit_path,input_audit_sha256,replay_argv_json,replay_argv_sha256,expected_run_dir,expected_attempt_dir,evaluator_profile_id,estimated_output_bytes,status,method_lock_hash,environment_manifest_sha256,evaluator_protocol_sha256,evaluator_implementation_sha256,failure_taxonomy_sha256,capacity_policy,outcome_boundary
isj-p07-backend-replay-queue-v1,106,9,0,4,1,b01,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b01_20260808T035400Z,aqualoc_harbor:H01:0000,aqualoc_harbor,AQUALOC harbor,H01,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H01-0000_p_b01_20260808T035400Z,normal,STRICT_NORMAL,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,27,,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,ad41ec2fdb47d18fa2606c0e9262222297132209fd448405b263f30457315fea,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,646ef151414c219c0f1d8e139c7958d35f9af227524740fef4a33b5a6108cb43,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_027_isj_p07_aqualoc_harbor_h01_0000_p_attempt01/audit_v3.json,c2fd03c9e7305b1711b129845a9f5b3abcddca348483c50b9859ae1af5ded166,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""106"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",0bafa0f41788316c10b612c72bc3f5b2a635181635868d907852dbd102f4aada,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H01-0000_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_106_isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,107,9,0,4,2,b02,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b02_20260808T035400Z,aqualoc_harbor:H01:0000,aqualoc_harbor,AQUALOC harbor,H01,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H01-0000_p_b02_20260808T035400Z,normal,STRICT_NORMAL,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,27,,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,ad41ec2fdb47d18fa2606c0e9262222297132209fd448405b263f30457315fea,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,646ef151414c219c0f1d8e139c7958d35f9af227524740fef4a33b5a6108cb43,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_027_isj_p07_aqualoc_harbor_h01_0000_p_attempt01/audit_v3.json,c2fd03c9e7305b1711b129845a9f5b3abcddca348483c50b9859ae1af5ded166,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""107"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",64738c092a11eaaafb930f3b14599cbcc3b00a04ffb69e6ac0c0fb48c94abfee,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H01-0000_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_107_isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,108,9,0,4,3,b03,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b03_20260808T035400Z,aqualoc_harbor:H01:0000,aqualoc_harbor,AQUALOC harbor,H01,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H01-0000_p_b03_20260808T035400Z,normal,STRICT_NORMAL,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,27,,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,ad41ec2fdb47d18fa2606c0e9262222297132209fd448405b263f30457315fea,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,646ef151414c219c0f1d8e139c7958d35f9af227524740fef4a33b5a6108cb43,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_027_isj_p07_aqualoc_harbor_h01_0000_p_attempt01/audit_v3.json,c2fd03c9e7305b1711b129845a9f5b3abcddca348483c50b9859ae1af5ded166,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""108"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",34cc1cde537d328022662379dbb386de8541aeba23bf1cb5e1b0831d2f358c53,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H01-0000_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_108_isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,109,10,1,1,1,b01,isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b01_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_b1_b01_20260808T035400Z,low,ABSOLUTE_LOW,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,28,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_B1_f0_b00_20260806T084500Z,AUDITOR_ONLY_CORRECTION_CLOSEOUT_V1,19d53f4dcad2694b600cc6d473c18ae1b0f886865bc1191cc70e4aef8ef0106f,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag.quality-contract.json,5eef57142a94cef67206bfe1fb5f36134fafacfbc2a3197a8461389d363a60a1,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_028_isj_p07_afrl_bus_outside_0001_b1_attempt01/audit_v4.json,ae38adfc2a065132ba1777ace72f8d439648f743923b36cc6989428dbd08aea5,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""109"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",a183a1a890d859480db8d41c8aae60127eb167a0b48b8c3b7a48912e69ae5fb3,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_109_isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,110,10,1,1,2,b02,isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b02_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_b1_b02_20260808T035400Z,low,ABSOLUTE_LOW,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,28,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_B1_f0_b00_20260806T084500Z,AUDITOR_ONLY_CORRECTION_CLOSEOUT_V1,19d53f4dcad2694b600cc6d473c18ae1b0f886865bc1191cc70e4aef8ef0106f,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag.quality-contract.json,5eef57142a94cef67206bfe1fb5f36134fafacfbc2a3197a8461389d363a60a1,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_028_isj_p07_afrl_bus_outside_0001_b1_attempt01/audit_v4.json,ae38adfc2a065132ba1777ace72f8d439648f743923b36cc6989428dbd08aea5,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""110"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",600721e25671a2fe69e5a2d542990762d85870691c5e76650313118713b59891,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_110_isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,111,10,1,1,3,b03,isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b03_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_b1_b03_20260808T035400Z,low,ABSOLUTE_LOW,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,28,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_B1_f0_b00_20260806T084500Z,AUDITOR_ONLY_CORRECTION_CLOSEOUT_V1,19d53f4dcad2694b600cc6d473c18ae1b0f886865bc1191cc70e4aef8ef0106f,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01/features.bag.quality-contract.json,5eef57142a94cef67206bfe1fb5f36134fafacfbc2a3197a8461389d363a60a1,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_028_isj_p07_afrl_bus_outside_0001_b1_attempt01/audit_v4.json,ae38adfc2a065132ba1777ace72f8d439648f743923b36cc6989428dbd08aea5,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""111"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",6af736b53aa61b1f7a8d39920db6f518fa12b83d6885cedea448327d60269585,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_111_isj-nativeq-v3_P07_afrl-bus_outside_45-45_B1_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,112,10,1,2,1,b01,isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b01_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_p_b01_20260808T035400Z,low,ABSOLUTE_LOW,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,29,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,89569d4f748f68b577330fc912a3dc1d446b034b458fd555c931729b7fad7e95,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,024b7a6fd56b2c39c959823172178b682016d5580135318993e00ac24f6b8121,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_029_isj_p07_afrl_bus_outside_0001_p_attempt01/audit_v4.json,046df147414eb687c5fbb3b626c0d3d64a64a9e3e237c1efb9a19647dee5ba3e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""112"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",7a3a00cce6bdd3d16c2e9fb09d18e25ada34a974bb8d0a45c84180ec2e0f7087,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_112_isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,113,10,1,2,2,b02,isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b02_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_p_b02_20260808T035400Z,low,ABSOLUTE_LOW,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,29,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,89569d4f748f68b577330fc912a3dc1d446b034b458fd555c931729b7fad7e95,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,024b7a6fd56b2c39c959823172178b682016d5580135318993e00ac24f6b8121,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_029_isj_p07_afrl_bus_outside_0001_p_attempt01/audit_v4.json,046df147414eb687c5fbb3b626c0d3d64a64a9e3e237c1efb9a19647dee5ba3e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""113"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",b97d468865cc48fe92bc435b2e5d2df8f5ca5405797620c8aa0fd8d5315f9d63,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_113_isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,114,10,1,2,3,b03,isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b03_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,external,klt,2,p07_backend_afrl-bus_outside-0001_p_b03_20260808T035400Z,low,ABSOLUTE_LOW,P_legacy_nativeq_xfeat_seedchain_v3,proposed_gated_persistent_frontend,REQUIRED,29,,isj-nativeq-v3_P07_afrl-bus_outside_45-90_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,89569d4f748f68b577330fc912a3dc1d446b034b458fd555c931729b7fad7e95,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag,6c929c3f172fa908cafc7f25b6e72f8ef960ab9b4a70fe1eea0571d89e7aadab,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,024b7a6fd56b2c39c959823172178b682016d5580135318993e00ac24f6b8121,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_029_isj_p07_afrl_bus_outside_0001_p_attempt01/audit_v4.json,046df147414eb687c5fbb3b626c0d3d64a64a9e3e237c1efb9a19647dee5ba3e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""114"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",be3950f583c163e4878e5568ebc5017874afa64291e0e96ca3dffa5201bffbad,logs/afrl_cave_v31/external_klt_every2_p07_backend_afrl-bus_outside-0001_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_114_isj-nativeq-v3_P07_afrl-bus_outside_45-45_P_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,115,10,1,3,1,b01,isj-nativeq-v3_P07_afrl-bus_outside_45-45_B0_f0_b01_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,origin,klt,2,p07_backend_afrl-bus_outside-0001_b0_b01_20260808T035400Z,low,ABSOLUTE_LOW,B0_native_vins_origin_v1,native_vins_reference,REQUIRED,,,B0_NATIVE_DATA:afrl:bus_outside:0001,B0_NATIVE_DATA_IDENTITY_V1,0a7cf552953d267a20d292b782f2c817416d3e9957059df80a9301ae40c13858,,,,,,,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""115"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",7e9f211ab10fa514834c9c1b6d1ee8938029efa817ab48a1356950b2a64b2f6b,logs/afrl_cave_v31/origin_klt_every2_p07_backend_afrl-bus_outside-0001_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_115_isj-nativeq-v3_P07_afrl-bus_outside_45-45_B0_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,116,10,1,3,2,b02,isj-nativeq-v3_P07_afrl-bus_outside_45-45_B0_f0_b02_20260808T035400Z,afrl:bus_outside:0001,afrl,AFRL stereo VI,bus_outside,45.0,90.0,45,45,second,origin,klt,2,p07_backend_afrl-bus_outside-0001_b0_b02_20260808T035400Z,low,ABSOLUTE_LOW,B0_native_vins_origin_v1,native_vins_reference,REQUIRED,,,B0_NATIVE_DATA:afrl:bus_outside:0001,B0_NATIVE_DATA_IDENTITY_V1,0a7cf552953d267a20d292b782f2c817416d3e9957059df80a9301ae40c13858,,,,,,,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""116"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",a6e1450f2c8df3f36d1a9a1086bf557903129697362c99171128cfdb1d5bcf23,logs/afrl_cave_v31/origin_klt_every2_p07_backend_afrl-bus_outside-0001_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_116_isj-nativeq-v3_P07_afrl-bus_outside_45-45_B0_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:afrl,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
