sequence_id,repeat,arm,query_id,query_time_s,candidate_id,candidate_time_s,rank,score,score_gate,selected_for_geometry,geometry_status,correctness,temporal_gap_s,verification_s,tx,ty,tz,qw,qx,qy,qz,yaw_deg
bus_outside,3,C,995,1494876694.7929301,903,1494876659.3978121,1,0.0097968739878501708,0,0,NOT_SELECTED,Unknown,35.39511799812317,,,,,,,,,
bus_outside,3,C,995,1494876694.7929301,901,1494876659.0794003,2,0.0097721020889166999,0,0,NOT_SELECTED,Unknown,35.71352982521057,,,,,,,,,
bus_outside,3,C,995,1494876694.7929301,596,1494876596.2730489,3,0.0093221406052530348,0,0,NOT_SELECTED,Unknown,98.51988124847412,,,,,,,,,
bus_outside,3,C,995,1494876694.7929301,600,1494876596.9093902,4,0.0093221406052530348,0,0,NOT_SELECTED,Unknown,97.88353991508484,,,,,,,,,
bus_outside,3,C,996,1494876695.2705164,596,1494876596.2730489,1,0.0097940867445791054,0,0,NOT_SELECTED,Unknown,98.99746751785278,,,,,,,,,
bus_outside,3,C,996,1494876695.2705164,589,1494876595.1574311,2,0.0097183162354955756,0,0,NOT_SELECTED,Unknown,100.11308526992798,,,,,,,,,
bus_outside,3,C,996,1494876695.2705164,892,1494876656.8470018,3,0.0091682159823436409,0,0,NOT_SELECTED,Unknown,38.42351460456848,,,,,,,,,
bus_outside,3,C,996,1494876695.2705164,606,1494876597.8658483,4,0.0087633988483768466,0,0,NOT_SELECTED,Unknown,97.40466809272766,,,,,,,,,
bus_outside,3,C,997,1494876695.5909655,589,1494876595.1574311,1,0.019516719640836701,0,0,NOT_SELECTED,Unknown,100.4335343837738,,,,,,,,,
bus_outside,3,C,997,1494876695.5909655,596,1494876596.2730489,2,0.018739390151625922,0,0,NOT_SELECTED,Unknown,99.31791663169861,,,,,,,,,
bus_outside,3,C,997,1494876695.5909655,602,1494876597.2275338,3,0.015195435624305156,0,0,NOT_SELECTED,Unknown,98.36343169212341,,,,,,,,,
bus_outside,3,C,997,1494876695.5909655,606,1494876597.8658483,4,0.014272331504260936,0,0,NOT_SELECTED,Unknown,97.72511720657349,,,,,,,,,
bus_outside,3,C,998,1494876695.9092419,600,1494876596.9093902,1,0.015316127047786461,0,0,NOT_SELECTED,Unknown,98.9998517036438,,,,,,,,,
bus_outside,3,C,998,1494876695.9092419,602,1494876597.2275338,2,0.01307478707554827,0,0,NOT_SELECTED,Unknown,98.68170809745789,,,,,,,,,
bus_outside,3,C,998,1494876695.9092419,603,1494876597.3886361,3,0.012955702673408152,0,0,NOT_SELECTED,Unknown,98.52060580253601,,,,,,,,,
bus_outside,3,C,998,1494876695.9092419,596,1494876596.2730489,4,0.012441810404988879,0,0,NOT_SELECTED,Unknown,99.63619303703308,,,,,,,,,
bus_outside,3,C,999,1494876697.3431933,605,1494876597.7067578,1,0.030804973175451986,0,0,NOT_SELECTED,Unknown,99.63643550872803,,,,,,,,,
bus_outside,3,C,999,1494876697.3431933,590,1494876595.3165171,2,0.029124605365326055,0,0,NOT_SELECTED,Unknown,102.02667617797852,,,,,,,,,
bus_outside,3,C,999,1494876697.3431933,604,1494876597.5477009,3,0.026033517809482459,0,0,NOT_SELECTED,Unknown,99.79549241065979,,,,,,,,,
bus_outside,3,C,999,1494876697.3431933,588,1494876594.9983149,4,0.021056597309176688,0,0,NOT_SELECTED,Unknown,102.34487843513489,,,,,,,,,
bus_outside,3,C,1000,1494876697.6614363,607,1494876598.0249343,1,0.030550159310097538,0,0,NOT_SELECTED,Unknown,99.6365020275116,,,,,,,,,
bus_outside,3,C,1000,1494876697.6614363,600,1494876596.9093902,2,0.028047796825544601,0,0,NOT_SELECTED,Unknown,100.75204610824585,,,,,,,,,
bus_outside,3,C,1000,1494876697.6614363,604,1494876597.5477009,3,0.025126671832277452,0,0,NOT_SELECTED,Unknown,100.11373543739319,,,,,,,,,
bus_outside,3,C,1000,1494876697.6614363,594,1494876595.9528365,4,0.023684616895778707,0,0,NOT_SELECTED,Unknown,101.70859980583191,,,,,,,,,
bus_outside,3,C,1001,1494876697.9796622,594,1494876595.9528365,1,0.024672567871409513,0,0,NOT_SELECTED,Unknown,102.02682566642761,,,,,,,,,
bus_outside,3,C,1001,1494876697.9796622,589,1494876595.1574311,2,0.023126992365554735,0,0,NOT_SELECTED,Unknown,102.82223105430603,,,,,,,,,
bus_outside,3,C,1001,1494876697.9796622,597,1494876596.4321263,3,0.015661257080543518,0,0,NOT_SELECTED,Unknown,101.54753589630127,,,,,,,,,
bus_outside,3,C,1001,1494876697.9796622,604,1494876597.5477009,4,0.015490938953094335,0,0,NOT_SELECTED,Unknown,100.43196129798889,,,,,,,,,
bus_outside,3,C,1002,1494876700.210016,604,1494876597.5477009,1,0.03280632561048568,0,0,NOT_SELECTED,Unknown,102.66231513023376,,,,,,,,,
bus_outside,3,C,1002,1494876700.210016,594,1494876595.9528365,2,0.022461969853137347,0,0,NOT_SELECTED,Unknown,104.25717949867249,,,,,,,,,
bus_outside,3,C,1002,1494876700.210016,600,1494876596.9093902,3,0.021181507826249071,0,0,NOT_SELECTED,Unknown,103.30062580108643,,,,,,,,,
bus_outside,3,C,1002,1494876700.210016,607,1494876598.0249343,4,0.018420344222008386,0,0,NOT_SELECTED,Unknown,102.18508172035217,,,,,,,,,
bus_outside,3,C,1003,1494876700.3691819,479,1494876574.5947869,1,0.02316786050477157,0,0,NOT_SELECTED,Unknown,125.77439498901367,,,,,,,,,
bus_outside,3,C,1003,1494876700.3691819,604,1494876597.5477009,2,0.018101214942780178,0,0,NOT_SELECTED,Unknown,102.82148098945618,,,,,,,,,
bus_outside,3,C,1003,1494876700.3691819,591,1494876595.4756021,3,0.015032668436172876,0,0,NOT_SELECTED,Unknown,104.8935797214508,,,,,,,,,
bus_outside,3,C,1003,1494876700.3691819,607,1494876598.0249343,4,0.014986928405874976,0,0,NOT_SELECTED,Unknown,102.34424757957458,,,,,,,,,
bus_outside,3,C,1004,1494876701.485353,594,1494876595.9528365,1,0.023154495362768562,0,0,NOT_SELECTED,Unknown,105.53251647949219,,,,,,,,,
bus_outside,3,C,1004,1494876701.485353,595,1494876596.1139746,2,0.022331928986721608,0,0,NOT_SELECTED,Unknown,105.37137842178345,,,,,,,,,
bus_outside,3,C,1004,1494876701.485353,604,1494876597.5477009,3,0.021735113814724809,0,0,NOT_SELECTED,Unknown,103.93765211105347,,,,,,,,,
bus_outside,3,C,1004,1494876701.485353,600,1494876596.9093902,4,0.020845772375033191,0,0,NOT_SELECTED,Unknown,104.57596278190613,,,,,,,,,
bus_outside,3,C,1005,1494876701.9648221,607,1494876598.0249343,1,0.020382533756012858,0,0,NOT_SELECTED,Unknown,103.9398877620697,,,,,,,,,
bus_outside,3,C,1005,1494876701.9648221,595,1494876596.1139746,2,0.016926631427355197,0,0,NOT_SELECTED,Unknown,105.85084748268127,,,,,,,,,
bus_outside,3,C,1005,1494876701.9648221,479,1494876574.5947869,3,0.016760082342932435,0,0,NOT_SELECTED,Unknown,127.37003517150879,,,,,,,,,
bus_outside,3,C,1005,1494876701.9648221,898,1494876658.281179,4,0.015085401512449158,0,0,NOT_SELECTED,Unknown,43.683643102645874,,,,,,,,,
bus_outside,3,C,1006,1494876702.2830465,607,1494876598.0249343,1,0.022094001282727767,0,0,NOT_SELECTED,Unknown,104.25811219215393,,,,,,,,,
bus_outside,3,C,1006,1494876702.2830465,594,1494876595.9528365,2,0.020914924826668381,0,0,NOT_SELECTED,Unknown,106.33020997047424,,,,,,,,,
bus_outside,3,C,1006,1494876702.2830465,604,1494876597.5477009,3,0.018266394815010859,0,0,NOT_SELECTED,Unknown,104.73534560203552,,,,,,,,,
bus_outside,3,C,1006,1494876702.2830465,591,1494876595.4756021,4,0.018242792068123778,0,0,NOT_SELECTED,Unknown,106.80744433403015,,,,,,,,,
bus_outside,3,C,1007,1494876702.4422169,607,1494876598.0249343,1,0.035267083744693346,0,0,NOT_SELECTED,Unknown,104.41728258132935,,,,,,,,,
bus_outside,3,C,1007,1494876702.4422169,802,1494876632.4499223,2,0.027696517804979399,0,0,NOT_SELECTED,Unknown,69.99229454994202,,,,,,,,,
bus_outside,3,C,1007,1494876702.4422169,594,1494876595.9528365,3,0.027487624818061784,0,0,NOT_SELECTED,Unknown,106.48938035964966,,,,,,,,,
bus_outside,3,C,1007,1494876702.4422169,604,1494876597.5477009,4,0.020133411219522564,0,0,NOT_SELECTED,Unknown,104.89451599121094,,,,,,,,,
bus_outside,3,C,1008,1494876702.6013813,604,1494876597.5477009,1,0.034520089237303285,0,0,NOT_SELECTED,Unknown,105.05368041992188,,,,,,,,,
bus_outside,3,C,1008,1494876702.6013813,601,1494876597.0684545,2,0.030223024513587386,0,0,NOT_SELECTED,Unknown,105.53292679786682,,,,,,,,,
bus_outside,3,C,1008,1494876702.6013813,600,1494876596.9093902,3,0.026369062610348215,0,0,NOT_SELECTED,Unknown,105.69199109077454,,,,,,,,,
bus_outside,3,C,1008,1494876702.6013813,607,1494876598.0249343,4,0.024074714933023968,0,0,NOT_SELECTED,Unknown,104.57644701004028,,,,,,,,,
bus_outside,3,C,1009,1494876702.7605252,582,1494876594.0420382,1,0.03005094945749294,0,0,NOT_SELECTED,Unknown,108.71848702430725,,,,,,,,,
bus_outside,3,C,1009,1494876702.7605252,580,1494876593.7240288,2,0.024899548637794353,0,0,NOT_SELECTED,Unknown,109.03649640083313,,,,,,,,,
bus_outside,3,C,1009,1494876702.7605252,590,1494876595.3165171,3,0.024253070719497165,0,0,NOT_SELECTED,Unknown,107.44400811195374,,,,,,,,,
bus_outside,3,C,1009,1494876702.7605252,477,1494876572.9997416,4,0.024127002972176882,0,0,NOT_SELECTED,Unknown,129.76078367233276,,,,,,,,,
bus_outside,3,C,1010,1494876702.9197216,607,1494876598.0249343,1,0.033296929981894874,0,0,NOT_SELECTED,Unknown,104.89478731155396,,,,,,,,,
bus_outside,3,C,1010,1494876702.9197216,614,1494876599.1403413,2,0.032281077912749138,0,0,NOT_SELECTED,Unknown,103.77938032150269,,,,,,,,,
bus_outside,3,C,1010,1494876702.9197216,498,1494876580.6523569,3,0.026309536165899549,0,0,NOT_SELECTED,Unknown,122.2673647403717,,,,,,,,,
bus_outside,3,C,1010,1494876702.9197216,606,1494876597.8658483,4,0.024401101812542111,0,0,NOT_SELECTED,Unknown,105.05387330055237,,,,,,,,,
bus_outside,3,C,1011,1494876703.0788417,481,1494876575.0722678,1,0.011839877498695502,0,0,NOT_SELECTED,Unknown,128.00657391548157,,,,,,,,,
bus_outside,3,C,1011,1494876703.0788417,606,1494876597.8658483,2,0.010260452630996328,0,0,NOT_SELECTED,Unknown,105.21299338340759,,,,,,,,,
bus_outside,3,C,1011,1494876703.0788417,492,1494876579.6970353,3,0.0098486715712275442,0,0,NOT_SELECTED,Unknown,123.38180637359619,,,,,,,,,
bus_outside,3,C,1011,1494876703.0788417,493,1494876579.8562312,4,0.0098486715712275408,0,0,NOT_SELECTED,Unknown,123.22261047363281,,,,,,,,,
bus_outside,3,C,1012,1494876703.2399805,601,1494876597.0684545,1,0.027125574887483794,0,0,NOT_SELECTED,Unknown,106.1715259552002,,,,,,,,,
bus_outside,3,C,1012,1494876703.2399805,607,1494876598.0249343,2,0.018383075896147759,0,0,NOT_SELECTED,Unknown,105.21504616737366,,,,,,,,,
bus_outside,3,C,1012,1494876703.2399805,802,1494876632.4499223,3,0.017585335117492457,0,0,NOT_SELECTED,Unknown,70.79005813598633,,,,,,,,,
bus_outside,3,C,1012,1494876703.2399805,600,1494876596.9093902,4,0.015304478211594785,0,0,NOT_SELECTED,Unknown,106.33059024810791,,,,,,,,,
bus_outside,3,C,1013,1494876703.876575,898,1494876658.281179,1,0.0093340530521716092,0,0,NOT_SELECTED,Unknown,45.59539604187012,,,,,,,,,
bus_outside,3,C,1013,1494876703.876575,487,1494876576.8253746,2,0.0092559383094164352,0,0,NOT_SELECTED,Unknown,127.05120038986206,,,,,,,,,
bus_outside,3,C,1013,1494876703.876575,904,1494876659.5570171,3,0.0088563726649121578,0,0,NOT_SELECTED,Unknown,44.319557905197144,,,,,,,,,
bus_outside,3,C,1013,1494876703.876575,496,1494876580.3339279,4,0.0086959159526897659,0,0,NOT_SELECTED,Unknown,123.54264712333679,,,,,,,,,
bus_outside,3,C,1014,1494876704.0357301,604,1494876597.5477009,1,0.013838333833302942,0,0,NOT_SELECTED,Unknown,106.48802924156189,,,,,,,,,
bus_outside,3,C,1014,1494876704.0357301,603,1494876597.3886361,2,0.013470128663801361,0,0,NOT_SELECTED,Unknown,106.64709401130676,,,,,,,,,
bus_outside,3,C,1014,1494876704.0357301,950,1494876672.6328044,3,0.010435936459405881,0,0,NOT_SELECTED,Unknown,31.402925729751587,,,,,,,,,
bus_outside,3,C,1014,1494876704.0357301,592,1494876595.6346674,4,0.0094477565670805803,0,0,NOT_SELECTED,Unknown,108.40106272697449,,,,,,,,,
bus_outside,3,C,1015,1494876704.3539772,925,1494876666.7312739,1,0.010003032564182005,0,0,NOT_SELECTED,Unknown,37.622703313827515,,,,,,,,,
bus_outside,3,C,1015,1494876704.3539772,963,1494876677.4147685,2,0.0098453905563346822,0,0,NOT_SELECTED,Unknown,26.93920874595642,,,,,,,,,
bus_outside,3,C,1015,1494876704.3539772,953,1494876673.110585,3,0.0082589738228096114,0,0,NOT_SELECTED,Unknown,31.2433922290802,,,,,,,,,
bus_outside,3,C,1015,1494876704.3539772,907,1494876660.9911745,4,0.0078210206349535669,0,0,NOT_SELECTED,Unknown,43.36280274391174,,,,,,,,,
bus_outside,3,C,1016,1494876706.1085474,907,1494876660.9911745,1,0.0093535721096710128,0,0,NOT_SELECTED,Unknown,45.11737298965454,,,,,,,,,
bus_outside,3,C,1016,1494876706.1085474,922,1494876666.2537613,2,0.0082730122383658858,0,0,NOT_SELECTED,Unknown,39.85478615760803,,,,,,,,,
bus_outside,3,C,1016,1494876706.1085474,960,1494876675.5025034,3,0.0079553116767860001,0,0,NOT_SELECTED,Unknown,30.606044054031372,,,,,,,,,
bus_outside,3,C,1016,1494876706.1085474,965,1494876678.5315313,4,0.007284119046017553,0,0,NOT_SELECTED,Unknown,27.5770161151886,,,,,,,,,
bus_outside,3,C,1017,1494876707.701797,959,1494876674.8638523,1,0.014353922950638311,0,0,NOT_SELECTED,Unknown,32.837944746017456,,,,,,,,,
bus_outside,3,C,1017,1494876707.701797,916,1494876665.2966731,2,0.0092548633082966975,0,0,NOT_SELECTED,Unknown,42.4051239490509,,,,,,,,,
bus_outside,3,C,1017,1494876707.701797,468,1494876570.4515588,3,0.0088428211422038674,0,0,NOT_SELECTED,Unknown,137.25023818016052,,,,,,,,,
bus_outside,3,C,1017,1494876707.701797,919,1494876665.7741795,4,0.0084734088247445296,0,0,NOT_SELECTED,Unknown,41.92761754989624,,,,,,,,,
bus_outside,3,C,1018,1494876708.8178499,911,1494876663.2233574,1,0.011742499795931911,0,0,NOT_SELECTED,Unknown,45.59449243545532,,,,,,,,,
bus_outside,3,C,1018,1494876708.8178499,915,1494876664.9782827,2,0.0091359930168694609,0,0,NOT_SELECTED,Unknown,43.83956718444824,,,,,,,,,
bus_outside,3,C,1018,1494876708.8178499,914,1494876664.4986713,3,0.0087624693447132113,0,0,NOT_SELECTED,Unknown,44.31917858123779,,,,,,,,,
bus_outside,3,C,1018,1494876708.8178499,912,1494876663.5416665,4,0.0082431367995227465,0,0,NOT_SELECTED,Unknown,45.27618336677551,,,,,,,,,
bus_outside,3,C,1019,1494876709.2951386,958,1494876674.2271636,1,0.011258739823727095,0,0,NOT_SELECTED,Unknown,35.06797504425049,,,,,,,,,
bus_outside,3,C,1019,1494876709.2951386,915,1494876664.9782827,2,0.0099971690009658248,0,0,NOT_SELECTED,Unknown,44.316855907440186,,,,,,,,,
bus_outside,3,C,1019,1494876709.2951386,910,1494876662.9050534,3,0.0095595858097339368,0,0,NOT_SELECTED,Unknown,46.390085220336914,,,,,,,,,
bus_outside,3,C,1019,1494876709.2951386,909,1494876662.586761,4,0.0088203678033319018,0,0,NOT_SELECTED,Unknown,46.70837759971619,,,,,,,,,
bus_outside,3,C,1020,1494876709.4542501,905,1494876659.8773005,1,0.01163753982544111,0,0,NOT_SELECTED,Unknown,49.57694959640503,,,,,,,,,
bus_outside,3,C,1020,1494876709.4542501,959,1494876674.8638523,2,0.010687221642339094,0,0,NOT_SELECTED,Unknown,34.59039783477783,,,,,,,,,
bus_outside,3,C,1020,1494876709.4542501,911,1494876663.2233574,3,0.010588690704556059,0,0,NOT_SELECTED,Unknown,46.23089265823364,,,,,,,,,
bus_outside,3,C,1020,1494876709.4542501,908,1494876661.948102,4,0.010549973907726225,0,0,NOT_SELECTED,Unknown,47.50614809989929,,,,,,,,,
bus_outside,3,C,1021,1494876709.774348,959,1494876674.8638523,1,0.0094435856530342924,0,0,NOT_SELECTED,Unknown,34.91049575805664,,,,,,,,,
bus_outside,3,C,1021,1494876709.774348,912,1494876663.5416665,2,0.007735668190592777,0,0,NOT_SELECTED,Unknown,46.23268151283264,,,,,,,,,
bus_outside,3,C,1021,1494876709.774348,908,1494876661.948102,3,0.0075060664233806201,0,0,NOT_SELECTED,Unknown,47.8262460231781,,,,,,,,,
bus_outside,3,C,1021,1494876709.774348,957,1494876674.0679712,4,0.0071506133541953312,0,0,NOT_SELECTED,Unknown,35.706376791000366,,,,,,,,,
bus_outside,3,C,1022,1494876710.569663,959,1494876674.8638523,1,0.0096485478591536097,0,0,NOT_SELECTED,Unknown,35.70581078529358,,,,,,,,,
bus_outside,3,C,1022,1494876710.569663,914,1494876664.4986713,2,0.0076765488420811219,0,0,NOT_SELECTED,Unknown,46.07099175453186,,,,,,,,,
bus_outside,3,C,1022,1494876710.569663,957,1494876674.0679712,3,0.0071578324782573914,0,0,NOT_SELECTED,Unknown,36.501691818237305,,,,,,,,,
bus_outside,3,C,1022,1494876710.569663,965,1494876678.5315313,4,0.0069753085374843248,0,0,NOT_SELECTED,Unknown,32.03813171386719,,,,,,,,,
bus_outside,3,C,1023,1494876711.2080719,957,1494876674.0679712,1,0.008295796468421518,0,0,NOT_SELECTED,Unknown,37.140100717544556,,,,,,,,,
bus_outside,3,C,1023,1494876711.2080719,922,1494876666.2537613,2,0.0074228795775399268,0,0,NOT_SELECTED,Unknown,44.95431065559387,,,,,,,,,
bus_outside,3,C,1023,1494876711.2080719,970,1494876682.9992957,3,0.007126369319654431,0,0,NOT_SELECTED,Unknown,28.208776235580444,,,,,,,,,
bus_outside,3,C,1023,1494876711.2080719,958,1494876674.2271636,4,0.0071003514320479855,0,0,NOT_SELECTED,Unknown,36.98090839385986,,,,,,,,,
bus_outside,3,C,1024,1494876712.1645143,912,1494876663.5416665,1,0.0092392392103803414,0,0,NOT_SELECTED,Unknown,48.62284779548645,,,,,,,,,
bus_outside,3,C,1024,1494876712.1645143,914,1494876664.4986713,2,0.0089928135171654742,0,0,NOT_SELECTED,Unknown,47.66584300994873,,,,,,,,,
bus_outside,3,C,1024,1494876712.1645143,957,1494876674.0679712,3,0.0084828517377470453,0,0,NOT_SELECTED,Unknown,38.096543073654175,,,,,,,,,
bus_outside,3,C,1024,1494876712.1645143,913,1494876664.0211864,4,0.0083548630389931426,0,0,NOT_SELECTED,Unknown,48.143327951431274,,,,,,,,,
bus_outside,3,C,1025,1494876712.8007717,914,1494876664.4986713,1,0.0088883835370616084,0,0,NOT_SELECTED,Unknown,48.30210041999817,,,,,,,,,
bus_outside,3,C,1025,1494876712.8007717,959,1494876674.8638523,2,0.0088871721100208922,0,0,NOT_SELECTED,Unknown,37.93691945075989,,,,,,,,,
bus_outside,3,C,1025,1494876712.8007717,915,1494876664.9782827,3,0.0088384035695442311,0,0,NOT_SELECTED,Unknown,47.82248902320862,,,,,,,,,
bus_outside,3,C,1025,1494876712.8007717,923,1494876666.4129658,4,0.0083594889011921487,0,0,NOT_SELECTED,Unknown,46.3878059387207,,,,,,,,,
bus_outside,3,C,1026,1494876713.757184,964,1494876677.7353148,1,0.0068253796777001836,0,0,NOT_SELECTED,Unknown,36.02186918258667,,,,,,,,,
bus_outside,3,C,1026,1494876713.757184,959,1494876674.8638523,2,0.0067024368788164389,0,0,NOT_SELECTED,Unknown,38.89333176612854,,,,,,,,,
bus_outside,3,C,1026,1494876713.757184,969,1494876682.6785779,3,0.0064864178470092227,0,0,NOT_SELECTED,Unknown,31.078606128692627,,,,,,,,,
bus_outside,3,C,1026,1494876713.757184,955,1494876673.7475872,4,0.0063522484544446672,0,0,NOT_SELECTED,Unknown,40.009596824645996,,,,,,,,,
bus_outside,3,C,1027,1494876714.0753498,959,1494876674.8638523,1,0.0091684726273625668,0,0,NOT_SELECTED,Unknown,39.21149754524231,,,,,,,,,
bus_outside,3,C,1027,1494876714.0753498,587,1494876594.8392484,2,0.0071571338851251325,0,0,NOT_SELECTED,Unknown,119.23610138893127,,,,,,,,,
bus_outside,3,C,1027,1494876714.0753498,957,1494876674.0679712,3,0.0068093287091021363,0,0,NOT_SELECTED,Unknown,40.007378578186035,,,,,,,,,
bus_outside,3,C,1027,1494876714.0753498,963,1494876677.4147685,4,0.0065239428687814708,0,0,NOT_SELECTED,Unknown,36.66058135032654,,,,,,,,,
bus_outside,3,C,1028,1494876714.5525668,914,1494876664.4986713,1,0.0080852560083422946,0,0,NOT_SELECTED,Unknown,50.053895473480225,,,,,,,,,
bus_outside,3,C,1028,1494876714.5525668,959,1494876674.8638523,2,0.0076495921078905803,0,0,NOT_SELECTED,Unknown,39.68871450424194,,,,,,,,,
bus_outside,3,C,1028,1494876714.5525668,913,1494876664.0211864,3,0.0073521360104942422,0,0,NOT_SELECTED,Unknown,50.53138041496277,,,,,,,,,
bus_outside,3,C,1028,1494876714.5525668,957,1494876674.0679712,4,0.0071766584573243388,0,0,NOT_SELECTED,Unknown,40.48459553718567,,,,,,,,,
bus_outside,3,C,1029,1494876715.0318294,922,1494876666.2537613,1,0.0088429777589559347,0,0,NOT_SELECTED,Unknown,48.77806806564331,,,,,,,,,
bus_outside,3,C,1029,1494876715.0318294,959,1494876674.8638523,2,0.0070930226444301274,0,0,NOT_SELECTED,Unknown,40.16797709465027,,,,,,,,,
bus_outside,3,C,1029,1494876715.0318294,966,1494876679.64835,3,0.006799445329275176,0,0,NOT_SELECTED,Unknown,35.38347935676575,,,,,,,,,
bus_outside,3,C,1029,1494876715.0318294,908,1494876661.948102,4,0.0064298183680448753,0,0,NOT_SELECTED,Unknown,53.08372735977173,,,,,,,,,
bus_outside,3,C,1030,1494876715.6680801,914,1494876664.4986713,1,0.010229097556829769,0,0,NOT_SELECTED,Unknown,51.16940879821777,,,,,,,,,
bus_outside,3,C,1030,1494876715.6680801,957,1494876674.0679712,2,0.0086869760656074074,0,0,NOT_SELECTED,Unknown,41.60010886192322,,,,,,,,,
bus_outside,3,C,1030,1494876715.6680801,974,1494876684.9123311,3,0.0084659511898479266,0,0,NOT_SELECTED,Unknown,30.755748987197876,,,,,,,,,
bus_outside,3,C,1030,1494876715.6680801,913,1494876664.0211864,4,0.0083474804152963156,0,0,NOT_SELECTED,Unknown,51.64689373970032,,,,,,,,,
bus_outside,3,C,1031,1494876716.3064082,913,1494876664.0211864,1,0.012016721059089564,0,0,NOT_SELECTED,Unknown,52.28522181510925,,,,,,,,,
bus_outside,3,C,1031,1494876716.3064082,979,1494876686.9853649,2,0.010784749594921518,0,0,NOT_SELECTED,Unknown,29.321043252944946,,,,,,,,,
bus_outside,3,C,1031,1494876716.3064082,977,1494876686.6670928,3,0.010470737519153577,0,0,NOT_SELECTED,Unknown,29.639315366744995,,,,,,,,,
bus_outside,3,C,1031,1494876716.3064082,963,1494876677.4147685,4,0.00850642600370362,0,0,NOT_SELECTED,Unknown,38.891639709472656,,,,,,,,,
bus_outside,3,C,1032,1494876717.0221181,911,1494876663.2233574,1,0.012997832035259433,0,0,NOT_SELECTED,Unknown,53.798760652542114,,,,,,,,,
bus_outside,3,C,1032,1494876717.0221181,957,1494876674.0679712,2,0.011098511434699729,0,0,NOT_SELECTED,Unknown,42.95414686203003,,,,,,,,,
bus_outside,3,C,1032,1494876717.0221181,915,1494876664.9782827,3,0.010628914327099403,0,0,NOT_SELECTED,Unknown,52.043835401535034,,,,,,,,,
bus_outside,3,C,1032,1494876717.0221181,908,1494876661.948102,4,0.0084667568480968,0,0,NOT_SELECTED,Unknown,55.074016094207764,,,,,,,,,
bus_outside,3,C,1033,1494876717.6606398,907,1494876660.9911745,1,0.010947851691690921,0,0,NOT_SELECTED,Unknown,56.66946530342102,,,,,,,,,
bus_outside,3,C,1033,1494876717.6606398,954,1494876673.4290757,2,0.010635175586687591,0,0,NOT_SELECTED,Unknown,44.23156404495239,,,,,,,,,
bus_outside,3,C,1033,1494876717.6606398,977,1494876686.6670928,3,0.009137740232475957,0,0,NOT_SELECTED,Unknown,30.993546962738037,,,,,,,,,
bus_outside,3,C,1033,1494876717.6606398,924,1494876666.5721006,4,0.0090661007839509741,0,0,NOT_SELECTED,Unknown,51.088539123535156,,,,,,,,,
bus_outside,3,C,1034,1494876718.4561448,914,1494876664.4986713,1,0.012687859612636953,0,0,NOT_SELECTED,Unknown,53.95747351646423,,,,,,,,,
bus_outside,3,C,1034,1494876718.4561448,959,1494876674.8638523,2,0.01195401637033597,0,0,NOT_SELECTED,Unknown,43.59229254722595,,,,,,,,,
bus_outside,3,C,1034,1494876718.4561448,909,1494876662.586761,3,0.010932750749671727,0,0,NOT_SELECTED,Unknown,55.869383811950684,,,,,,,,,
bus_outside,3,C,1034,1494876718.4561448,977,1494876686.6670928,4,0.0097037137366689195,0,0,NOT_SELECTED,Unknown,31.78905200958252,,,,,,,,,
bus_outside,3,C,1035,1494876718.9355922,907,1494876660.9911745,1,0.015118035569716675,0,0,NOT_SELECTED,Unknown,57.94441771507263,,,,,,,,,
bus_outside,3,C,1035,1494876718.9355922,959,1494876674.8638523,2,0.009715820758568236,0,0,NOT_SELECTED,Unknown,44.07173991203308,,,,,,,,,
bus_outside,3,C,1035,1494876718.9355922,957,1494876674.0679712,3,0.0096833066298020066,0,0,NOT_SELECTED,Unknown,44.86762094497681,,,,,,,,,
bus_outside,3,C,1035,1494876718.9355922,963,1494876677.4147685,4,0.0088718045523095909,0,0,NOT_SELECTED,Unknown,41.52082371711731,,,,,,,,,
bus_outside,3,C,1036,1494876720.0520129,954,1494876673.4290757,1,0.009839317977913634,0,0,NOT_SELECTED,Unknown,46.62293720245361,,,,,,,,,
bus_outside,3,C,1036,1494876720.0520129,908,1494876661.948102,2,0.0094743400656445795,0,0,NOT_SELECTED,Unknown,58.10391092300415,,,,,,,,,
bus_outside,3,C,1036,1494876720.0520129,985,1494876690.0109389,3,0.0092419164668320966,0,0,NOT_SELECTED,Unknown,30.04107403755188,,,,,,,,,
bus_outside,3,C,1036,1494876720.0520129,910,1494876662.9050534,4,0.0086081157076533573,0,0,NOT_SELECTED,Unknown,57.14695954322815,,,,,,,,,
bus_outside,3,C,1037,1494876720.6887066,957,1494876674.0679712,1,0.012048512017855636,0,0,NOT_SELECTED,Unknown,46.62073540687561,,,,,,,,,
bus_outside,3,C,1037,1494876720.6887066,983,1494876689.055552,2,0.011016590921952845,0,0,NOT_SELECTED,Unknown,31.63315463066101,,,,,,,,,
bus_outside,3,C,1037,1494876720.6887066,923,1494876666.4129658,3,0.0090275451562870819,0,0,NOT_SELECTED,Unknown,54.2757408618927,,,,,,,,,
bus_outside,3,C,1037,1494876720.6887066,955,1494876673.7475872,4,0.0089433429805118748,0,0,NOT_SELECTED,Unknown,46.94111943244934,,,,,,,,,
bus_outside,3,C,1038,1494876721.4865158,959,1494876674.8638523,1,0.011290725270121158,0,0,NOT_SELECTED,Unknown,46.622663497924805,,,,,,,,,
